Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,3.0114058415881098,0.4245728144547149,0.3489204374110142,-0.2593800100090202,1.2898959343586324e-08,0.9999999862123246,8.887162839589316e-10,0.41905605375323585
0.04,Brachionus,2,2.6976302745338874,0.45589682059489683,0.393001300867483,-0.3847247733788111,9.739090896714864e-24,1.0,1.056019163360443e-25,0.5269099569301351
0.04,Brachionus,3,2.2597955522516373,0.175683897183601,0.3002995439978711,0.15169392144377455,0.00012343864724476518,0.999714516850942,0.00016204450181312588,0.28648495118732625
0.04,Brachionus,4,2.4601853515054826,0.374321535191629,0.27021061971957555,-0.3041424055117841,0.0009025579548220134,0.9990974176207501,2.4424427784552387e-08,0.36240748864841343
0.04,Brachionus,5,2.4980935949867584,0.38144675333092687,0.3760370446760599,-0.1122830282682181,0.08901202953380043,0.9109486153208836,3.935514531607634e-05,0.21454452466270957
0.04,Brachionus,6,2.335150935981041,0.2710406360902432,0.3063305289476697,-0.12777783547735005,0.060381186100648375,0.939026610199358,0.0005922036999936104,0.25175797003468725
0.04,Brachionus,7,2.479872857371258,0.3276729737576174,0.344347140506987,-0.1449130950919049,1.8809027411075456e-05,0.9999811867345479,4.238041071238259e-09,0.3352420947064262
0.04,Brachionus,8,2.5013986183232255,0.3732956838011545,0.35271442744302733,0.05738499322277907,0.004820293589499906,0.9951793169613362,3.8944916407947045e-07,0.24845248799098904
0.04,Brachionus,9,2.516467709239301,0.4795738662157261,0.4038489886445906,-0.35909811145232057,1.2088372202215566e-05,0.9999879114913164,1.3648143282340056e-10,0.28617090954414354
0.04,Brachionus,10,2.4524395252849427,0.36665671822265666,0.34486534115146195,-0.27289637555850843,0.9967429777093259,0.002757551091017285,0.0004994711996567497,0.10985042392571502
0.04,Brachionus,11,2.825724417089489,0.36486035395886646,0.3951724229737049,-0.1416404809891977,1.750065382261679e-07,0.9999998249929369,5.249645949675208e-13,0.2246262297820092
0.04,Brachionus,12,2.474545350126942,0.3429930138439481,0.3467315883399178,-0.03759798740169341,0.9999999988059092,8.056961517513271e-10,3.8839475125616124e-10,0.15714280192970737
0.04,Brachionus,13,2.5865991975772524,0.3319103772689771,0.3400524176249664,-0.04559170620390528,1.7541340789648904e-11,0.9999999999824303,2.832537828707299e-14,0.3260306848238457
0.04,Brachionus,14,2.710485166933271,0.3125518737600075,0.32690964558978286,-0.010479188717858455,0.0033476598365191346,0.9966478525446016,4.487618879482735e-06,0.21851315003529428
0.04,Brachionus,15,2.837586828681235,0.3862249379436799,0.3648805258285613,-0.12565335121614377,0.3664297456149464,0.633282326243167,0.00028792814188656826,0.32798237426463794
0.04,Brachionus,16,2.8929115209895717,0.418690406451923,0.4182762555315364,-0.1219610078338601,1.208116177709032e-10,0.9999999998791864,2.0882194334003853e-15,0.2929879473545311
0.04,Brachionus,17,2.553349981667264,0.4335659805619896,0.3630397277869122,-0.3372956556275668,4.6173459552878714e-35,1.0,1.4138435588472083e-37,0.6501514587941019
0.04,Brachionus,18,2.5816246459026817,0.2742761613079666,0.3209979999863218,0.03490933912768708,0.46564183025219485,0.06369698931440249,0.47066118043340255,0.18492319718102823
