Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.6059478109755245,0.3857386100580731,0.3837278004102704,-0.16881673949028225,0.05087956642823823,0.5999695524671889,2.236905142817993e-09,0.2899388775051926
0.04,Brachionus,Mean,2.605947810975525,0.3911881579843222,0.3890959693367788,-0.14512515052905336,0.20092813173800347,0.7990718278229255,4.043907096917045e-08,0.31775839957575547
0.04,Brachionus,Upper,2.6059478109755263,0.3973712245129339,0.39382835079588885,-0.11905015636422348,0.3999836111633835,0.9499350730505364,1.1177614024285246e-07,0.3460885667327007
0.04,Chlorella,Lower,0.017940547679168323,0.4845965545653935,0.3410034988658736,-0.22859070130222614,1.0911564766099973e-15,0.9999998121124649,2.5688408067014594e-18,0.002424186396304504
0.04,Chlorella,Mean,0.017940547679168327,0.48702809602515124,0.3469543583044177,-0.2076819394914622,6.427382992763211e-08,0.9999999357051047,2.106515653720622e-11,0.002766219903484509
0.04,Chlorella,Upper,0.017940547679168334,0.4891986036682264,0.3525070021198635,-0.18390763888256806,1.878286802336402e-07,0.9999999998974751,5.454374714018541e-11,0.0030898413508697875
0.07,Brachionus,Lower,9.2308053541312,-0.35668037857858526,0.1684999210169619,-0.12352743076528581,0.013491704800703944,0.3199740453895893,0.2829802531421707,0.40502366894016206
0.07,Brachionus,Mean,9.230805354131201,-0.3512107592713386,0.1800105913423858,-0.08919083939267118,0.026455616474887856,0.49948664789818026,0.4740577356269319,0.4665965927691351
0.07,Brachionus,Upper,9.230805354131201,-0.3459258493701247,0.18995970823117483,-0.05432404844142224,0.039853852522458544,0.6725105972095115,0.6522961811432789,0.5267637745054696
0.07,Chlorella,Lower,0.021300521827038933,0.00519669500784222,-0.06454955064985866,0.07480742906331551,0.027614420260811352,0.6011694404090834,0.047972001010664775,0.0017001339598291885
0.07,Chlorella,Mean,0.021300521827038937,0.01165960615694809,-0.05563282164067106,0.08998721714824245,0.0768346815663414,0.7702488195263293,0.15291649890732928,0.0018967877275738031
0.07,Chlorella,Upper,0.021300521827038937,0.018087928139466403,-0.047859640256836776,0.10782266648404672,0.13369895008558486,0.9144023192712495,0.27633827850394993,0.002070568996276468
0.12,Brachionus,Lower,8.094829917667695,0.0825860794673721,0.05815868019993106,0.09226451981920596,0.08496612320681693,0.4112669912961491,0.07928219033890378,0.6436599037361659
0.12,Brachionus,Mean,8.094829917667697,0.08571240835711523,0.06447949481528904,0.1047571733719316,0.23931666811194424,0.5958619889927985,0.16482134289525718,0.6905992677535661
0.12,Brachionus,Upper,8.0948299176677,0.08932957789331475,0.071216113571679,0.1160446643873735,0.4080638801001254,0.757531485662487,0.2742229948872514,0.7348550492386059
0.12,Chlorella,Lower,0.023924541460464435,0.4900195589574957,0.31990296601650003,0.09374586637008521,0.9999902304721756,1.0291784583915631e-08,1.9575985736469725e-08,0.0028429538598228592
0.12,Chlorella,Mean,0.02392454146046444,0.49906445632165664,0.32915470248264544,0.12189165410257241,0.9999966713624463,5.738438687182523e-07,2.7547936848473885e-06,0.0032742603562696945
0.12,Chlorella,Upper,0.02392454146046445,0.505228452828051,0.337589301224278,0.15007388699841287,0.9999999639996089,1.6380315087688675e-06,8.131775224660818e-06,0.00370396015644468
0.32,Brachionus,Lower,29.73389118594065,-0.05867702782627561,0.001740049681376016,-0.23766909101603217,0.040558641399731234,0.06413386048026092,0.5460667210172828,1.3026255593856852
0.32,Brachionus,Mean,29.733891185940656,-0.05063559560411448,0.016429142756524098,-0.2169202137450475,0.07759408211693833,0.21769894350208147,0.7047069743809803,1.4937896739430063
0.32,Brachionus,Upper,29.733891185940667,-0.0412060724887819,0.028752166563781927,-0.1890921811247681,0.12146518047320297,0.3704111434317951,0.8445507911987412,1.6891077502682643
0.32,Chlorella,Lower,0.0178783967794378,0.28654817727015114,-0.014125770738995054,-0.08278913627337925,0.0757748194846194,0.5320002266433781,0.004263740035001528,0.001477428657221706
0.32,Chlorella,Mean,0.017878396779437804,0.2904337242951357,-0.005815493418716797,-0.0705465870743157,0.21275245001417725,0.7304230330298946,0.056824516955928085,0.0016671183748771384
0.32,Chlorella,Upper,0.017878396779437804,0.2942749919494196,0.0016237177236948259,-0.058728763249597186,0.37868901609980177,0.8962524774777678,0.13595053874180946,0.0018596877320834941
0.64,Brachionus,Lower,12.312088629345354,0.6850872239212761,0.6629395774407686,0.10268811007383484,0.05,0.6,1.9768878497791747e-38,3.0735622916266765
0.64,Brachionus,Mean,12.978103003129386,0.7048245949668048,0.6846087615961349,0.13492674579308647,0.2,0.8,6.145873024371036e-28,3.8313299089994346
0.64,Brachionus,Upper,13.622126458986056,0.7201793178624061,0.7039364837279145,0.1709532580546636,0.35,0.95,1.817541821221894e-27,4.662975556660407
0.64,Chlorella,Lower,0.30818739324638256,0.7715932883957721,0.6708725669469172,0.032809158974880424,0.2775963541649989,0.31059675736331194,4.234258722628103e-24,0.06086501530085565
