Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.605947810975526,0.3870930577215762,0.3797921151810094,-0.17053655812208496,2.1989060504704588e-05,0.9999780109297212,9.774154884658824e-12,0.23869847916996217
0.04,Brachionus,2,2.605947810975526,0.39229670672376576,0.39279090980485787,-0.1866654331747205,6.721891426127942e-16,0.9999999999999993,3.21789577236068e-20,0.3739277666009828
0.04,Brachionus,3,2.6059478109755263,0.3899702411013123,0.38914017123307565,-0.1676701122269726,9.561955594525625e-06,0.9999904380443322,7.331401535682588e-14,0.19429269524322704
0.04,Brachionus,4,2.6059478109755263,0.38646561877349495,0.3887660456333801,-0.08715854913058685,1.607970734583904e-06,0.9999983920258014,3.4638611513152446e-12,0.35293640483435057
0.04,Brachionus,5,2.6059478109755254,0.38166229093838244,0.366917257699168,-0.05578982479174722,0.9999973953436793,2.526637784246777e-06,7.801853652947379e-08,0.3024055937005522
0.04,Brachionus,6,2.6059478109755254,0.3690890704909908,0.39596721150321507,-0.09873959575617666,1.087530585464825e-06,0.9999989124294912,3.9923433051216174e-11,0.3419936240039449
0.04,Brachionus,7,2.6059478109755254,0.40818722532839846,0.3929293915871285,-0.18946481465874146,7.68966616339533e-12,0.9999999999923104,1.9398318014919695e-17,0.3661194471727098
0.04,Brachionus,8,2.605947810975525,0.3999787742877596,0.38266820290889086,-0.19828472478758294,3.245465332209886e-11,0.9999999999675453,4.4820141503263775e-17,0.3644821015446121
0.04,Brachionus,9,2.6059478109755254,0.3982781712860431,0.3965861475378197,-0.18310640955692847,9.286166485002167e-10,0.9999999990713826,6.03892920594962e-16,0.36155425207909353
0.04,Brachionus,10,2.6059478109755254,0.3740367225706995,0.3758878406187867,-0.06117266692476738,0.9998813196235523,0.00011801411135955875,6.662650880388577e-07,0.29439926301542185
0.04,Brachionus,11,2.605947810975525,0.43367247919528673,0.4105216569884178,-0.14698078869901174,0.01742209212975019,0.9825779027501331,5.1201166866357355e-09,0.2028126516406602
0.04,Brachionus,12,2.605947810975526,0.3822982466129624,0.3898178732111227,-0.06172989901270472,0.99999975552443,2.2205038043533503e-07,2.242518964853355e-08,0.30953745038196007
0.04,Brachionus,13,2.605947810975526,0.3870650651346453,0.3976476535066732,-0.23680803101941275,9.405677363083305e-12,0.9999999999905922,2.1504654686829005e-15,0.38454136908097736
0.04,Brachionus,14,2.6059478109755263,0.3899702411013123,0.38914017123307565,-0.1676701122269726,9.561955594525625e-06,0.9999904380443322,7.331401535682588e-14,0.19429269524322704
0.04,Brachionus,15,2.605947810975525,0.3908651710267495,0.39870043469310723,-0.22555186770397306,7.279048653408321e-18,1.0,1.2390513029240491e-21,0.4255069474681279
0.04,Brachionus,16,2.605947810975525,0.41028315027485845,0.40642808572775563,-0.20407304821351718,5.782209943267049e-17,1.0,4.695192309476105e-21,0.37532230391465427
0.04,Brachionus,17,2.605947810975524,0.3857977844785138,0.38574743614918977,-0.08989071847572004,0.0009391825032586342,0.999060816978991,5.177505685273946e-10,0.2582635535955997
0.04,Brachionus,18,2.605947810975525,0.3893824079540425,0.39220223039292024,-0.18670514031770796,1.0670794018740072e-14,0.9999999999999893,2.1976535848352797e-19,0.37250703729066126
0.04,Brachionus,19,2.6059478109755254,0.3787594313562984,0.3604271427511343,-0.10807934427561176,0.9999998943080571,7.19320192189228e-08,3.375992364473994e-08,0.32760170444593045
0.04,Brachionus,20,2.605947810975526,0.38861130332935195,0.3898414083748485,-0.07642537150612663,0.00027918587615098926,0.9997208115023455,2.621503370688204e-09,0.313972651088455
0.04,Chlorella,1,0.017940547679168337,0.4992415038962847,0.3421382846847468,-0.22692231455902204,1.023567015104333e-15,0.9999999999999989,4.61658989238456e-19,0.0033945258830184776
0.04,Chlorella,2,0.01794054767916833,0.48228386084663977,0.3292598014962412,-0.13123916746180495,4.178479505338225e-18,1.0,7.078107561325091e-23,0.0014779158277838315
0.04,Chlorella,3,0.01794054767916833,0.48736443881906266,0.3435145187205592,-0.23636630058974048,4.94614187970264e-15,0.9999999999999951,1.83688937054254e-18,0.0032139151093244656
0.04,Chlorella,4,0.017940547679168327,0.4882764178266772,0.34248352355697703,-0.09174421553222425,9.338840572425033e-23,1.0,2.677649063600593e-27,0.0017131444729268706
0.04,Chlorella,5,0.017940547679168337,0.49397276528095746,0.3721252328938341,-0.22898555950561258,9.95707716807994e-22,1.0,8.55317792337821e-25,0.0030623300186586166
0.04,Chlorella,6,0.017940547679168334,0.48717280044273836,0.34088794159690744,-0.08852531527438928,1.879143344297461e-26,1.0,1.0350460011003168e-30,0.0019310867950134293
0.04,Chlorella,7,0.01794054767916833,0.49112744233008576,0.35243595970922165,-0.21757349121546424,9.370511088836997e-08,0.9999999062085118,8.637740708229655e-11,0.002117744450421682
0.04,Chlorella,8,0.01794054767916834,0.49217074264031035,0.3587805342168985,-0.21533007237619786,1.1897211191089567e-06,0.9999988099440951,3.347858936265433e-10,0.001911107232312469
0.04,Chlorella,9,0.017940547679168337,0.4912932871271195,0.3329231514501589,-0.2424919629433586,7.781127626833881e-23,1.0,4.2720462062244323e-26,0.0030056887865715295
0.04,Chlorella,10,0.017940547679168323,0.4861576321990676,0.34124757221497065,-0.23274511467264042,8.123238147846365e-18,1.0,6.1656158914514686e-21,0.0038195582632447847
0.04,Chlorella,11,0.01794054767916833,0.48072333130756656,0.3334644235951218,-0.280691594547578,2.093945855149543e-20,1.0,3.5821650073683284e-24,0.003741056932469336
0.04,Chlorella,12,0.017940547679168327,0.48507613197912414,0.33780753484022996,-0.18598223746385273,4.540385661751797e-24,1.0,7.908382315877141e-28,0.002850721344901883
0.04,Chlorella,13,0.01794054767916833,0.48972858673010417,0.358989656670859,-0.2335320942483035,3.032306574423886e-20,1.0,1.6327753308527354e-23,0.0030815802922585013
0.04,Chlorella,14,0.01794054767916833,0.4787480254946922,0.3418280464820698,-0.16133576395985919,2.0503480978236567e-09,0.999999997949512,1.3980157684807605e-13,0.0017002739741834353
0.04,Chlorella,15,0.01794054767916833,0.48736443881906266,0.3435145187205592,-0.23636630058974048,4.94614187970264e-15,0.9999999999999951,1.83688937054254e-18,0.0032139151093244656
0.04,Chlorella,16,0.017940547679168323,0.4827032765662119,0.3743845842255068,-0.20608737364432553,3.3825938477151344e-22,1.0,1.8991636976241886e-26,0.0028100602267973405
0.04,Chlorella,17,0.01794054767916833,0.490360806624117,0.3535001319658596,-0.2816149443321096,3.528619847741408e-22,1.0,1.984672987058881e-25,0.003276258452754624
0.04,Chlorella,18,0.01794054767916833,0.47431221351025266,0.32441320710082866,-0.26473056196196176,6.482900416192559e-20,1.0,3.340191464510786e-23,0.0040602974567075355
0.04,Chlorella,19,0.01794054767916833,0.48384864714088915,0.3513532822995461,-0.21536311740501368,9.529221458470992e-15,0.9999999999999905,2.431670789571454e-17,0.0025698685029451667
0.04,Chlorella,20,0.01794054767916833,0.4886355709220616,0.3640352596472571,-0.17601128754604503,1.4897664820539746e-29,1.0,1.9676651659618814e-33,0.002373348938071723
0.07,Brachionus,1,9.230805354131197,-0.35454454101044114,0.2101663237760864,-0.06294110717464507,0.04560357408777529,0.1178745903188277,0.8365218355933971,0.47856123571835624
0.07,Brachionus,2,9.2308053541312,-0.3415433822652133,0.1720114865180953,-0.07744472737901317,0.08499670547190438,0.10907074153400026,0.8059325529940953,0.5592355944816964
0.07,Brachionus,3,9.230805354131197,-0.37480399358917327,0.2004786668238072,-0.05408764629224098,9.573873655441294e-06,0.9364915961744666,0.06349882995187786,0.24978238937058164
0.07,Brachionus,4,9.230805354131201,-0.3536198495889978,0.189687389852098,-0.05737216263832488,6.310751507418273e-05,0.4294131114372919,0.570523781047634,0.24713196991421058
0.07,Brachionus,5,9.230805354131197,-0.3331331530903932,0.09823076122206087,0.008541296448927746,3.4129141153976227e-06,0.9981682934243667,0.0018282936615180356,0.30068058818856463
0.07,Brachionus,6,9.2308053541312,-0.3560297429417911,0.2314032815109954,-0.06859182366952402,1.7969878819159692e-06,0.9998099585340545,0.00018824447806356308,0.3176290683032006
0.07,Brachionus,7,9.230805354131201,-0.35291339382837444,0.18170923130470043,0.014435132477312934,1.0362539424181814e-17,1.0,4.387545293302952e-17,0.6908745499247777
0.07,Brachionus,8,9.230805354131197,-0.35106862850455456,0.16397774554694838,-0.20711271873017628,0.02622835702397872,0.13565638709522462,0.8381152558807967,0.40419249998073636
0.07,Brachionus,9,9.230805354131196,-0.35086567855267764,0.16683689516262828,-0.20678554221111334,0.020077406137244236,0.14723578142243382,0.832686812440322,0.37693482833900865
0.07,Brachionus,10,9.2308053541312,-0.35327697602462105,0.18528399914490987,0.010622420778443567,2.0189630285440257e-15,0.9999999999999902,7.841576262578807e-15,0.6851122984977086
0.07,Brachionus,11,9.230805354131196,-0.35086567855267764,0.16683689516262828,-0.20678554221111334,0.020077406137244236,0.14723578142243382,0.832686812440322,0.37693482833900865
0.07,Brachionus,12,9.2308053541312,-0.3415433822652133,0.1720114865180953,-0.07744472737901317,0.08499670547190438,0.10907074153400026,0.8059325529940953,0.5592355944816964
0.07,Brachionus,13,9.230805354131201,-0.32001695458006574,0.2018835965087075,-0.13943104540736104,0.0373122314548334,0.004020146325666709,0.9586676222195,0.430500632582003
0.07,Brachionus,14,9.2308053541312,-0.36014373632855856,0.19688390995258104,-0.16461484478780938,0.052617928732245946,0.631593939617971,0.31578813164978314,0.5329759202774089
0.07,Brachionus,15,9.230805354131197,-0.350658128148816,0.17193861199946375,-0.13195973554244894,2.2504274396952554e-07,0.9999988623303542,9.126269018880925e-07,0.6330271449114669
0.07,Brachionus,16,9.230805354131197,-0.35252759445957305,0.18392036366412665,-0.03654614295738848,0.06764710956659165,0.1111389778221888,0.8212139126112196,0.5455679312690632
0.07,Brachionus,17,9.230805354131201,-0.3522021731390196,0.18341698605187418,0.011660865820589809,5.695162625905216e-14,0.9999999999997267,2.1654624613666292e-13,0.6744286347455507
0.07,Brachionus,18,9.230805354131197,-0.35356569213551803,0.17445032161857307,-0.026322830358569103,1.1666818481458741e-08,0.9999997239561993,2.643769822159574e-07,0.4432189843446385
0.07,Brachionus,19,9.230805354131197,-0.37934912415587774,0.17707238799124106,-0.2341911792609435,0.0044800719417821405,0.0038835834804091356,0.9916363445778087,0.2666715672313289
0.07,Brachionus,20,9.2308053541312,-0.3415433822652133,0.1720114865180953,-0.07744472737901317,0.08499670547190438,0.10907074153400026,0.8059325529940953,0.5592355944816964
0.07,Chlorella,1,0.021300521827038933,-0.009872536071768308,-0.08330867264186986,0.12331921306480477,0.001994158392512882,0.9845522258163594,0.01345361579112778,0.0011844476290043037
0.07,Chlorella,2,0.021300521827038926,0.01700866638943858,-0.05974274457037871,0.03489518074856698,0.030419825380495116,0.9658424154851932,0.0037377591343116267,0.0016373809026329136
0.07,Chlorella,3,0.02130052182703893,0.014120769695645243,-0.05332385230299341,0.0782204315722987,0.00030169850516725095,0.9979381560115941,0.0017601454832387347,0.0023185498301751847
0.07,Chlorella,4,0.02130052182703894,0.012740549750071174,-0.05730300662030334,0.059662739568836734,0.40579384069316243,0.3237352898384933,0.2704708694683443,0.0021323851863311143
