Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.5374932335153106,0.3366211947830076,0.338556243578755,-0.12498907031405533,0.11579841273118019,0.7291427555331501,0.0017844658418324799,0.31068391894793046
0.04,Brachionus,Mean,2.572411608116634,0.3531426295477219,0.349754031875185,-0.09545035234766118,0.18214111206909775,0.8086386796897415,0.009220208241160682,0.33447231696163926
0.04,Brachionus,Upper,2.608532079680291,0.3689566954653256,0.3613047945493919,-0.06608239703940756,0.24825847928724534,0.8773870887593826,0.01961514333809021,0.3590339601817792
0.04,Chlorella,Lower,0.017548610869884195,0.45717472496359574,0.3027884568910503,-0.17084315855991625,0.04110944034200647,0.8524324678750033,1.44247159650438e-05,0.00230682098267138
0.04,Chlorella,Mean,0.017917196439925277,0.4739174611517958,0.31431853951210004,-0.13851754073123768,0.0850682129224053,0.9091728133095555,0.0057589737680392205,0.00248606257427887
0.04,Chlorella,Upper,0.018267528916298577,0.4901449380205206,0.32452331640961896,-0.10457226233251006,0.14106423069312507,0.9560138036429785,0.017038847148519252,0.0026707542092116857
0.07,Brachionus,Lower,8.910363447706404,-0.35471327862732355,0.14446703640259576,-0.10133904331637128,0.01766696711025288,0.5473931154544737,0.2858784437029636,0.48890475942309164
0.07,Brachionus,Mean,9.179604294129668,-0.3422803424618721,0.16081766546737536,-0.0710371704710811,0.028566582913875687,0.620638635050178,0.35079478203594633,0.5227645631768157
0.07,Brachionus,Upper,9.457471957514677,-0.32956646138204637,0.17741774552705863,-0.039595679844465104,0.04271675982429084,0.6958278938236744,0.4252887273203917,0.5563439672444026
0.07,Chlorella,Lower,0.020872597140236652,-0.002801804766952381,-0.06868380660038804,0.03150908088532959,0.0388882349175908,0.7157837846449258,0.10551677614743053,0.001775063462069257
0.07,Chlorella,Mean,0.0215125326905411,0.010507061334984009,-0.05430681556108427,0.050156999593623686,0.06350712067525391,0.7821306660366034,0.1543622132881427,0.001903694712459223
0.07,Chlorella,Upper,0.02216061792380919,0.025268416628543313,-0.040852406689155095,0.07047650898776367,0.09183199841441106,0.8425957238361094,0.2022419540183929,0.0020319246718654028
0.12,Brachionus,Lower,7.997334457909988,0.052860112019050755,0.020147436645916922,0.034605279730149194,0.10158331067083783,0.5435857009846345,0.167934592660539,0.6301143473364033
0.12,Brachionus,Mean,8.251036264253377,0.07316463954333666,0.03507725047346366,0.05191407464426949,0.15402701795403134,0.6207929200747825,0.2251800619711863,0.6654495430183682
0.12,Brachionus,Upper,8.519549996077787,0.09468014700875596,0.051263916880999245,0.06943719343580204,0.2051848418543489,0.6988500737750878,0.2898807458287283,0.7008629967290739
