Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.5463863975198118,0.3638186508803849,0.37056914164441623,-0.1387529542430413,0.08176126218013009,0.7912716245457984,1.1453766411255181e-05,0.3852436160880977
0.04,Brachionus,Mean,2.57602308167934,0.37336017710458663,0.3764827470759118,-0.12378579424873257,0.14337896493126492,0.8565772717787852,4.3763289950234566e-05,0.3961998133487355
0.04,Brachionus,Upper,2.605393404170326,0.38228431154450077,0.3827119494304381,-0.11020200948851401,0.20765941089807977,0.9177948876256277,8.482253485548817e-05,0.40706490080376406
0.04,Chlorella,Lower,0.017609185083151103,0.4767661360260837,0.34056784659073364,-0.2114612658909807,1.3692783383130206e-07,0.9999994915491633,6.560023865540831e-12,0.002944404460657174
0.04,Chlorella,Mean,0.017771355723842218,0.48382678839562304,0.3463791254356683,-0.19586454160663255,2.9555940610661254e-07,0.9999997044179036,2.269059967232592e-11,0.0030242965952171253
0.04,Chlorella,Upper,0.01793727217025068,0.49083040988804577,0.35216803355470866,-0.18177894531343936,5.182700292271012e-07,0.9999998601260389,4.229345488337191e-11,0.0031178544884174846
0.07,Brachionus,Lower,9.2308053541312,-0.35847186636979395,0.17835373437881175,-0.10149745899553114,3.995019460123322e-06,0.9959531784663546,0.0010964173581499317,1.3126894999344
0.07,Brachionus,Mean,9.23080535413121,-0.3561675298129057,0.1836600042893303,-0.08640876843243912,9.898833251010925e-06,0.9974883365110939,0.002501764655654865,1.3770311004323492
0.07,Brachionus,Upper,9.230805354131201,-0.3537856240338554,0.18860794747851412,-0.07281820825002358,1.6751952443618643e-05,0.9988628316736533,0.0042216110479063275,1.440048930511364
0.07,Chlorella,Lower,0.02130052182703893,0.01162933870422318,-0.05789754565521784,0.07249890285664454,0.030391395292619586,0.14775723403300903,0.7904851209502326,0.00183792847756929
0.07,Chlorella,Mean,0.021300521827038964,0.015101218597534905,-0.05406240994009087,0.08215118973863778,0.03915420225753383,0.1591921017751581,0.8016536959673084,0.0019049429485100695
0.07,Chlorella,Upper,0.02130052182703894,0.018588483512070035,-0.050650397927984675,0.09219362408003386,0.04849453284402033,0.17093042891667412,0.8127812993543063,0.0019645502194011954
0.12,Brachionus,Lower,8.094829917667694,0.07870984938305772,0.05257424394197714,0.10452608146070323,0.29571898844964417,0.11037751806499585,0.38975105050718306,0.7227271961713689
0.12,Brachionus,Mean,8.094829917667687,0.08163671034355029,0.05575092620646556,0.10945251302867115,0.37459204681155867,0.15724029021186536,0.4681676629765761,0.7445178879664739
0.12,Brachionus,Upper,8.094829917667695,0.08468405216211126,0.05903854370719365,0.11451378837215886,0.4579279313070841,0.20931995445630144,0.5514667635663513,0.7654901207190136
0.12,Chlorella,Lower,0.02392454146046444,0.49773216835833195,0.3241626778919379,0.10610814768535101,0.7605251891338326,0.08511618586999599,0.014796733937891356,0.0021576809288208257
0.12,Chlorella,Mean,0.02392454146046448,0.5002307340011546,0.32874006481132795,0.11806235721792831,0.822052552666142,0.14514567595311365,0.032801771380744034,0.0023502540121935873
0.12,Chlorella,Upper,0.023924541460464452,0.5024971774757307,0.3328694390521834,0.13041667794262768,0.8861277896411609,0.2158461074504511,0.05559270088200349,0.0025484452881322315
0.32,Brachionus,Lower,29.733891185940646,-0.05761607777592477,0.019169327950202774,-0.22128496513744086,0.12038998957773753,0.33607428692189983,0.34139310784245924,2.0171285402708325
0.32,Brachionus,Mean,29.73389118594062,-0.05480988473599438,0.02324153916351222,-0.2084207215013105,0.17699642772148091,0.4079347941939164,0.4150687780846027,2.2282363514384134
0.32,Brachionus,Upper,29.733891185940656,-0.0518490252772255,0.027400036300543325,-0.1948989559321758,0.24027985446254274,0.48284256516478435,0.4883593527141578,2.4369993488805335
0.32,Chlorella,Lower,0.0178783967794378,0.28944861612147316,-0.0024673662617127005,-0.0778629942787774,0.3249513960755509,0.4317138082048146,0.04147628379065014,0.0020629652121261586
0.32,Chlorella,Mean,0.017878396779437807,0.29184725581924265,0.0011343655502900312,-0.07208959060610844,0.40630411422096735,0.5256884171664326,0.06800746861260026,0.0022080529844344353
0.32,Chlorella,Upper,0.017878396779437804,0.2939936043037161,0.004056916416200561,-0.0660787615525793,0.4881148888439033,0.6243748547614144,0.1013825274400135,0.0023453577624765035
0.64,Brachionus,Lower,12.095275286303574,0.6849947668276607,0.658177355303075,0.13261631309681526,0.1323591035525289,0.7102450062930915,1.7121397031166222e-13,3.064994544528086
0.64,Brachionus,Mean,12.679663507676672,0.6956601823190389,0.6707627885192146,0.14813346522066212,0.2113121348724062,0.7886878583484699,6.779123891802093e-09,3.331830973313795
0.64,Brachionus,Upper,13.240346727182867,0.7062682903236959,0.6825415673578574,0.1639111643980496,0.29111685858997244,0.8642197033047223,2.0310823492795674e-08,3.579981090512679
0.64,Chlorella,Lower,0.3175260692311415,0.7606831943047843,0.6696380512866972,0.047975045199571305,0.30869917873162533,0.5107566425291433,2.3953730194811335e-11,0.07162223889073684
0.64,Chlorella,Mean,0.3405255329049979,0.7804822086770083,0.6885335622260473,0.07602854995931219,0.39860411750993896,0.6013958811277089,1.3623518906116907e-09,0.08116738485011511
0.64,Chlorella,Upper,0.3655103049477947,0.799124995596525,0.7068725298918093,0.10118437413974833,0.4946233060388332,0.6929926142892652,3.882604470937032e-09,0.09079246141045806
0.67,Brachionus,Lower,14.454460089088917,0.48679657310566776,0.38552504863387393,0.051961505730437695,0.5490111758700924,0.2600620616712729,9.095856121616612e-05,2.396733769564588
0.67,Brachionus,Mean,15.007796681467466,0.5078053402063535,0.4041989035762591,0.06914341445177515,0.6427650704668555,0.3564946303261645,0.0007402992069798543,2.557848936709025
0.67,Brachionus,Upper,15.503843318282115,0.5285326163921579,0.42473641014439784,0.08719641760181422,0.7353748095283253,0.44848690602866315,0.001698649004764864,2.720516310865499
0.67,Chlorella,Lower,0.25079009087432586,0.6400394743841035,0.5674827491648506,0.0537619536871601,0.3219467288934417,0.4877168049247262,1.5585851406776893e-06,0.052579353793823905
0.67,Chlorella,Mean,0.2624551356973285,0.6586348685751803,0.5844239412835965,0.06895583388408104,0.40861183216058494,0.5842582215315465,0.0071299463078684875,0.057469520191355566
0.67,Chlorella,Upper,0.27409743808429077,0.6758917142847873,0.6008784634551141,0.08440584859388336,0.5014630626989481,0.6759328538002904,0.021379140860915608,0.06237490604816746
0.69,Brachionus,Lower,19.51776567591938,0.34474635712749196,0.19602454689337528,-0.30436746781225615,0.16516990005395307,0.6618766973705096,0.01804675268854466,3.2048142089004834
0.69,Brachionus,Mean,19.51776567591941,0.3481524958634411,0.2010875459635334,-0.28200309951308833,0.23359316825359933,0.7362149037562739,0.030191927990126967,3.29319539005102
