Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.5997308305268523,0.31577737008475576,0.3070094678660842,-0.12635475489050862,0.016335078499745387,0.983661646559077,3.274941177680552e-06,0.35975061226659083
0.04,Brachionus,2,2.7757273553768744,0.38037698360951105,0.36967211715383586,-0.12185418745752591,0.0038372356153917554,0.9961625728623066,1.9152230160908804e-07,0.3675956456256729
0.04,Brachionus,3,2.4513667476451713,0.34986751903551294,0.39473589047911317,0.01580632300888272,0.20023362844524686,0.7993604523323956,0.0004059192223574911,0.34013634333642734
0.04,Brachionus,4,2.4503888897986053,0.38040958692190285,0.39054432989442284,-0.15620269365426714,2.793594624223285e-07,0.9999997205872554,5.328226875568263e-11,0.48050241237550634
0.04,Brachionus,5,2.879701836757914,0.4796516234149595,0.43487246107525646,-0.19105425060799502,0.00030841658088085145,0.9996915833548803,6.423877316157567e-11,0.39620632956428586
0.04,Brachionus,6,2.6722986462796605,0.43536936619157274,0.4077555104174094,-0.2221745038356726,3.391062443905534e-11,0.9999999999660893,4.634854753028162e-17,0.432618735457134
0.04,Brachionus,7,2.5704770072781025,0.3587246316553298,0.3288453278999764,-0.07819659479291126,0.016335078499745387,0.983661646559077,3.274941177680552e-06,0.35975061226659083
0.04,Brachionus,8,2.514561842954607,0.3251764932265235,0.36890834773163156,-0.20088514700707885,2.4811202470247894e-07,0.9999997518842281,3.74712943110503e-12,0.4276999182635235
0.04,Brachionus,9,2.481613031015082,0.40514072209309226,0.3969996827889792,-0.15558984812090798,2.516803937636135e-07,0.999999748220369,9.923732783307268e-11,0.43045250432364807
0.04,Brachionus,10,2.3904409747642132,0.2671435483023056,0.32810450030216115,-0.17299717186181812,2.136428028830987e-11,0.9999999999786351,6.627179860648398e-16,0.4411360337689933
0.04,Brachionus,11,2.6277814402612885,0.4333724692688743,0.42647883753375443,-0.1629100437622109,2.370806516407338e-06,0.9999976291905234,2.960347856768339e-12,0.4199418113162219
0.04,Brachionus,12,2.7384032534364047,0.4063440693765186,0.4111023878892617,-0.128815775322424,2.3311510677839463e-07,0.9999997668756428,9.250437775213528e-12,0.3827090149813283
0.04,Brachionus,13,2.5381339439596236,0.4185204604205153,0.3956345989590874,-0.09295236112817194,8.13266241605522e-08,0.9999999186553084,1.80674767079843e-11,0.40625961851108444
0.04,Brachionus,14,2.6522686406986495,0.36643748463956344,0.3092086923064042,-0.06344165452485058,0.016335078499745387,0.983661646559077,3.274941177680552e-06,0.35975061226659083
0.04,Brachionus,15,2.5785473054496,0.3751043132554575,0.36237283096688827,-0.10778133879737538,3.0155197620791705e-08,0.999999969844799,3.4201598966747848e-15,0.4564200768071101
0.04,Brachionus,16,2.3905067264724447,0.3742068338020274,0.3852621562126475,-0.1691562765708321,1.3978153469619839e-08,0.9999999860215711,2.7541570679381773e-13,0.4769108691162704
0.04,Brachionus,17,2.7438763459492987,0.40336620985349253,0.4326442018984729,-0.06798624216082785,3.492299956481832e-07,0.9999996507643939,5.610293742589578e-12,0.4087938926627759
0.04,Brachionus,18,2.6251557779665227,0.38610508439863994,0.3829491200045666,-0.12155637681626902,1.046387292202463e-06,0.9999989535934329,1.927511408875447e-11,0.3699415818148442
0.04,Brachionus,19,2.7931157977603007,0.41912711228364,0.39595395432992914,-0.17519306943287535,1.6025407940599827e-09,0.9999999983957459,1.7131931881399984e-12,0.4112620726451668
0.04,Brachionus,20,2.5402360177824703,0.3126304164432572,0.3528999546873973,-0.2064937812691383,2.136428028830987e-11,0.9999999999786351,6.627179860648398e-16,0.4411360337689933
0.04,Brachionus,21,2.6768039587878443,0.39911884629283445,0.440321061511256,-0.06877321204972374,2.1412900222611514e-06,0.9999978586836509,2.6326883834255865e-11,0.3800224275679838
0.04,Brachionus,22,2.702628370211198,0.4029124126570537,0.40492255649376774,-0.1296233179366182,2.3311510677839463e-07,0.9999997668756428,9.250437775213528e-12,0.3827090149813283
0.04,Brachionus,23,2.6414163323819215,0.3919576726736368,0.38377267200156884,-0.12984082804285516,4.7802729905894515e-08,0.9999999521972623,7.822966179384756e-15,0.4519449153624671
0.04,Brachionus,24,2.2726367285467814,0.2844230968779448,0.37378949616077284,-0.16775789445263364,3.000918136488159e-11,0.9999999999699849,5.935369683798737e-15,0.429355658338941
0.04,Brachionus,25,2.6027829135507257,0.3877694667998101,0.41031071856471435,-0.24678485421265908,3.263885622802262e-12,0.9999999999967362,1.6671912465272657e-17,0.43893753325641166
0.04,Brachionus,26,2.6202744469507415,0.39286749243802327,0.41204818370740054,-0.11003922893779998,0.02111370544915091,0.978886261090326,3.346052315514409e-08,0.3099657046658412
0.04,Brachionus,27,2.4251068911802514,0.3458544568520553,0.3239143219829149,-0.00633911066981027,0.9999692114759708,2.9310736576292675e-05,1.4777874527514894e-06,0.2908982222005571
