Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.5560869772515002,0.35751093317055166,0.35433281253982546,-0.1409805774501385,0.18871733113503322,0.6361373977771784,0.0005010867554621089,0.37118773294833457
0.04,Brachionus,Mean,2.58587251136524,0.3735706055445655,0.36314048591777415,-0.11214045180678164,0.2661651780584799,0.7274858808985897,0.006348941042930112,0.38735016283780915
0.04,Brachionus,Upper,2.6159920051845313,0.38881335306511444,0.37166547683523526,-0.08594868032539692,0.34803933687261157,0.8048950625606762,0.014728370208517949,0.40349069903408225
0.04,Chlorella,Lower,0.017424252106086648,0.4482563804408433,0.3174619429199367,-0.21767576312750445,0.04298300815360755,0.8559138380184098,1.2481899827000739e-05,0.0028137975481153494
0.04,Chlorella,Mean,0.017688040123037173,0.4643856321156567,0.3248031180482668,-0.18731535272385347,0.08461070128169833,0.9073285357907974,0.008060762927504203,0.002956573193508672
0.04,Chlorella,Upper,0.017935557995276383,0.4800723755870917,0.3322072850905876,-0.16140588304571907,0.13676152412182205,0.9567812748771362,0.02112355154562862,0.0030987741982034583
0.07,Brachionus,Lower,8.69915572195628,-0.35239689742356894,0.1417362446152008,-0.07685001682734537,0.00015668827933888122,0.9263495509593133,0.024896771656201064,1.1621536524376985
0.07,Brachionus,Mean,8.999463558347825,-0.3392527031420089,0.16045151212973452,-0.04725378605173327,0.00045847681600664526,0.9527603936046823,0.04678112957931115,1.245029930015602
0.07,Brachionus,Upper,9.303186310690755,-0.3247294717021326,0.1774585112137198,-0.018220925556337284,0.0008770443407420873,0.9752233024421076,0.07144543272197311,1.3210030324093374
0.07,Chlorella,Lower,0.02073249451446931,-0.005754424982944532,-0.07071167210196688,0.04654613683139405,0.04108914103785744,0.3051131281050202,0.5131701079406863,0.002068650115613033
0.07,Chlorella,Mean,0.02130321522583805,0.005203783015574492,-0.05803402152691817,0.06333781604652351,0.06066072791140521,0.36537257361794706,0.5739666984706477,0.002185740280295697
0.07,Chlorella,Upper,0.021902848734757372,0.016713780173750727,-0.045546460791625325,0.08118740231177511,0.0852185037001806,0.43161315032973185,0.6320645180386522,0.0023033328608004543
0.12,Brachionus,Lower,7.911039336999734,0.06194906189549513,0.0447127209379786,0.0800274825883267,0.31869855537176195,0.172904394776173,0.2936863720441074,0.7409709291393008
0.12,Brachionus,Mean,8.185350365021092,0.07986512014869641,0.05470891978812573,0.09194969547105183,0.3944919559550235,0.24104339990275112,0.36446464414222546,0.7822221448390991
0.12,Brachionus,Upper,8.406943176595203,0.09962877495222913,0.06536203395386483,0.10412078023241983,0.46927981231983007,0.3072674862746896,0.43054897635026834,0.827718221023807
