Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.6243612085574637,0.4652254106278679,0.450005802951643,-0.18771148955433142,1.7574638917206534e-05,0.9999823980660243,2.7295058513544286e-08,0.36979505097443566
0.04,Brachionus,2,2.9027769263146586,0.4122625544329957,0.4190182969839969,-0.14341619528713134,3.6573864123298497e-07,0.9999996342590088,2.3499826323724067e-12,0.4573275867429376
0.04,Brachionus,3,2.471869072269133,0.15222516686554322,0.2687735420559734,0.036274969619642224,0.1147078883397685,0.8852323894814718,5.972217875974075e-05,0.34472126692490007
0.04,Brachionus,4,2.507743032452576,0.43038172426626137,0.38973836021552377,-0.33561016491198786,2.629712211740927e-07,0.9999997370256609,3.1180163153627578e-12,0.33634642660975383
0.04,Brachionus,5,2.860705692541977,0.44850480535897647,0.3743145823127959,-0.05795233030035742,0.9999999104384432,8.95328455435762e-08,2.8711224645989797e-11,0.3649722373354207
0.04,Brachionus,6,2.4297937520402977,0.27849350618568375,0.32151145270783477,0.03627934600919113,0.7230286373350482,0.2766849524630285,0.0002864102019232944,0.31993284799222993
0.04,Brachionus,7,2.7970909122326164,0.39098383853413293,0.4165319669261229,-0.20801480205777403,0.02633336890844428,0.9736665866998305,4.439172520347659e-08,0.45007953995292227
0.04,Brachionus,8,2.5659018665152002,0.2934489582765604,0.42974910826666857,-0.11283541360746185,0.00024071771043599242,0.9997592773432665,4.946297422455577e-09,0.4172059486295723
0.04,Brachionus,9,2.5117443223142537,0.3607130135520904,0.3718355254011265,-0.0705406469984841,0.9936975238757333,0.006297790989601098,4.685134665597447e-06,0.28680252155335606
0.04,Brachionus,10,2.766349438099173,0.47595193612736225,0.3596526949002927,0.03423363056509243,1.260191285801745e-07,0.9999998736090994,3.7177201100449165e-10,0.47983632493320055
0.04,Brachionus,11,2.3224221743911566,0.4510541137277164,0.38826651750743957,-0.22982625902083134,6.269181304080298e-10,0.9999999993730375,4.438521888172006e-14,0.42849449277356316
0.04,Brachionus,12,2.6694844826793482,0.36016055526117763,0.3770675292519041,-0.08242358223977846,0.9999999578354921,5.026124340629638e-09,3.713838338872777e-08,0.21400643551355972
0.04,Brachionus,13,2.619559562972136,0.3714962381665414,0.37351152228810697,0.04477328945095249,0.9999999999435403,5.602044242034989e-11,4.392008291396301e-13,0.3405982899332846
0.04,Brachionus,14,2.4763178221560587,0.32365900241067896,0.31134478077795386,-0.08751300842551149,0.9998282638717483,2.0471417257943482e-05,0.0001512647109936558,0.26545942724124694
0.04,Brachionus,15,2.8502999464473087,0.405143549353975,0.35697199647835526,-0.3048342546943701,2.596650409193977e-10,0.9999999997402129,1.2201919468105427e-13,0.4656184198049345
0.04,Brachionus,16,2.644394985457784,0.43216700401999664,0.4156720163857102,-0.06707548498524755,0.002368558692275421,0.99763091116342,5.301443045658483e-07,0.4430168709483717
0.04,Brachionus,17,2.399740729741138,0.36235528329584993,0.31897707766909794,-0.39401814026698023,7.758998753489338e-16,0.9999999999999993,3.073496657412312e-20,0.5450795334656816
0.04,Brachionus,18,2.6962836940641988,0.41764508221082447,0.35745737485787005,-0.3094162068061868,1.580483058934896e-10,0.9999999998419515,1.5626278710906732e-16,0.5004623422450815
0.04,Brachionus,19,2.6530032021221577,0.41282466292166103,0.4175416012656748,-0.07362949011261141,0.979538868224744,0.02044376218165871,1.736959359731719e-05,0.3368837752702725
0.04,Brachionus,20,2.4853078060199936,0.3137751180264182,0.3717802712393274,-0.02079844308221371,9.720016717952857e-05,0.9999027503611035,4.947171694916139e-08,0.31901195306316493
0.04,Brachionus,21,2.492290380566864,0.3506524776907802,0.32632211973720326,0.012224667410436046,0.00022932144713627245,0.999770578243263,1.0030960056938506e-07,0.28845846071097075
0.04,Brachionus,22,2.60663348317487,0.4045164037719198,0.4018351604794299,-0.09692661750884529,4.00857551459146e-09,0.9999999959878336,3.5908062946872067e-12,0.4865235956635212
0.04,Brachionus,23,2.588669426735996,0.3332169175202963,0.36962511606791576,0.005166909092317244,0.0013037434299790899,0.9986698534625673,2.6403107453515474e-05,0.40194086727413686
0.04,Brachionus,24,2.672342326948814,0.33542162952543886,0.3846353342620234,0.02717867851946132,0.9409416526381889,0.020301944623763127,0.03875640273804803,0.31228317680954326
0.04,Brachionus,25,2.5928246114098408,0.4278885718602446,0.39888933338718774,-0.3892831906452124,9.367612413939144e-09,0.9999999906209524,1.1435202839182941e-11,0.4047304082084407
0.04,Brachionus,26,2.7960492094507288,0.4522445613585963,0.3908314189723023,-0.2695641686414471,1.431632356686919e-10,0.9999999998568365,1.8023463452105792e-16,0.49610654795226977
0.04,Brachionus,27,2.617800165626328,0.40792840671964875,0.3698413315913414,-0.16209376076520307,4.682662106583188e-08,0.9999999529103847,2.6299419406972245e-10,0.48436629527605835
0.04,Brachionus,28,2.4841868819488484,0.38122148078280366,0.35029459036609245,-0.205995733245691,0.0008408638701710383,0.9991591007360181,3.539381086489398e-08,0.2976732086115957
0.04,Brachionus,29,2.9208943515579056,0.5509444702576315,0.4785774401440206,-0.19788470365349958,0.007265237067320686,0.9927347629325791,1.000035636753443e-13,0.4503893768726943
0.04,Brachionus,30,2.809922236368968,0.47559085004384005,0.4173150326262598,-0.02292195009675339,0.9999146396152899,1.0175197462601783e-05,7.518518724737218e-05,0.2828925398508602
0.04,Brachionus,31,2.576500018691739,0.37653401167168604,0.31556164559391614,0.0881021020573493,0.8012112920028923,0.02369615650510718,0.17509255149200062,0.23433443896947057
0.04,Brachionus,32,2.447954516158216,0.23252653812514568,0.3365048099149191,0.1075957655475219,0.0006469795063801172,0.9993529158007872,1.0469283263904272e-07,0.4276033712013148
