Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.3109096358482155,0.31088759923461273,0.3506944151097703,0.14449516624412362,0.9999999999988638,1.3542520879659645e-13,1.0006695834514364e-12,0.22375529303116717
0.04,Brachionus,2,2.491105257899541,0.3398963484036795,0.3627799897981269,-0.06916763782698417,0.18270253524441338,0.8161731331412386,0.0011243316143480946,0.2726476686033515
0.04,Brachionus,3,2.455304331207099,0.342566529798182,0.3478266456304097,-0.3098304551554064,1.0222120091533665e-22,1.0,1.3465148722297845e-25,0.40826452457477935
0.04,Brachionus,4,2.583851732198544,0.20934365085797169,0.3324329970761595,0.050310230743661054,0.9649128592503052,0.004182457822747721,0.030904682926947112,0.24728450316429587
0.04,Brachionus,5,2.6610897640739224,0.288212906193052,0.40539851479954064,0.001632984607649064,0.981015379350753,0.0022630125125755757,0.0167216081366716,0.20834653305318226
0.04,Brachionus,6,2.7201297669536624,0.505810378949738,0.4118203385472332,-0.1480783542209865,0.9999999975342018,2.461266873080693e-09,4.531232203418264e-12,0.4462610216159459
0.04,Brachionus,7,2.4655724156550174,0.3549431040485024,0.3027754096604909,0.1380681643084193,0.00023597543707990613,0.999763932502323,9.206059717814446e-08,0.26902282958296014
0.04,Brachionus,8,2.6942372124568807,0.36247294697045224,0.36556304947400226,-0.03086461544341882,2.8322251190614732e-12,0.9999999999971678,2.5694763903846045e-23,0.32510105299399944
0.04,Brachionus,9,2.6818626193136237,0.39056998846855756,0.4560039085678206,-0.2711995231370266,0.9969132991684283,0.00036794175945965683,0.0027187590721121004,0.3179382265686728
0.04,Brachionus,10,2.517897996023461,0.2341351737089718,0.3387282282817373,-0.025121026953148162,2.384266310989508e-05,0.9999599964769246,1.616085996552296e-05,0.3036340194519633
0.04,Brachionus,11,2.4320570120772413,0.2664540502057696,0.34371582780551685,0.1707424424725546,0.9999999999280045,8.582035988986848e-12,6.341340838399291e-11,0.23439623058493667
0.04,Brachionus,12,2.5609674251441374,0.3229879538605377,0.36586396258264814,0.04424008328615088,1.1031589987634038e-16,1.0,5.172149401651456e-17,0.3795956840127503
0.04,Brachionus,13,2.3855177592889474,0.3782123819944778,0.379550551822608,-0.20538727413243726,2.5418011523948857e-21,1.0,2.881722045950367e-24,0.39741710303759614
0.04,Brachionus,14,2.4289829450969105,0.33349857425124496,0.41187926915853706,-0.1096672012177791,0.044908013055095425,0.9550919493612914,3.7583613147297686e-08,0.2837580938757702
0.04,Brachionus,15,2.4516819926641387,0.40595045000135566,0.4413144518969656,-0.3644817428954175,1.315651913583702e-25,1.0,4.0202511295781643e-29,0.48381507766301
0.04,Brachionus,16,2.7979774386939624,0.5101176524007252,0.37057346378493894,-0.21942242392877317,1.2801277999045306e-38,1.0,3.2527136027756616e-42,0.5127624412660621
0.04,Brachionus,17,2.792325742648848,0.4963181707242735,0.4156471912187837,-0.3638707475346969,2.184214840147041e-29,1.0,8.509653782172904e-33,0.615919593000737
0.04,Brachionus,18,2.4936591420161274,0.2537287208595738,0.3702927791964566,0.04966521577348867,0.9768349706266308,0.002761330949394763,0.020403698423974607,0.195550199480579
0.04,Brachionus,19,2.6042427666192918,0.4278534309665393,0.4153362443576485,-0.3006802092132735,1.881877856422966e-36,1.0,3.643151726302485e-41,0.4931771959804109
0.04,Brachionus,20,2.5548576302927035,0.4318361635298971,0.4135052517710804,-0.15161166127982778,8.516999411596417e-30,1.0,6.491416560723848e-34,0.5108669663197835
0.04,Brachionus,21,2.8877265472334277,0.5183350069705498,0.4546257304356197,-0.4254734686658951,4.6469182272144445e-35,1.0,3.593648550581991e-40,0.5069811592731188
0.04,Brachionus,22,2.632060717394568,0.35273810057208455,0.3968269299125069,0.10284016520544982,0.027573895433321248,0.9718665869715329,0.0005595175951457988,0.3223362582474732
0.04,Brachionus,23,2.4658717518051976,0.47953940949270735,0.4144465774899755,-0.42256818949049396,5.9736179840035136e-34,1.0,2.2371116996413898e-36,0.5033546678887032
0.04,Brachionus,24,2.5795500375871625,0.28789870389525274,0.27773084455310737,0.040482223481080666,0.9961683661294974,0.0004567403010950648,0.003374893569407422,0.3407301996839147
0.04,Brachionus,25,2.6273422256209202,0.44651030902785144,0.3555683169553066,-0.06502947472798877,3.480821605410127e-34,1.0,5.726823917180389e-38,0.4303670372805092
