Realisation number,Variable,index,Lag-3 AC,Lag-6 AC,Smax,Standard deviation,Lag-1 AC,Coefficient of variation,Variance,Skewness,Kurtosis
22,Chlorella,0,-0.8331613138242974,0.8820958047477385,0.8596491228070176,0.6451945844211038,-0.9254447210248316,0.47981300467488314,0.6451945844211038,0.8255115050695162,0.31054580778337687
22,Brachionus,0,-0.5933458806386984,0.7561775241333253,-0.5555555555555555,-0.6685082872928177,-0.8495537611559711,-0.8089976322020522,-0.6685082872928177,-0.32839536154453286,0.7190213101815313
23,Chlorella,0,-0.904438103333131,0.8461538461538463,0.08771929824561403,0.6245522433367737,-0.8992168052941534,0.4692489830611378,0.6245522433367737,0.2775180620484488,0.13010746159917433
23,Brachionus,0,-0.6742152874749561,0.7981907595167265,-0.5789473684210525,-0.4526136846578836,-0.633659158521037,-0.788233865581932,-0.4526136846578836,0.6050027320745553,-0.5013053245097444
24,Chlorella,0,-0.859024952947605,0.7872624612956106,0.5789473684210525,0.7809483334345213,-0.870681804383462,0.7079715864246251,0.7809483334345213,-0.06538765102301015,0.2602756359662437
24,Brachionus,0,-0.8219901645316011,0.4394997267925445,-0.5321637426900584,-0.046566692975532765,-0.8731103150992654,-0.641187541740028,-0.046566692975532765,-0.615809604759881,0.2786108918705604
25,Chlorella,0,-0.9045595288689213,0.5013053245097444,0.3567251461988304,0.4651205148442718,-0.902980996903649,0.14577135571610714,0.4651205148442718,0.2296764009471192,0.19871288932062414
25,Brachionus,0,-0.8215044623884404,-0.4557707485884282,-0.9415204678362572,-0.8820958047477385,-0.8925384008256937,-0.9361301681743671,-0.8820958047477385,-0.5485398579321232,0.4589278125189728
26,Chlorella,0,-0.85562503794548,0.6677797340780767,0.7894736842105262,0.8967882945783499,-0.8128832493473378,0.8729888895634753,0.8967882945783499,0.15014267500455347,0.3093315524254751
26,Brachionus,0,-0.8133689514904985,0.44909234411996846,0.6842105263157894,0.8376540586485339,-0.5553396879363731,0.6309877967336531,0.8376540586485339,0.5569182199016455,-0.5524254750774089
27,Chlorella,0,-0.689272053912938,0.9197377208426933,0.894736842105263,0.7876267379029811,-0.7082144374962055,0.705785926780402,0.7876267379029811,-0.4835771962843787,-0.15487827090037037
27,Brachionus,0,-0.14285714285714288,0.887195677250926,0.43859649122807015,0.2922105518790602,-0.40343634266286205,0.02713860724910449,0.2922105518790602,0.7192641612531117,-0.2566328698925385
28,Chlorella,0,-0.7375994171574283,0.8264829093558377,0.8596491228070176,0.7901766741545748,-0.7655272903891689,0.7252140125068303,0.7901766741545748,-0.07522311942201446,0.15852103697407569
28,Brachionus,0,0.03296703296703297,0.7621273753870439,0.3099415204678362,-0.11954343998542895,-0.48163438771173583,-0.4921984093254812,-0.11954343998542895,-0.03199562868071156,-0.09015846032420619
29,Chlorella,0,-0.7605488434217716,0.5051909416550301,0.7777777777777777,0.8296399732863823,-0.7570275028838566,0.7666201202112805,0.8296399732863823,0.45613502519579874,0.24728310363669484
29,Brachionus,0,-0.6051241576103455,-0.24619027381458322,-0.23976608187134502,0.24813308238722606,-0.5337259425657216,-0.1875417400279279,0.24813308238722606,-0.8105761641673245,0.755934673061745
30,Chlorella,0,-0.6992289478477324,0.6606156274664563,0.5321637426900584,0.7045716714225003,-0.6801651387286748,0.5252261550604093,0.7045716714225003,0.28723210491166296,0.31030295671179653
30,Brachionus,0,-0.5203691336288022,0.28249650901584605,-0.5789473684210525,-0.47957015360330285,-0.5592253050816587,-0.6946147774877057,-0.47957015360330285,-0.2410904013113958,0.5893388379576225
31,Chlorella,0,-0.8518608463359846,0.8573249954465425,0.8128654970760234,0.8111832918462754,-0.8132475259547084,0.7632202052091556,0.8111832918462754,0.09695829032845608,0.24861878453038677
31,Brachionus,0,-0.768320077712343,0.7386922469795398,-0.52046783625731,-0.3699228947847733,-0.6643798190759517,-0.6524801165685143,-0.3699228947847733,-0.060409204055612904,0.6600084997875054
32,Chlorella,0,-0.891324145467792,0.8414182502580294,0.48538011695906425,0.9033452735110195,-0.8476109525833283,0.841175399186449,0.9033452735110195,0.8352255479327304,0.2844393175884889
32,Brachionus,0,-0.8570821443749622,0.27156821079473015,-0.6023391812865496,-0.3541375751320503,-0.8438467609738329,-0.7261854167931517,-0.3541375751320503,-0.8499180377633417,-0.5365187298888957
33,Chlorella,0,-0.9108736567300104,0.824054398640034,0.894736842105263,0.8870742517151358,-0.6974075648108798,0.8635176977718415,0.8870742517151358,-0.09598688604213468,-0.3395665108372291
33,Brachionus,0,-0.7592131625280797,0.6663226276485946,0.13450292397660818,0.3124886163560197,-0.3849796612227552,-0.07461599174306358,0.3124886163560197,0.3235383401129258,0.15973529233197745
34,Chlorella,0,-0.9585938922955498,0.7757270353955437,0.40350877192982454,0.6726367555096837,-0.9381944022828002,0.5317831339930789,0.6726367555096837,0.644587456742153,0.616416732438832
34,Brachionus,0,-0.8890170602877786,0.21947665594074436,-0.871345029239766,-0.5808390504523102,-0.8955740392204482,-0.737356566085848,-0.5808390504523102,-0.47944872806751265,0.3835225547932731
35,Chlorella,0,-0.7229069273268169,0.9520369133628803,0.5087719298245613,0.7785198227187178,-0.8091190577378423,0.6768866492623399,0.7785198227187178,-0.01718171331431,-0.2850464452674398
35,Brachionus,0,-0.17199927144678528,0.7469491834132719,-0.27485380116959063,-0.39335802319227736,-0.4518851314431425,-0.7011717564203753,-0.39335802319227736,-0.5206119847003826,0.2563900188209581
36,Chlorella,0,0.08505858782101877,-0.012931819561653816,-0.21637426900584794,0.12282192945176372,0.09853682229372837,-0.5537611559711009,0.12282192945176372,0.4489709185841783,-0.4998482180802623
36,Brachionus,0,0.5158763888045657,0.05166656547872018,-0.43859649122807015,-0.44690668447574533,-0.02458867099751078,-0.7894481209398337,-0.44690668447574533,-0.8190759516726369,0.6936433732013843
37,Chlorella,0,-0.8451824418675248,0.7372351405500578,0.6257309941520467,0.6657154999696436,-0.8399611438285471,0.5191548782709003,0.6657154999696436,0.5235261975593468,0.6229737113715015
37,Brachionus,0,-0.6125311152935463,-0.08129439621152329,-0.4152046783625731,-0.118207759091737,-0.6768866492623399,-0.5650537307995872,-0.118207759091737,0.07838018335255904,0.702386011778277
38,Chlorella,0,-0.8426325056159311,0.7309210126889686,0.5906432748538012,0.6043956043956045,-0.6674154574707062,0.4792058769959323,0.6043956043956045,-0.5083480055855747,-0.1942201444963876
38,Brachionus,0,-0.7165927994657277,0.13581446178131262,-0.543859649122807,-0.47483455770748595,-0.7413636087669238,-0.8187116750652663,-0.47483455770748595,0.7621273753870439,0.13678586606763404
39,Chlorella,0,-0.8952097626130776,0.909173699228948,0.6608187134502924,0.7294639062594864,-0.8494323356201811,0.6632869892538401,0.7294639062594864,0.772448545929209,0.4454495780462632
39,Brachionus,0,-0.8120332705968065,0.7853196527229678,-0.6257309941520467,-0.4107218748102726,-0.8308542286442839,-0.6859935644466032,-0.4107218748102726,-0.5878817315281404,-0.3355594681561533
40,Chlorella,0,-0.8756602513508592,0.8557464634812703,0.6842105263157894,0.3614231072794609,-0.885859996357234,0.22360512415761039,0.3614231072794609,0.13083601481391538,0.5472041770384313
40,Brachionus,0,-0.6524801165685143,0.6438589035274119,-0.5087719298245613,-0.5167263675550968,-0.7640701839596868,-0.6119239876145954,-0.5167263675550968,0.6867221176613442,0.39505798069333986
41,Chlorella,0,-0.9150021249468764,0.6466516908505859,0.07602339181286549,0.054095076194523715,-0.9009167627952159,-0.03114564993018032,0.054095076194523715,0.12622184445388868,0.8376540586485339
41,Brachionus,0,-0.8643676765223727,0.03818833100601057,-0.5321637426900584,-0.5495112622184446,-0.887195677250926,-0.710642948212009,-0.5495112622184446,0.6249165199441443,0.6679011596138669
42,Chlorella,0,-0.9173092101268898,0.853560803837047,0.9298245614035087,0.9009167627952159,-0.808147653451521,0.8544107825875783,0.9009167627952159,-0.2736324449031632,-0.7188998846457412
42,Brachionus,0,-0.6955861817740272,0.15087122821929452,0.38011695906432746,0.6074312427903589,-0.6196952219051667,0.2291906988039585,0.6074312427903589,0.03515269261125615,-0.18487037824054403
43,Chlorella,0,-0.9198591463784834,0.8133689514904985,0.847953216374269,0.8653390808086941,-0.8295185477505921,0.8162831643494628,0.8653390808086941,0.011838989739542227,0.23732620970190035
43,Brachionus,0,-0.7967336530872444,-0.13435735535183052,-0.8596491228070176,-0.8162831643494628,-0.8716532086697834,-0.9058952097626132,-0.8162831643494628,0.010017606702689577,0.7845910995082267
44,Chlorella,0,-0.9146378483395059,0.7567846518122762,0.847953216374269,0.8477323781191186,-0.8769959322445512,0.8069333980936192,0.8477323781191186,0.5969886467124036,0.6852650112318621
44,Brachionus,0,-0.8514965697286141,0.10533665229797827,-0.5087719298245613,0.2517758484609314,-0.8692246979539798,-0.5629894966911542,0.2517758484609314,0.8057191427357173,0.016331734563778764
45,Chlorella,0,-0.4657276425232227,0.6558800315706393,0.7660818713450293,0.9145164228037157,-0.344302106733046,0.8795458684961448,0.9145164228037157,0.8369255054337928,0.7365065873353167
45,Brachionus,0,-0.2635541254325785,0.7162285228583571,0.7543859649122807,0.7949122700503917,-0.05543075708821566,0.36203023495841175,0.7949122700503917,-0.3064173395665109,-0.26003278489466336
46,Chlorella,0,-0.8555036124096899,0.8405682715074981,0.4619883040935673,0.5210976868435433,-0.7997692914819987,0.44289964179466945,0.5210976868435433,0.24181895452613686,0.7790055248618786
46,Brachionus,0,-0.6235808390504525,0.5678465181227613,-0.3333333333333333,-0.17843482484366466,-0.5588610284742882,-0.37575132050270177,-0.17843482484366466,-0.42298585392508053,0.7520490559164593
47,Chlorella,0,-0.8258757816768867,0.6261307753020461,0.391812865497076,0.7011717564203753,-0.7757270353955437,0.6209094772630686,0.7011717564203753,-6.071276789508835e-05,0.19932001699957502
47,Brachionus,0,-0.5844818165260155,-0.2675611681136543,-0.48538011695906425,0.05640216137453707,-0.5028838564750168,-0.5367615809604761,0.05640216137453707,0.7898123975472043,0.5350616234594135
48,Chlorella,0,-0.8683747192034486,0.6409446906684476,0.8830409356725145,0.8661890595592254,-0.7729342480723697,0.8319470584663956,0.8661890595592254,0.10242243943901404,-0.014146074919555584
48,Brachionus,0,-0.6842936069455408,-0.056523586910327245,-0.4619883040935673,-0.417157428207152,-0.6052455831461357,-0.7549632687754235,-0.417157428207152,-0.12270050391597354,0.3983364701596746
49,Chlorella,0,-0.8113047173820654,0.8882885070730375,0.7777777777777777,0.8103333130957442,-0.3030174245643859,0.7456135025195799,0.8103333130957442,0.775848460931334,-0.8331613138242974
49,Brachionus,0,-0.1973772084269322,0.5009410479023739,0.20467836257309938,0.22494080505130232,-0.18365612288264224,-0.19834861271325363,0.22494080505130232,-0.6927933944508531,-0.6971647137392994
50,Chlorella,0,-0.8420253779369802,0.38777244854592924,0.8596491228070176,0.7901766741545748,-0.824054398640034,0.706514479995143,0.7901766741545748,-0.20284135753749016,0.24121182684718598
50,Brachionus,0,-0.8204116325663288,-0.70445024588671,-0.3684210526315789,0.18814886770687878,-0.831582781859025,-0.4642705360937405,0.18814886770687878,0.41485034302713863,0.6779794790844514
51,Chlorella,0,-0.8018335255904318,0.8159188877420923,0.7543859649122807,0.817133143099994,-0.6687511383643981,0.7435492684111469,0.817133143099994,-0.05907352316192096,-0.1254932912391476
51,Brachionus,0,-0.17697771841418253,0.42128589642401804,0.22807017543859648,0.42990710946512056,0.24631169935037342,-0.04498816101026046,0.42990710946512056,0.4334284500030357,0.05530933155242548
52,Chlorella,0,-0.6728796065812641,0.8902313156456805,0.6257309941520467,0.6728796065812641,-0.7227855017910267,0.5424685811426143,0.6728796065812641,0.42832857749984826,0.702386011778277
52,Brachionus,0,-0.316131382429725,0.8933883795762251,0.017543859649122806,-0.05567360815979601,-0.6229737113715015,-0.6592799465727643,-0.05567360815979601,0.09307267318317043,-0.5337259425657216
53,Chlorella,0,-0.8173759941715744,0.7482848643069638,0.1695906432748538,0.1406714832129197,-0.8691032724181896,0.07546597049359481,0.1406714832129197,0.7494991196648656,0.5575253475805962
53,Brachionus,0,-0.600631412786109,0.41145042802501375,-0.7777777777777777,-0.5633537732985248,-0.82114018578107,-0.6891506283771477,-0.5633537732985248,-0.5329973893509806,-0.4160645983850404
54,Chlorella,0,-0.9400157853196528,0.8762673790298101,0.7309941520467835,0.71125007589096,-0.8857385708214439,0.6016028170724305,0.71125007589096,-0.12986461052759396,-0.6902434581992595
54,Brachionus,0,-0.8525893995507257,0.09962965211583998,-0.8596491228070176,-0.8331613138242974,-0.8524679740149353,-0.9066237629773541,-0.8331613138242974,0.49499119664865526,-0.08238722603363488
55,Chlorella,0,-0.7639487584238966,0.7847125250440168,0.14619883040935672,0.7997692914819987,-0.7386922469795398,0.7485277153785442,0.7997692914819987,-0.7443992471616783,-0.659037095501184
55,Brachionus,0,-0.5703964543743549,0.45079230162103096,-0.2982456140350877,0.1864489102058163,-0.6404589885252869,-0.2991318074191003,0.1864489102058163,0.8229615688179225,-0.8021978021978022
56,Chlorella,0,-0.7083358630319957,0.557403922044806,0.7309941520467835,0.7176856292878393,-0.6998360755266834,0.6223665836925506,0.7176856292878393,0.6647440956833223,0.56699653937223
56,Brachionus,0,-0.507862303442414,0.4256572157124644,0.04093567251461988,0.1837775484184324,-0.4759273875295975,-0.261125614716775,0.1837775484184324,0.43670693946937045,0.4968125796855079
57,Chlorella,0,-0.7928480359419587,0.6093740513630017,0.847953216374269,0.8511322931212434,-0.6987432457045718,0.7977050573735657,0.8511322931212434,0.12124339748649142,0.1271932487402101
57,Brachionus,0,-0.5695464756238238,0.3870438953311882,0.3216374269005848,0.3162528079655152,-0.494141217898124,-0.46487766377269146,0.3162528079655152,-0.2761823811547569,0.5019124521886953
58,Chlorella,0,-0.5113836439803291,0.7756056098597536,0.9298245614035087,0.8759031024224395,-0.4812701111043653,0.8204116325663288,0.8759031024224395,-0.18001335680893693,0.18474895270475383
58,Brachionus,0,-0.14577135571610714,0.7048145224940805,0.9064327485380117,0.7749984821808027,-0.152571185720357,0.6115597110072248,0.7749984821808027,0.1270718232044199,-0.006981968307935159
59,Chlorella,0,-0.9366158703175278,0.9135450185173942,0.6725146198830408,0.8958168902920286,-0.9357658915669966,0.8791815918887743,0.8958168902920286,0.7584846093133387,0.30969582903284565
59,Brachionus,0,-0.9185234654847916,0.8151903345273512,-0.8830409356725145,-0.49729828182866864,-0.9275089551332646,-0.8360755266832616,-0.49729828182866864,-0.3419950215530327,0.18681318681318684
60,Chlorella,0,-0.9440228280007287,0.7859267804019187,-0.12280701754385964,0.5822961568817923,-0.9338230829943538,0.3287596381519034,0.5822961568817923,0.2131625280796552,-0.2931819561653816
60,Brachionus,0,-0.6428874992410905,0.3047173820654484,-0.6140350877192983,-0.7435492684111469,-0.7040859692793395,-0.874810272600328,-0.7435492684111469,-0.1287717807054824,-0.3186813186813187
61,Chlorella,0,-0.9494869771112866,0.9278732317406351,0.7426900584795321,0.8489466334770203,-0.9122093376237023,0.8268471859632082,0.8489466334770203,0.36773723514055007,-0.03733835225547934
61,Brachionus,0,-0.86934612348977,0.5849675186691762,-0.47368421052631576,-0.20259850646590982,-0.8902313156456805,-0.6925505433792727,-0.20259850646590982,0.18657033574160647,0.4470281100115355
62,Chlorella,0,-0.9220448060227067,0.8868314006435555,0.7777777777777777,0.839111165078016,-0.8545322081233684,0.7919980571914275,0.839111165078016,0.7524133325238299,-0.7297067573310668
62,Brachionus,0,-0.7957622488009229,0.7066359055309333,-0.5672514619883041,-0.4771416428874993,-0.7488919919859147,-0.7146499908930849,-0.4771416428874993,-0.022038734745917072,-0.4835771962843787
63,Chlorella,0,-0.7567846518122762,0.4257786412482546,0.8362573099415204,0.8869528261793456,-0.7445206726974684,0.8619391658065692,0.8869528261793456,0.796490802015664,0.4564993018031693
63,Brachionus,0,-0.7392993746584907,-0.39663651265861216,0.12280701754385964,0.42675004553457596,-0.4465424078683748,-0.02568150081962237,0.42675004553457596,-0.6734867342602151,-0.7281282253657945
64,Chlorella,0,-0.4042863214133933,0.5418614534636634,0.8362573099415204,0.8808815493898368,-0.35146621334466643,0.8457895695464757,0.8808815493898368,0.40452917248497366,0.273511019367373
64,Brachionus,0,-0.04729524619027382,0.35000910691518433,0.5555555555555555,0.777305567360816,0.17102786716046386,0.4215287474955984,0.777305567360816,-0.2480116568514359,0.4317284925019732
65,Chlorella,0,-0.9550725517576347,0.755934673061745,0.5555555555555555,0.7424564385890353,-0.9185234654847916,0.6692368405075588,0.7424564385890353,0.4881913666444054,0.36336591585210376
65,Brachionus,0,-0.8891384858235688,0.4266286199987858,-0.8362573099415204,-0.4069576832007772,-0.8920526986825331,-0.7138000121425536,-0.4069576832007772,0.06587335316617085,0.7090644162467367
66,Chlorella,0,-0.8772387833161315,0.2579685507862304,0.28654970760233917,0.6094954768987919,-0.8242972497116144,0.21134114504280252,0.6094954768987919,0.7073644587456743,0.5754963268775425
66,Brachionus,0,-0.7715985671786778,-0.2766680832979176,-0.847953216374269,-0.7377208426932185,-0.8489466334770203,-0.8569607188391719,-0.7377208426932185,-0.6788294578349828,0.7071216076740939
67,Chlorella,0,-0.5739177949122701,0.39238661890595594,0.5906432748538012,0.44824236536943723,-0.3308238722603364,0.3047173820654484,0.44824236536943723,0.4078076619513084,0.42905713071458934
67,Brachionus,0,-0.18098476109525835,0.11213648230222817,0.13450292397660818,-0.023860117782769717,-0.3320381276182382,-0.33130957440349706,-0.023860117782769717,0.1318074191002368,0.6408232651326575
68,Chlorella,0,-0.9307874445995994,0.6126525408293364,0.27485380116959063,0.34879485155728257,-0.915366401554247,0.1821990164531601,0.34879485155728257,0.30386740331491713,0.3129743184991804
68,Brachionus,0,-0.7929694614777488,0.44241393965150877,-0.6725146198830408,-0.7400279278732318,-0.8472466759759578,-0.8490680590128106,-0.7400279278732318,-0.4807844089612046,-0.6917005646287415
69,Chlorella,0,-0.8314613563232348,0.6512658612106127,0.4269005847953216,0.3424807236961933,-0.8100904620241638,0.13035031267075467,0.3424807236961933,0.536033027745735,-0.18292756966790116
69,Brachionus,0,-0.6404589885252869,0.010867585453220814,-0.5789473684210525,-0.5634751988343148,-0.716107097322567,-0.7984336105883069,-0.5634751988343148,0.40962904498816105,-0.5516969218626678
70,Chlorella,0,-0.8190759516726369,0.8820958047477385,0.14619883040935672,0.2229979964786595,-0.8232044198895028,0.1166292271264647,0.2229979964786595,-0.20539129378908388,-0.2917248497358995
70,Brachionus,0,-0.6097383279703722,0.47313460020642345,-0.23976608187134502,-0.21012688968490076,-0.7239997571489285,-0.30435310545807787,-0.21012688968490076,0.3494019792362334,-0.5399186448910207
71,Chlorella,0,-0.9588367433671302,0.9203448485216442,0.8245614035087718,0.9050452310120819,-0.9040738267257605,0.8635176977718415,0.9050452310120819,0.3696800437131929,0.3968793637301925
71,Brachionus,0,-0.9322445510290815,0.5839961143828548,-0.5321637426900584,0.5433185598931456,-0.9012810394025864,0.14674276000242853,0.5433185598931456,-0.3021674458138547,0.029445692429117848
72,Chlorella,0,-0.8852528686782831,0.3853439378301257,0.5321637426900584,0.7182927569667902,-0.7553275453827941,0.49353409021917316,0.7182927569667902,0.5702750288385648,-0.7939408657640703
72,Brachionus,0,-0.7849553761155972,-0.33130957440349706,-0.5555555555555555,-0.43755691821990167,-0.7913909295124765,-0.7867767591524498,-0.43755691821990167,-0.6773723514055007,0.46815615323902626
73,Chlorella,0,-0.9678222330156033,0.82126161131686,0.6959064327485379,0.7832554186145347,-0.9179163378058407,0.7280067998300044,0.7832554186145347,0.3730799587153179,-0.5366401554246858
73,Brachionus,0,-0.949122700503916,-0.16216380304778097,-0.8245614035087718,-0.7253354380426205,-0.9090522736931578,-0.8908384433246312,-0.7253354380426205,0.2743609981179042,-0.2922105518790602
