Realisation number,Variable,index,Lag-3 AC,Lag-6 AC,Smax,Standard deviation,Lag-1 AC,Coefficient of variation,Variance,Skewness,Kurtosis
21,Chlorella,0,-0.47489626556016606,-0.2745504840940526,0.06666666666666665,-0.5272475795297372,-0.37524204702627945,-0.5315352697095437,-0.5272475795297372,-0.2793914246196404,0.45491009681881056
21,Brachionus,0,-0.4352697095435685,-0.24488243430152146,0.1333333333333333,-0.45975103734439837,0.09585062240663901,-0.46127247579529745,-0.45975103734439837,-0.2776625172890733,-0.0015905947441217153
22,Chlorella,0,-0.42524204702627943,0.6632088520055326,-0.3533333333333333,-0.5906639004149378,-0.715076071922545,-0.5908713692946058,-0.5906639004149378,0.4282849239280775,-0.5812586445366529
22,Brachionus,0,-0.30885200553250347,0.7287690179806363,-0.2866666666666666,-0.5063623789764868,-0.6873443983402491,-0.5087136929460581,-0.5063623789764868,-0.27669432918395576,-0.6199170124481328
23,Chlorella,0,-0.02012448132780083,-0.11604426002766252,0.2933333333333333,0.553941908713693,0.27178423236514526,0.5364453665283542,0.553941908713693,0.6437067773167359,-0.05684647302904565
23,Brachionus,0,0.0049100968188105125,-0.20394190871369297,0.4866666666666665,0.581881051175657,0.3968879668049793,0.5937067773167359,0.581881051175657,-0.5725449515905948,0.3683264177040111
24,Chlorella,0,-0.5984094052558784,0.6457123098201937,0.40666666666666657,0.4226141078838174,-0.5029045643153528,0.4138312586445367,0.4226141078838174,-0.02690179806362379,0.30172890733056706
24,Brachionus,0,-0.5721300138312587,0.5922544951590595,0.4733333333333333,0.503734439834025,-0.0578838174273859,0.5095435684647304,0.503734439834025,-0.31258644536652835,-0.43215767634854774
25,Chlorella,0,-0.5286307053941909,-0.7578146611341633,-0.5599999999999998,-0.7053250345781467,-0.8332641770401107,-0.7080221300138313,-0.7053250345781467,0.1661825726141079,-0.6873443983402491
25,Brachionus,0,-0.4074688796680498,-0.7271784232365146,-0.5199999999999999,-0.5968879668049794,-0.8742047026279393,-0.5955739972337483,-0.5968879668049794,-0.106984785615491,-0.6636237897648687
26,Chlorella,0,-0.33748271092669435,0.19716459197787,0.7199999999999999,0.7061549100968189,0.46632088520055326,0.6987551867219918,0.7061549100968189,-0.32973720608575385,-0.48554633471645925
26,Brachionus,0,-0.2840940525587829,0.21466113416320884,0.7333333333333332,0.7400414937759336,0.6297372060857538,0.742600276625173,0.7400414937759336,0.3706777316735823,-0.6188796680497926
27,Chlorella,0,-0.30857538035961274,0.54432918395574,-0.18666666666666662,-0.0023513139695712313,-0.2302213001383126,0.004356846473029046,-0.0023513139695712313,0.4917012448132781,0.4455739972337483
27,Brachionus,0,-0.2268326417704011,0.4515214384508991,-0.05999999999999999,-0.012793914246196404,-0.311134163208852,-0.015352697095435687,-0.012793914246196404,-0.45331950207468885,0.37662517289073305
28,Chlorella,0,0.601313969571231,-0.0006915629322268327,-0.7733333333333332,-0.8450207468879668,-0.35408022130013833,-0.846957123098202,-0.8450207468879668,-0.3991009681881052,0.09432918395573998
28,Brachionus,0,0.5815352697095436,0.2749654218533887,-0.8066666666666665,-0.8669432918395574,-0.8053941908713693,-0.864661134163209,-0.8669432918395574,0.48630705394190876,-0.49329183955739975
29,Chlorella,0,-0.22593360995850623,-0.08526970954356847,0.3133333333333333,0.22987551867219919,0.09979253112033196,0.20864453665283542,0.22987551867219919,0.5112724757952973,0.27593360995850624
29,Brachionus,0,-0.24785615491009683,0.04211618257261411,0.33333333333333326,0.3424619640387276,0.31521438450899036,0.3479944674965422,0.3424619640387276,-0.5156984785615492,0.1033195020746888
30,Chlorella,0,0.7551867219917012,-0.17226832641770404,-0.03999999999999999,0.04059474412171508,0.367911479944675,0.032987551867219925,0.04059474412171508,-0.14564315352697096,0.2954356846473029
30,Brachionus,0,0.7831258644536654,-0.49536652835408024,-0.02666666666666666,0.05511756569847857,0.3521438450899032,0.060235131396957124,0.05511756569847857,0.20020746887966806,0.5514522821576764
31,Chlorella,0,0.17669432918395575,0.18492392807745506,-0.17999999999999997,-0.11728907330567083,-0.07351313969571231,-0.1112033195020747,-0.11728907330567083,0.07074688796680498,0.8363070539419089
31,Brachionus,0,-0.10767634854771783,-0.0384508990318119,-0.16666666666666663,-0.1852005532503458,0.08692946058091287,-0.18997233748271097,-0.1852005532503458,0.06964038727524205,0.8781466113416322
32,Chlorella,0,-0.7610650069156294,0.6377593360995851,-0.4466666666666666,-0.5013139695712311,-0.6959197786998618,-0.5078146611341633,-0.5013139695712311,0.27309820193637624,-0.5515905947441218
32,Brachionus,0,-0.7318118948824344,0.6032503457814662,-0.17999999999999997,-0.2282157676348548,-0.41030428769017985,-0.22289073305670817,-0.2282157676348548,0.1558091286307054,-0.5755186721991702
33,Chlorella,0,-0.7307053941908714,0.715283540802213,0.6133333333333332,0.5964730290456433,0.6792531120331952,0.5940525587828492,0.5964730290456433,-0.3869294605809129,-0.3153526970954357
33,Brachionus,0,-0.7660442600276625,0.7090594744121717,0.6066666666666666,0.5694329183955741,0.8327800829875519,0.5719917012448134,0.5694329183955741,0.35746887966804985,-0.236030428769018
34,Chlorella,0,-0.384301521438451,0.10601659751037346,0.0,0.23457814661134166,-0.49432918395574,0.252627939142462,0.23457814661134166,-0.5721300138312587,0.839557399723375
34,Brachionus,0,0.08651452282157676,0.03450899031811895,-0.18666666666666662,-0.23609958506224066,-0.24502074688796682,-0.23983402489626557,-0.23609958506224066,0.4746196403872753,0.9027662517289075
35,Chlorella,0,0.36175656984785615,0.2133471645919779,-0.6533333333333332,-0.8221991701244814,0.031189488243430152,-0.8210926694329185,-0.8221991701244814,-0.3782849239280775,0.42579529737206084
35,Brachionus,0,0.35968188105117566,0.3959197786998617,-0.5399999999999999,-0.787344398340249,-0.3670124481327801,-0.7908713692946059,-0.787344398340249,0.19031811894882436,0.18506224066390045
36,Chlorella,0,0.4139004149377594,-0.15262793914246198,-0.5533333333333332,-0.8205394190871369,0.3488934993084371,-0.8221991701244814,-0.8205394190871369,0.2837482710926695,-0.1578838174273859
36,Brachionus,0,0.43603042876901804,-0.14889349930843707,-0.5999999999999999,-0.7959197786998617,-0.32219917012448135,-0.7939142461964038,-0.7959197786998617,-0.14598893499308438,-0.04329183955739973
37,Chlorella,0,-0.03492392807745505,-0.23686030428769023,-0.1933333333333333,-0.260926694329184,-0.30850622406639006,-0.2766251728907331,-0.260926694329184,-0.038727524204702636,0.5880359612724759
37,Brachionus,0,0.32932226832641776,-0.1202627939142462,-0.34666666666666657,-0.330567081604426,-0.3360995850622407,-0.3291147994467497,-0.330567081604426,-0.08990318118948824,0.6345781466113417
38,Chlorella,0,0.45082987551867226,-0.6349239280774551,0.3066666666666666,-0.6378284923928078,0.4486168741355464,-0.6248962655601661,-0.6378284923928078,0.4014522821576764,-0.15643153526970957
38,Brachionus,0,0.49336099585062243,-0.6127939142461964,0.10666666666666665,-0.6828492392807746,0.09301521438450899,-0.6865145228215769,-0.6828492392807746,0.07731673582295989,0.22828492392807745
39,Chlorella,0,-0.5345781466113416,0.5804287690179807,0.2133333333333333,-0.29488243430152145,-0.09778699861687415,-0.28665283540802217,-0.29488243430152145,0.48513139695712315,-0.28962655601659754
39,Brachionus,0,-0.5533195020746888,0.6228907330567082,0.3066666666666666,-0.22067773167358234,-0.3094744121715076,-0.21853388658367912,-0.22067773167358234,0.08506224066390042,-0.3622406639004149
40,Chlorella,0,0.4795988934993085,-0.3074688796680498,-0.46666666666666656,-0.5811203319502075,-0.1658367911479945,-0.5688105117565699,-0.5811203319502075,0.06777316735822961,0.13651452282157678
40,Brachionus,0,0.6685338865836792,-0.37295988934993085,-0.5266666666666665,-0.5429460580912864,-0.3513831258644537,-0.5529737206085754,-0.5429460580912864,0.2327800829875519,-0.5678423236514524
41,Chlorella,0,-0.731881051175657,0.3074688796680498,-0.21999999999999997,0.0706777316735823,-0.6235822959889351,0.0661134163208852,0.0706777316735823,0.26182572614107885,0.7312586445366529
41,Brachionus,0,-0.6962655601659751,0.3616874135546335,-0.11333333333333331,0.2676348547717843,-0.45829875518672203,0.2740663900414938,0.2676348547717843,-0.2598893499308437,0.7580221300138313
42,Chlorella,0,-0.448478561549101,0.4975103734439834,0.3399999999999999,0.1587828492392808,-0.026348547717842327,0.1422544951590595,0.1587828492392808,-0.3425311203319502,-0.37531120331950213
42,Brachionus,0,0.05477178423236515,0.5004840940525588,0.10666666666666665,0.024827109266943294,0.21272475795297374,0.03284923928077455,0.024827109266943294,0.27890733056708167,-0.19156293222683263
43,Chlorella,0,0.2633471645919779,-0.6550484094052559,-0.16666666666666663,-0.6284923928077456,0.1309820193637621,-0.6275933609958506,-0.6284923928077456,0.014177040110650069,0.7461272475795299
43,Brachionus,0,0.423374827109267,-0.6548409405255878,-0.43999999999999995,-0.6083679114799447,-0.7117565698478562,-0.6061549100968189,-0.6083679114799447,-0.1078838174273859,0.7108575380359614
44,Chlorella,0,-0.5641078838174275,-0.1951590594744122,-0.12666666666666662,-0.5198478561549101,-0.37662517289073305,-0.5136929460580913,-0.5198478561549101,-0.37814661134163213,-0.4807053941908714
44,Brachionus,0,-0.5586445366528354,-0.0384508990318119,-0.23333333333333328,-0.5447441217150761,-0.3923928077455049,-0.5400414937759337,-0.5447441217150761,0.3959197786998617,-0.5313278008298756
45,Chlorella,0,0.06141078838174275,0.34280774550484094,-0.40666666666666657,-0.4901106500691564,0.33589211618257264,-0.49730290456431536,-0.4901106500691564,0.11680497925311205,0.31818810511756573
45,Brachionus,0,0.022060857538035963,0.31625172890733055,-0.4733333333333333,-0.520746887966805,0.1756569847856155,-0.5130705394190872,-0.520746887966805,-0.10297372060857539,-0.104149377593361
46,Chlorella,0,-0.47835408022130016,0.2376901798063624,-0.006666666666666665,0.1426694329183956,0.21141078838174274,0.10781466113416323,0.1426694329183956,-0.5400414937759337,0.6089211618257262
46,Brachionus,0,-0.5223374827109267,-0.07676348547717843,0.09999999999999998,-0.01929460580912863,0.37448132780082993,0.0021438450899031814,-0.01929460580912863,0.3514522821576764,0.2195712309820194
47,Chlorella,0,0.5759336099585063,-0.6906639004149379,0.23999999999999996,0.3739280774550484,0.5587828492392808,0.39170124481327806,0.3739280774550484,-0.2704702627939143,-0.4017980636237898
47,Brachionus,0,0.5228907330567082,-0.734301521438451,0.23999999999999996,0.328838174273859,0.5839557399723375,0.31929460580912866,0.328838174273859,0.26853388658367916,0.4149377593360996
48,Chlorella,0,-0.012932226832641771,-0.05719225449515907,-0.24666666666666665,-0.5259336099585062,0.22268326417704012,-0.5227524204702628,-0.5259336099585062,-0.6347164591977871,0.13001383125864455
48,Brachionus,0,0.1186030428769018,-0.09156293222683265,-0.13999999999999996,-0.5247579529737206,0.24896265560165978,-0.5298755186721992,-0.5247579529737206,0.7376901798063624,0.18347164591977871
49,Chlorella,0,0.19432918395573998,-0.39439834024896264,-0.09333333333333331,-0.4588520055325035,0.7354771784232366,-0.4891424619640387,-0.4588520055325035,-0.5436376210235131,0.40905947441217155
49,Brachionus,0,0.19363762102351315,-0.5524896265560166,-0.019999999999999993,-0.387551867219917,0.6854771784232365,-0.36929460580912865,-0.387551867219917,0.3171507607192255,-0.226417704011065
50,Chlorella,0,0.6840940525587829,-0.7894190871369294,-0.25999999999999995,-0.22669432918395577,0.28485477178423235,-0.21784232365145229,-0.22669432918395577,-0.20982019363762106,0.399792531120332
50,Brachionus,0,0.6982019363762103,-0.8166666666666667,-0.29999999999999993,-0.2653526970954357,-0.20408022130013834,-0.27019363762102355,-0.2653526970954357,-0.4970262793914247,0.524896265560166
51,Chlorella,0,0.6473029045643154,0.1905255878284924,0.5799999999999998,0.3385892116182573,0.6927385892116182,0.32538035961272477,0.3385892116182573,-0.2968879668049793,0.19591977869986169
51,Brachionus,0,0.5328492392807745,-0.015491009681881052,0.4999999999999999,0.2520746887966805,0.702627939142462,0.2620331950207469,0.2520746887966805,0.4501383125864454,-0.3741355463347165
52,Chlorella,0,-0.17372060857538035,0.2509681881051176,-0.3666666666666666,-0.3854771784232366,-0.6046334716459199,-0.3854771784232366,-0.3854771784232366,0.44764868603042884,0.7826417704011065
52,Brachionus,0,-0.2256569847856155,0.2604426002766252,-0.24666666666666665,-0.27558782849239283,-0.5737897648686031,-0.2785615491009682,-0.27558782849239283,-0.41403872752420473,0.15352697095435686
53,Chlorella,0,0.6698478561549102,-0.5906639004149378,0.33333333333333326,-0.10781466113416323,0.5902489626556017,-0.12123098201936378,-0.10781466113416323,0.4112724757952974,-0.4846473029045643
53,Brachionus,0,0.622060857538036,-0.7170124481327801,0.25333333333333324,0.013278008298755188,-0.3881051175656985,0.023443983402489627,0.013278008298755188,-0.3659059474412172,-0.6307745504840941
54,Chlorella,0,-0.6206085753803597,-0.27634854771784234,-0.23333333333333328,-0.8136929460580913,-0.17130013831258645,-0.8147302904564315,-0.8136929460580913,0.15235131396957124,0.5446749654218535
54,Brachionus,0,-0.4773858921161826,-0.4442600276625173,-0.23999999999999996,-0.8217842323651452,-0.04059474412171508,-0.8192254495159059,-0.8217842323651452,0.17966804979253115,0.47455048409405254
55,Chlorella,0,-0.6562932226832643,0.3457123098201937,-0.3866666666666666,0.6344398340248963,-0.7524896265560167,0.6223374827109267,0.6344398340248963,-0.7446749654218534,0.22143845089903183
55,Brachionus,0,-0.5583679114799447,0.44329183955739976,-0.3999999999999999,0.6989626556016598,-0.6953665283540803,0.7000000000000001,0.6989626556016598,0.8042876901798064,0.023513139695712313
56,Chlorella,0,0.6152143845089904,-0.22420470262793918,-0.3866666666666666,-0.3043568464730291,0.4961964038727525,-0.3166666666666667,-0.3043568464730291,-0.6923236514522821,0.388865836791148
56,Brachionus,0,0.6340940525587829,-0.2865145228215768,-0.4799999999999999,-0.5056708160442601,0.4009681881051176,-0.5004840940525588,-0.5056708160442601,0.7125864453665285,0.4517980636237898
57,Chlorella,0,0.43582295988935,0.15774550484094055,-0.5133333333333333,-0.3413554633471646,0.18948824343015214,-0.35511756569847863,-0.3413554633471646,-0.26016597510373446,0.6329183955739973
57,Brachionus,0,-0.05401106500691563,0.130567081604426,-0.4933333333333333,-0.5243430152143845,-0.00020746887966804981,-0.5289764868603044,-0.5243430152143845,0.1505532503457815,0.5868603042876903
58,Chlorella,0,0.20905947441217151,0.116597510373444,0.1333333333333333,0.18713692946058094,0.1413554633471646,0.17959889349930844,0.18713692946058094,-0.38872752420470263,0.6390041493775934
58,Brachionus,0,0.11811894882434303,0.29612724757952974,0.22666666666666663,0.2636237897648686,0.28153526970954357,0.27060857538035965,0.2636237897648686,0.4387966804979253,0.5784923928077456
59,Chlorella,0,-0.308298755186722,-0.3127939142461964,0.43999999999999995,0.7269017980636239,-0.39674965421853386,0.7278699861687414,0.7269017980636239,0.35477178423236516,0.020816044260027665
59,Brachionus,0,-0.2951590594744122,-0.26313969571230983,0.3066666666666666,0.6267634854771784,-0.417911479944675,0.6244813278008299,0.6267634854771784,-0.16721991701244815,-0.11251728907330567
60,Chlorella,0,-0.834716459197787,0.5339557399723376,-0.4266666666666666,-0.4515905947441218,-0.8396957123098202,-0.4776625172890734,-0.4515905947441218,-0.4385892116182573,0.21445366528354085
60,Brachionus,0,-0.7339557399723375,0.4059474412171508,-0.43333333333333324,-0.5970262793914247,-0.6104426002766252,-0.5894190871369296,-0.5970262793914247,0.43208852005532505,0.44329183955739976
61,Chlorella,0,-0.09197786998616875,0.50283540802213,-0.2933333333333333,0.11825726141078839,-0.2120331950207469,0.10518672199170126,0.11825726141078839,-0.020539419087136933,-0.21044260027662517
61,Brachionus,0,-0.019087136929460582,0.47157676348547717,-0.2666666666666666,0.3311894882434302,-0.28112033195020747,0.3353388658367912,0.3311894882434302,0.06030428769017981,-0.13879668049792532
62,Chlorella,0,-0.18326417704011067,0.1446749654218534,-0.3199999999999999,-0.6364453665283542,0.1789764868603043,-0.6387966804979254,-0.6364453665283542,0.6634854771784232,-0.3654910096818811
62,Brachionus,0,-0.20905947441217151,0.18686030428769018,-0.5333333333333332,-0.5293914246196405,-0.4675656984785616,-0.5286998616874136,-0.5293914246196405,-0.5484094052558783,-0.4496542185338866
63,Chlorella,0,-0.3012448132780083,-0.03540802213001384,-0.019999999999999993,0.24149377593361,-0.04384508990318119,0.24439834024896268,0.24149377593361,0.5221991701244814,0.17130013831258645
63,Brachionus,0,-0.31058091286307055,0.18506224066390045,-0.22666666666666663,-0.017911479944674968,0.11929460580912864,-0.016943291839557402,-0.017911479944674968,-0.5003457814661135,-0.011825726141078838
64,Chlorella,0,-0.0008298755186721993,0.20912863070539423,0.5533333333333332,0.6430843706777317,-0.0186030428769018,0.6310511756569849,0.6430843706777317,-0.5217842323651453,-0.05242047026279392
64,Brachionus,0,0.03153526970954357,0.08478561549100969,0.5599999999999998,0.5132088520055326,0.40961272475795296,0.5311894882434303,0.5132088520055326,0.5331258644536654,0.32697095435684653
65,Chlorella,0,-0.01715076071922545,0.6493775933609959,-0.3266666666666666,-0.2257952973720609,0.1864453665283541,-0.2326417704011065,-0.2257952973720609,-0.04605809128630706,0.5119640387275243
65,Brachionus,0,-0.14723374827109267,0.7349930843706778,-0.33333333333333326,-0.11058091286307056,0.33540802213001386,-0.08872752420470263,-0.11058091286307056,-0.12607192254495161,0.30857538035961274
66,Chlorella,0,-0.1942600276625173,-0.8724066390041494,0.5199999999999999,0.3721991701244814,0.3896957123098202,0.3673582295988935,0.3721991701244814,-0.5491009681881052,0.32710926694329184
66,Brachionus,0,-0.23070539419087138,-0.891286307053942,0.37999999999999995,0.4455739972337483,0.3671507607192255,0.44647302904564323,0.4455739972337483,0.5244121715076072,0.18443983402489628
67,Chlorella,0,0.706569847856155,-0.24522821576763487,-0.6133333333333332,-0.6849930843706779,0.6093360995850623,-0.6885892116182573,-0.6849930843706779,-0.10235131396957123,0.23125864453665285
67,Brachionus,0,0.7263485477178424,-0.7056708160442601,-0.5799999999999998,-0.6923928077455049,0.10020746887966807,-0.6908713692946059,-0.6923928077455049,-0.011479944674965423,-0.027178423236514523
68,Chlorella,0,-0.5713001383125864,0.5170124481327801,-0.019999999999999993,-0.29315352697095437,-0.5681881051175658,-0.2959197786998617,-0.29315352697095437,-0.03575380359612725,0.21058091286307057
68,Brachionus,0,-0.5885200553250346,0.47081604426002766,0.019999999999999993,-0.36272475795297376,-0.5881742738589212,-0.3695712309820194,-0.36272475795297376,0.3029737206085754,0.3501383125864454
69,Chlorella,0,0.10318118948824345,-0.15767634854771784,-0.4133333333333333,-0.4364453665283541,0.5199170124481328,-0.4351313969571231,-0.4364453665283541,0.3464730290456432,-0.5586445366528354
69,Brachionus,0,-0.32254495159059476,-0.14356846473029047,-0.15999999999999995,-0.4028354080221301,0.4017289073305671,-0.40394190871369295,-0.4028354080221301,-0.04398340248962656,-0.01224066390041494
70,Chlorella,0,-0.19910096818810513,0.4309820193637621,-0.2866666666666666,-0.2938450899031812,-0.434716459197787,-0.3240663900414938,-0.2938450899031812,-0.8408022130013832,-0.16224066390041494
70,Brachionus,0,-0.22662517289073306,0.40947441217150765,-0.29999999999999993,-0.1662517289073306,-0.5623098201936376,-0.14515905947441218,-0.1662517289073306,0.7909405255878285,-0.5001383125864455
71,Chlorella,0,-0.7091977869986169,0.6993084370677732,0.4266666666666666,0.8197095435684648,0.2778008298755187,0.815076071922545,0.8197095435684648,0.0206777316735823,0.1202627939142462
71,Brachionus,0,-0.6240663900414938,0.6951590594744123,0.4266666666666666,0.74149377593361,0.5905947441217152,0.7387275242047027,0.74149377593361,-0.12226832641770402,0.1831258644536653
72,Chlorella,0,-0.49370677731673585,-0.6836791147994468,0.34666666666666657,0.005878284923928078,-0.08478561549100969,0.021645919778699865,0.005878284923928078,-0.6766251728907331,0.3033886583679115
72,Brachionus,0,-0.22911479944674967,-0.6823651452282158,0.033333333333333326,-0.35850622406639004,-0.20110650069156297,-0.36970954356846475,-0.35850622406639004,0.24640387275242048,0.24522821576763487
73,Chlorella,0,-0.7518672199170126,-0.8125172890733058,0.33333333333333326,0.24177040110650072,-0.5754495159059475,0.3100276625172891,0.24177040110650072,0.692807745504841,0.5246196403872753
