Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Lag-6 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
0.055,0.2257949272928421,0.2198426200071077,0.005952307285734398,0.00476145646345739,2.2671467653400156e-05,0.8887741911549686,0.6549495724505323,0.3994127592326251,-0.15900368011241442,0.021658467037374632,0.12004728998686894,-0.09237239075756942,1.8942120358147137e-11,0.9999999999810578,3.1242429230953764e-23,2.9546455552541398e-06,"{'sigma': 0.002743646279412987, 'lam': -0.5048312461876487}","{'sigma': 0.0009267889018036435, 'mu': -0.08525065028884016, 'w0': 0.2518737383137711, 'delta': 7.196465645620265e-12, 'psi': 0.2}",{'sigma': 0.002324621062355063},5.9092911105082795e-06
0.06,0.21732784182427195,0.22263604088086636,-0.005308199056594409,0.004301563723286654,1.8503450465495745e-05,0.8668458225762266,0.6021149050130062,0.33692017097295357,-0.17342737877851985,0.019321065117989658,0.10483277256068517,-0.14708684763318866,7.18992392260211e-08,0.9999999281007609,7.868740194305177e-20,2.236812656247012e-06,"{'sigma': 0.0025287857038324493, 'lam': -0.5380533755838002}","{'sigma': 0.0008075605658561802, 'mu': -0.0859149139988129, 'w0': 0.25383631091252606, 'delta': 8.262923678614698e-11, 'psi': 0.2}",{'sigma': 0.0020849939923578025},4.473625312494024e-06
0.065,0.22572580168519366,0.2254575312623892,0.00026827042280444524,0.0041341249168434365,1.709098882806575e-05,0.8508320232404982,0.5586719457844411,0.28100974000223655,-0.18959283964358276,0.018336612502840587,0.06078114330935896,0.047883854759691466,7.524585385202862e-11,0.9999999999247542,5.584507505991038e-22,2.0729388231778227e-06,"{'sigma': 0.0025441484332814936, 'lam': -0.5817517168839728}","{'sigma': 0.0009485058684877146, 'mu': -0.12079743427914047, 'w0': 0.3568970001594733, 'delta': 1.7763568394002505e-14, 'psi': 0.2}",{'sigma': 0.002014580351999458},4.145877646355645e-06
0.07,0.22855836368554305,0.22828169793288144,0.000276665752661609,0.003805262129293182,1.448001987263288e-05,0.8260949290270221,0.4982544200544588,0.20716590272399532,-0.19839898203468714,0.016669150806686073,-0.02339167316092392,-0.11288710463306482,2.569346462741706e-09,0.9999999974306535,5.169902058584476e-21,1.554818033111784e-06,"{'sigma': 0.0024344866916777867, 'lam': -0.6368974382771717}","{'sigma': 0.0008701366200170035, 'mu': -0.12496198590991692, 'w0': 0.3692012017639706, 'delta': 5.343059328311028e-12, 'psi': 0.2}",{'sigma': 0.0018441678452626733},3.109636066223568e-06
0.07500000000000001,0.2322172940457628,0.23112012187164946,0.0010971721741133422,0.003704419743983465,1.3722725639614523e-05,0.802365757970711,0.43256912591962915,0.1276350355915442,-0.19750887012511925,0.01602811442735313,0.08087207150157755,-0.048389399962704915,7.029418921557256e-09,0.999999992970581,2.42370747541221e-20,1.3862275376705109e-06,"{'sigma': 0.0024703358353638585, 'lam': -0.6945030198135149}","{'sigma': 0.0008381759210833728, 'mu': -0.1269746785933652, 'w0': 0.375147718630655, 'delta': 6.039613253960852e-13, 'psi': 0.2}",{'sigma': 0.001788618567982194},2.7724550753410217e-06
0.08,0.2344118639902293,0.2339877339596292,0.00042413003060010057,0.003607679020152943,1.30153479124517e-05,0.7849296361400815,0.39334077947627755,0.09600956356120498,-0.14477013258578114,0.015418242246459692,-0.07692321786533574,0.07821907460468644,0.1686739500276359,0.8313260499723525,1.1553221212171751e-14,1.2335762715149773e-06,"{'sigma': 0.0024341491840213806, 'lam': -0.7096295028039412}","{'sigma': 0.0007811405535280702, 'mu': -0.12523516310358462, 'w0': 0.3700083060270097, 'delta': 3.2155611506823334e-11, 'psi': 0.2}",{'sigma': 0.0017538281113176864},2.4671525430299547e-06
0.085,0.2309562014837377,0.23685697061552868,-0.005900769131790995,0.0035779328632839945,1.2801603574167602e-05,0.7625031359882027,0.33437548843899095,0.02306739701821859,-0.1609393678121393,0.01510587714066399,0.0949381639114712,-0.06338214199216695,0.040788995088230695,0.9592110049117052,6.402120802277931e-14,1.1182754442268935e-06,"{'sigma': 0.0025697785284799625, 'lam': -0.7992829498417491}","{'sigma': 0.0007786758488483869, 'mu': -0.12950057660150582, 'w0': 0.38261050480189385, 'delta': 2.6352253712502716e-12, 'psi': 0.2}",{'sigma': 0.0017292785429061652},2.236550888453787e-06
0.09000000000000001,0.2431249952853187,0.23974845399664066,0.0033765412886780366,0.0033797676471412066,1.1422829348662408e-05,0.7367355487618673,0.2617784567289488,-0.06727024632999858,-0.12921579316854936,0.014097140633389882,0.06065205496713205,-0.050622155165725956,0.9951572353222431,0.004842764676287936,1.468954576247729e-12,8.461136378681048e-07,"{'sigma': 0.0025862376259701042, 'lam': -0.8933196597681032}","{'sigma': 0.0007296309764490694, 'mu': -0.13557246077260343, 'w0': 0.40054993602690786, 'delta': 1.5519119322959796e-10, 'psi': 0.2}",{'sigma': 0.001631862216693198},1.6922272757362095e-06
0.095,0.24528543087054974,0.2426567135279879,0.0026287173425618426,0.0034776190031686398,1.2093833931199643e-05,0.7028405898754226,0.17165208160047082,-0.16651063173424305,-0.12722432017750143,0.014331440442840515,0.09178476398092286,0.016292499880999074,0.1666589411551644,0.8333410588233416,2.1493947327541404e-11,1.1540874848933597e-06,"{'sigma': 0.0029047666426318328, 'lam': -1.0391477587942077}","{'sigma': 0.0009459273882226338, 'mu': -0.1895812806460737, 'w0': 0.5601194330401777, 'delta': 4.318696511518283e-10, 'psi': 0.2}",{'sigma': 0.001675306400859179},1.5387833131911465e-06
0.1,0.24114813955275596,0.24558533822783826,-0.004437198675082299,0.003519790370936533,1.2388924255337536e-05,0.6770098446914333,0.10652565945539476,-0.22419824013968923,-0.01932075415259303,0.01433224909577562,-0.04139102770181621,0.13257553921466525,0.7204270471321345,0.2795729526404684,2.2739696009922612e-10,6.97109937552721e-07,"{'sigma': 0.0030779636853558025, 'lam': -1.1202298182877977}","{'sigma': 0.0012355350932831133, 'mu': -0.2733505215457248, 'w0': 0.8076163382840799, 'delta': 3.435001838525409e-09, 'psi': 0.2}",{'sigma': 0.0017001537916865614},1.394219875105442e-06
0.105,0.2494227652397684,0.24852900792151023,0.0008937573182581648,0.00360320286339098,1.2983070874748959e-05,0.6652553103413125,0.0638399415274716,-0.28548394893454937,0.018009849680862285,0.014498124254999972,0.04025091447087489,-0.08643126661892127,0.00040255066572707714,0.999597449327697,6.575800404031879e-12,8.74810305017766e-07,"{'sigma': 0.0032656850038951636, 'lam': -1.1912528647097322}","{'sigma': 0.0013505626941090476, 'mu': -0.2932351296227498, 'w0': 0.8663655713543393, 'delta': 5.269755742887128e-10, 'psi': 0.2}",{'sigma': 0.0017353741087726062},1.45801717502961e-06
0.11,0.2551234625512828,0.25149361941067105,0.003629843140611766,0.003673400776133831,1.3493873262100633e-05,0.6264251618934376,-0.03742825645465901,-0.3845106192472128,0.10913356333314671,0.014606333988081218,0.014021413767968392,0.030940718390393713,9.193047552215512e-12,0.9999999999908069,2.337688411995894e-17,1.0174641161754538e-06,"{'sigma': 0.003591935502187684, 'lam': -1.3482088950684685}","{'sigma': 0.001482672037212307, 'mu': -0.3143561751810169, 'w0': 0.9287678713808966, 'delta': 4.8183679268731794e-14, 'psi': 0.2}",{'sigma': 0.0017684117802164582},1.69577352695909e-06
0.115,0.25295422140627805,0.2544843127391184,-0.0015300913328403776,0.0037620625758033933,1.4153114824260461e-05,0.6125770254453803,-0.08265928628463452,-0.44140025718674175,0.13927679756922484,0.014783084789532342,-0.049135190013071046,-0.05692044188204639,1.1202269624481768e-16,0.9999999999999998,3.546369614294643e-21,1.1782836894885396e-06,"{'sigma': 0.0038128004165092814, 'lam': -1.4203502771508945}","{'sigma': 0.0015564595710111373, 'mu': -0.316053123329918, 'w0': 0.9337815184620661, 'delta': 1.9273471707492718e-13, 'psi': 0.2}",{'sigma': 0.0018146558832124442},1.963806149147566e-06
0.12,0.2544316548393157,0.25747777733776994,-0.0030461224984542623,0.004006213660031378,1.604974788982201e-05,0.5797006443541766,-0.17860887083856222,-0.5430495887849229,0.2660717575857055,0.015559452887946265,0.04271370483158006,-0.08935832327045977,1.0423072901120188e-20,1.0,1.9968421713354533e-23,3.1651998912129114e-06,"{'sigma': 0.004343553578684164, 'lam': -1.573043887847473}","{'sigma': 0.0014446147597335646, 'mu': -0.24724060535856673, 'w0': 1.0097997484643493, 'delta': 0.27932537293932524, 'psi': 0.2}",{'sigma': 0.0019367464103926546},2.7130284781824952e-06
0.125,0.2596828184564381,0.26049611855026333,-0.0008133000938252422,0.004469666155619392,1.9977915542689437e-05,0.577709764770751,-0.19893664015520268,-0.5812867947774945,0.28990286645152247,0.017158287054710963,0.01205507386469728,-0.11445910040477227,3.892480707978333e-23,1.0,2.296262924503021e-25,6.113933808116881e-06,"{'sigma': 0.004885745934696269, 'lam': -1.6115106989741383}","{'sigma': 0.0014819683615312496, 'mu': -0.2163609243421949, 'w0': 1.0139617046129954, 'delta': 0.37472159731884136, 'psi': 0.2}",{'sigma': 0.0021427380707619652},3.4936764617810747e-06
0.13,0.2669085212740699,0.26353284422582873,0.0033756770482411547,0.004768398566411979,2.2737624888159815e-05,0.5387146205520746,-0.3071938659311274,-0.6861664662270949,0.43589571586004916,0.018094133991982522,0.05002117629969525,-0.10378678169789643,2.1799467923743705e-32,1.0,1.4642636418794378e-33,8.949602494992504e-06,"{'sigma': 0.00555588294970198, 'lam': -1.7839252324151857}","{'sigma': 0.0013689637465483795, 'mu': -0.16529176425994785, 'w0': 1.0516829452923186, 'delta': 0.5633270860186903, 'psi': 0.2}",{'sigma': 0.0022811237666705876},5.114058568567145e-06
0.135,0.27760512937941023,0.2665986921457552,0.01100643723365502,0.005545660439549442,3.075434971078371e-05,0.5238422630284421,-0.36852561174973597,-0.7709998793769907,0.5659589283672692,0.020801532176180863,0.041001979921835345,-0.16381138358856248,1.2880234424357821e-38,1.0,2.7575717957831347e-39,1.4855112197762595e-05,"{'sigma': 0.006694229335287192, 'lam': -1.8642948819019098}","{'sigma': 0.0014314578160505853, 'mu': -0.13143518236621787, 'w0': 1.0544165177438685, 'delta': 0.6660902045084687, 'psi': 0.2}",{'sigma': 0.0026668272575603035},8.488635541578626e-06
0.14,0.2698676181204093,0.26968567698708634,0.00018194113332298256,0.006608696936919966,4.367487520405534e-05,0.5126902665285394,-0.4159260870372181,-0.8461964209446772,0.689061118410033,0.024505186789289018,0.07049979360276543,-0.02659565105332621,9.896964850258989e-47,1.0,4.474059171047855e-47,2.3633293678247938e-05,"{'sigma': 0.008227110172474732, 'lam': -1.9454918223631619}","{'sigma': 0.00151600961459053, 'mu': -0.09947769978981014, 'w0': 1.0392385783610072, 'delta': 0.745330906814734, 'psi': 0.2}",{'sigma': 0.003183255936605094},1.3504739244713107e-05
0.14500000000000002,0.2688451440982377,0.27282251873201474,-0.003977374633777064,0.009809924654611559,9.623462172915571e-05,0.49360488942302,-0.48284193358702227,-0.9239852796289262,0.8469325981290241,0.035957150441570024,0.12840865201823115,0.044766037146873564,1.2514825676772056e-43,1.0,1.0942431146313313e-43,6.678233095544237e-05,"{'sigma': 0.01258985483019724, 'lam': -2.0433067595383676}","{'sigma': 0.0018898259496369363, 'mu': -0.06510635625127725, 'w0': 1.0429804447875104, 'delta': 0.8506231867376501, 'psi': 0.2}",{'sigma': 0.004711583542797654},3.81613319745385e-05
0.15,0.23876840106163644,0.2765038724623145,-0.03773547140067807,0.0261884860601937,0.0006858368021249599,0.48258828031051804,-0.5169576285255105,-0.9753357101776332,0.9730688303364018,0.0947121915873284,0.2562751099299887,-0.5882516675786854,1.0258504162986709e-45,1.0,1.1989239582291676e-45,0.0005356414538247583,"{'sigma': 0.034049305131195425, 'lam': -2.097531682542222}","{'sigma': 0.004034583042184847, 'mu': -2.1651208920392406e-05, 'w0': 1.0344707680180218, 'delta': 1.0344067993455113, 'psi': 0.2}",{'sigma': 0.012516172619900798},0.0003060808307570047
0.155,0.21485690374290786,0.2857113461164499,-0.07085444237354202,0.08471220027763005,0.007176156875877304,0.47071793867423,-0.480004659828425,-0.9246932021813791,0.9935675619367307,0.2964963947292286,0.4344665797612684,-1.2483149489201693,2.9935456720596454e-42,1.0,3.356780551161933e-42,0.004881390241717289,"{'sigma': 0.11014773629548823, 'lam': -2.090497953461882}","{'sigma': 0.013652374641596188, 'mu': -4.241636843538288e-06, 'w0': 1.0263699502543198, 'delta': 1.0263574183038338, 'psi': 0.2}",{'sigma': 0.04067389682567721},0.002789365852409879
0.16,0.17701364043156706,0.2965635940847283,-0.11954995365316126,0.12662211926851735,0.01603316108805063,0.4612094882302974,-0.43350293282583674,-0.8597860779684716,0.960753079788285,0.42696258116716834,0.6048329858746073,-1.0588316211136222,1.0014529795034858e-38,1.0,1.063944039780013e-38,0.01784662812098157,"{'sigma': 0.16319663883118665, 'lam': -2.0705572511268184}","{'sigma': 0.020082270028410676, 'mu': -1.1221202821820597e-05, 'w0': 1.016217588075662, 'delta': 1.0161844349408362, 'psi': 0.2}",{'sigma': 0.06080239086086742},0.0059488760403271935
0.165,0.5878538780284795,0.309151714466961,0.27870216356151856,0.16596395855644466,0.02754403553972528,0.45756202050353134,-0.3860897439480934,-0.797901492822406,0.8682238704229465,0.536836141122624,0.7353631526679757,-0.8574219637355233,6.653996300873502e-36,1.0,6.910135818463789e-36,0.03496715690489197,"{'sigma': 0.21095478496744183, 'lam': -2.036590784311875}","{'sigma': 0.024033608042032473, 'mu': -0.0017738787967893632, 'w0': 1.0052581798123457, 'delta': 1.0000172405076446, 'psi': 0.2}",{'sigma': 0.07961495707055714},0.011655718968297332
0.17,0.11976159311613314,0.3255392764226882,-0.20577768330655505,0.2130345001098297,0.04538369823704503,0.46172805487157814,-0.33032463908677206,-0.7309807016201297,0.6717501943311077,0.6544090752056773,0.8561281655195002,-0.63298039276929,5.979007225925404e-31,1.0,5.727726672157519e-31,0.05815126410066245,"{'sigma': 0.2647015324375833, 'lam': -1.9768414117057296}","{'sigma': 0.03991709781142272, 'mu': -0.07683083981220729, 'w0': 0.9172421053822594, 'delta': 0.690244765477305, 'psi': 0.2}",{'sigma': 0.10208113816826551},0.01938375470022083
0.17500000000000002,0.16899685207598736,0.3516093162121252,-0.18261246413613785,0.2821817967955647,0.07962656644277338,0.4820243191277608,-0.2553389618559158,-0.6496868372343602,0.31568496057288425,0.8025392652176598,0.964273735825318,-0.4197226245578106,1.4399895795567259e-28,1.0,9.838342523198074e-29,0.03798119077599333,"{'sigma': 0.3367519614310104, 'lam': -1.8574131583334341}","{'sigma': 0.042537880233487924, 'mu': -7.411778069066344e-06, 'w0': 0.8667483513885345, 'delta': 0.8667264532300638, 'psi': 0.2}",{'sigma': 0.13551863969111355},0.02532079385066223
0.18000000000000002,0.4692418295215448,0.6262561758746549,-0.15701434635311007,0.8277914971249893,0.6852387627124312,0.7037266643256903,0.21277650698310832,-0.23187799843291107,-0.5519729824698231,1.3219570568282666,1.0204843946805895,-0.5735247465499405,3.995486282087357e-21,1.0,9.421938309136723e-23,0.2837480679823235,"{'sigma': 0.7298845479133874, 'lam': -1.1220047679094454}","{'sigma': 0.11798050477223798, 'mu': -7.229518758489206e-05, 'w0': 0.5480983510728908, 'delta': 0.5478847543543099, 'psi': 0.2}",{'sigma': 0.39838496854400285},0.18916537865488237
0.185,1.750903194457874,0.718577766325857,1.0323254281320169,0.9773449162185165,0.9552030852581791,0.7506425527714022,0.3228365395521965,-0.10071873695852705,-0.5321070174516775,1.3602815337747471,0.9940690395144872,-0.6717193744081889,5.828286655938307e-23,1.0,4.145465359390722e-25,0.49349848478949,"{'sigma': 0.8010669406945374, 'lam': -0.9887586628977258}","{'sigma': 0.19053594207869007, 'mu': -0.08908682982817862, 'w0': 0.5018315336571628, 'delta': 0.23862377176115346, 'psi': 0.2}",{'sigma': 0.46865182934076044},0.3289989898596601
0.19,2.4952070463556386,0.7659455421086857,1.7292615042469528,1.050218941038008,1.1029598241149952,0.7648231012479034,0.36134403317437663,-0.048465336066777116,-0.5248249053003002,1.3710915808403532,0.9804217555612931,-0.7279997548332289,1.1481611046801859e-22,1.0,4.62872914640867e-25,0.571564079400139,"{'sigma': 0.8399075892026184, 'lam': -0.942734448585894}","{'sigma': 0.21647595783219042, 'mu': -0.09946052188541477, 'w0': 0.4708262748350397, 'delta': 0.17696935554674553, 'psi': 0.2}",{'sigma': 0.5045815721573431},0.3810427196000927
0.195,0.004342547920972857,0.7775825012610311,-0.7732399533400582,1.0611650705784141,1.1260713070156905,0.765883413817184,0.35819921952741185,-0.056041819497482034,-0.5304636445973485,1.364693215106812,0.9630715412683425,-0.7719618509021028,1.4011732238105663e-22,1.0,7.320586057909328e-25,0.5929843825859699,"{'sigma': 0.8509447489485636, 'lam': -0.9486255413381581}","{'sigma': 0.2144898330618561, 'mu': -0.09669425327927517, 'w0': 0.47416208597486575, 'delta': 0.18847812973879252, 'psi': 0.2}",{'sigma': 0.5090663051417407},0.39532292172398004
0.2,0.001185070212560383,0.8119468079540364,-0.810761737741476,1.110119095700643,1.2323644066392136,0.7713316856794761,0.37835620487705596,-0.02614727372204012,-0.5287677231225917,1.3671456678615457,0.947693680314027,-0.8254002182643213,1.8088008569794227e-22,1.0,6.585231803629981e-25,0.6425265427193847,"{'sigma': 0.8778377344564647, 'lam': -0.9233796374255903}","{'sigma': 0.22538974227996733, 'mu': -0.09639527171877016, 'w0': 0.45578008004757087, 'delta': 0.1709794672590137, 'psi': 0.2}",{'sigma': 0.5332610141671621},0.4283510284795899
0.205,0.003687648711059688,0.8284623499848903,-0.8247747012738307,1.1288624135043699,1.2743303486229112,0.7736050003986626,0.38131296529895475,-0.023822569093411818,-0.5324230838975841,1.3625860989320255,0.9347611992062174,-0.857653694741068,1.451637321795753e-22,1.0,5.754950440780916e-25,0.6688142013848808,"{'sigma': 0.8895091488831695, 'lam': -0.9207680501615711}","{'sigma': 0.2259559825264288, 'mu': -0.09444843069352649, 'w0': 0.4545028492717652, 'delta': 0.17545419409591045, 'psi': 0.2}",{'sigma': 0.5408611959228581},0.4458761342565873
0.21,0.01653833705089669,0.8467065446998546,-0.8301682076489579,1.150329616998631,1.3232582277442169,0.7764861180457212,0.38682841745165697,-0.016861527376548644,-0.5355179821910314,1.3585546205422987,0.9211226414794946,-0.8894513230793353,1.190154563641671e-22,1.0,4.645150006655269e-25,0.69553511061068,"{'sigma': 0.9041015070229973, 'lam': -0.9163333943594609}","{'sigma': 0.22908582280220813, 'mu': -0.09325848598760467, 'w0': 0.4513844604567889, 'delta': 0.1758515065740407, 'psi': 0.2}",{'sigma': 0.5511954953631741},0.4636900737404534
0.215,3.1264673299201093,0.8588125350332187,2.267654794886891,1.1615462477953598,1.3491896857674794,0.7715024089466991,0.3797005304631469,-0.025728826541147692,-0.5401558511888899,1.3525576215651978,0.9099203372626948,-0.9172695376609395,6.584322983351518e-23,1.0,3.258550847794806e-25,0.7234129029891296,"{'sigma': 0.9199992304294407, 'lam': -0.9244007490224768}","{'sigma': 0.2327409709041608, 'mu': -0.09422522477572959, 'w0': 0.45920470416572784, 'delta': 0.1808155126858939, 'psi': 0.2}",{'sigma': 0.5581856346496392},0.4822752686594199
0.22,0.19330807348008516,0.8766787811344422,-0.683370707654357,1.1795622747761538,1.3913671600750948,0.7803887631498105,0.38945789811683235,-0.016624004512560225,-0.5446090000242965,1.3454965159699925,0.8938538848641117,-0.9449620902864879,4.208370030060062e-23,1.0,1.762702051871444e-25,0.7420021306394975,"{'sigma': 0.9280668776791058, 'lam': -0.9137574478013453}","{'sigma': 0.236440859004726, 'mu': -0.09354635021488256, 'w0': 0.45319288255290274, 'delta': 0.1768094314739037, 'psi': 0.2}",{'sigma': 0.5659426092177267},0.4946680870929985
0.225,0.055295213697397885,0.8934065121165368,-0.8381112984191389,1.2002836743555083,1.4406808989243598,0.7828690690781843,0.39546433356659416,-0.008885001701557396,-0.5484129698195673,1.3433765635529293,0.8850443336268082,-0.967905473370092,2.892523385289034e-23,1.0,1.2547738688445625e-25,0.7730326914077071,"{'sigma': 0.9417726340606718, 'lam': -0.9094909597053005}","{'sigma': 0.23790159941219535, 'mu': -0.09155292137746507, 'w0': 0.4503629399862789, 'delta': 0.17986909058922973, 'psi': 0.2}",{'sigma': 0.5756836832238061},0.5153551276051382
0.23,3.148114468249623,0.9134898890667884,2.2346245791828347,1.2240396792056536,1.4982731362698796,0.7850840672249698,0.4026625833447499,0.0025301724885652163,-0.5495198743203418,1.3399246114884065,0.8782667552270365,-0.9789060512454426,2.065505861957219e-23,1.0,7.579167027688354e-26,0.7984887671889327,"{'sigma': 0.9538705424692543, 'lam': -0.898467901889966}","{'sigma': 0.24034897565220148, 'mu': -0.08915032430265013, 'w0': 0.4436279582617244, 'delta': 0.18023260142546804, 'psi': 0.2}",{'sigma': 0.5870105596977405},0.5323258447926219
0.235,0.0008308164975008255,0.9207366543784037,-0.9199058378809029,1.2281776609084147,1.508420366754465,0.7797512057102599,0.39310245540603417,-0.011196777977042731,-0.5539454278661988,1.3338240582180014,0.8711421907762951,-0.9947517030454129,6.615191157436668e-24,1.0,3.0834052485902415e-26,0.8095732021930269,"{'sigma': 0.9633822604919124, 'lam': -0.9130314549371725}","{'sigma': 0.24543687986680007, 'mu': -0.09348071263237734, 'w0': 0.45624380323798497, 'delta': 0.18005427892931536, 'psi': 0.2}",{'sigma': 0.5878923654371822},0.5397154681286848
