Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.514255968376315,0.32689642959110304,0.3233016302080567,-0.0910313494558643,0.20478962067506737,0.577289120459412,0.01861150481860378,0.28755730700681853
0.04,Brachionus,Mean,2.5530663847380457,0.34517726477214955,0.3341596037267241,-0.06262009820835872,0.2840600199556025,0.669913311371327,0.0460266686730703,0.30775064829706467
0.04,Brachionus,Upper,2.5896575879693517,0.3649689794939316,0.3447526898748996,-0.03036957393507475,0.36839660290330506,0.7536271620037152,0.0816803741032791,0.32897074079964667
0.04,Chlorella,Lower,0.016865174308878083,0.4374343604026045,0.28774314396068823,-0.1810910925457196,0.12395648950557511,0.7003428392116924,0.0066719307059018825,0.002225955128623396
0.04,Chlorella,Mean,0.01730021599967138,0.4596209547757535,0.3015778048476657,-0.1492204940580859,0.1900387158993555,0.7783025383756379,0.031658745725006605,0.0024410304161970346
0.04,Chlorella,Upper,0.017719831373202256,0.4811796894228216,0.31472786054312096,-0.11923099589176571,0.2640870211699259,0.8538978284157938,0.06250531691060913,0.0026607624264056717
0.07,Brachionus,Lower,8.867254413364142,-0.35366624514473793,0.1336561797145795,-0.09512492479201741,8.258315749933303e-05,0.9396072861519223,0.016484238369595724,1.082782773380515
0.07,Brachionus,Mean,9.26556653455956,-0.3392732211208812,0.15204826754989273,-0.05541377454767933,0.000230392706771522,0.9628368733570687,0.03693273393615993,1.1760953673471437
0.07,Brachionus,Upper,9.664622713792918,-0.324603053928276,0.17029855852224313,-0.017257210012599465,0.0004114556480314356,0.9830906255913046,0.0619504481700955,1.2857532433043422
0.07,Chlorella,Lower,0.02092280040334879,0.000644260649102167,-0.055774293182345516,0.004608207932966393,0.08057383455789456,0.30986477407285523,0.4513710320063079,0.0019039290654834758
0.07,Chlorella,Mean,0.021618984527402466,0.015608507336548338,-0.041710595798892795,0.025689728628787028,0.10566666374666549,0.38198666499904105,0.512346671254294,0.0020205887587221123
