Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.536654621210129,0.3295212227034966,0.315398454753781,-0.09713465799751717,0.40928350162225,0.31987297798098463,0.04938292027560479,0.31211377662585355
0.04,Brachionus,Mean,2.575559737419894,0.3491364497134844,0.32733208915329115,-0.07195023153409397,0.5029453776560819,0.4093564705174017,0.08769815182651643,0.332596096924751
0.04,Brachionus,Upper,2.6127427570483213,0.3674039326468769,0.33889784810202855,-0.04540060067426675,0.5970441410003062,0.49912741405447797,0.13120474481357286,0.35375180276658064
0.04,Chlorella,Lower,0.016848343180992844,0.399174759442433,0.28773248987622246,-0.14405961266723796,0.2706344472899801,0.4864985392052765,0.02379692326146062,0.0022641906245144906
0.04,Chlorella,Mean,0.017213916236681833,0.4238629040924606,0.29996354271902914,-0.11881967183644516,0.3591032982901381,0.5854082845121931,0.055488417197668755,0.0024285031466312417
0.04,Chlorella,Upper,0.017581904109836708,0.4481877587382514,0.3115392124184245,-0.09373278828474933,0.4417998974285666,0.6768332303405836,0.09485046557719948,0.0025899813992784136
0.07,Brachionus,Lower,8.807185509902363,-0.3629427868229107,0.13695279520166964,-0.07015203085458112,9.560190417931598e-05,0.9388748171967359,0.014478876068810117,1.2143784235547614
0.07,Brachionus,Mean,9.178693038468698,-0.3468732578479152,0.15810450751830188,-0.030434400809043298,0.0004197990977723176,0.9650094717541916,0.03457072914803606,1.3140397224399272
0.07,Brachionus,Upper,9.541769048144022,-0.3313962638389422,0.17706522998798327,0.010383392296273431,0.0008691911716527223,0.986781307525393,0.05756335233658249,1.4204289153840708
0.07,Chlorella,Lower,0.020622585501816903,-0.015225875787002309,-0.0726521709647398,0.01936723756709782,0.0580111752305278,0.33938560920299365,0.44565103238082066,0.0020620155254540695
0.07,Chlorella,Mean,0.02131795987719415,7.538100499691335e-05,-0.0575203209370335,0.04398115415137673,0.08827008478017775,0.40355604533523054,0.5081738698845917,0.002189858190906183
0.07,Chlorella,Upper,0.02202356742789767,0.014560416942254871,-0.04123947089952512,0.06785076779594519,0.12429090042990541,0.4735322513988589,0.5710579668925869,0.0023201357049996334
0.12,Brachionus,Lower,7.734750759135203,0.0696202965060248,0.038703553900632535,0.03562304693255507,0.33797007163034803,0.21352875621460646,0.2262480939027286,0.7355847286429141
0.12,Brachionus,Mean,8.016636806233002,0.09194181033778992,0.05059761139235707,0.05625954880248549,0.42000573538390895,0.2947795954879467,0.28521466912814436,0.7782304654896306
