Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.5703526892905297,0.3604741448562576,0.3596010877663895,-0.12661042455129393,0.138083414627943,0.6966035395851082,0.0026487529147261033,0.31922718183645965
0.04,Brachionus,Mean,2.5932468352969353,0.3740839595438329,0.3679529869577442,-0.10360205281904789,0.21301511544183577,0.7741754807842456,0.012809403773918926,0.3408260905002701
0.04,Brachionus,Upper,2.618659644963854,0.38957672763435364,0.3764603397439099,-0.07798730766203932,0.2911485387355866,0.8480196144397026,0.02849810219004976,0.3635665868429151
0.04,Chlorella,Lower,0.017411695718921042,0.4472448107107894,0.3193721607273259,-0.20751124608631255,0.050498464949771636,0.8266989725087572,0.00010412687809823303,0.0023875574014394314
0.04,Chlorella,Mean,0.01773652629310304,0.4653642363146602,0.32877432828158604,-0.1843299875369916,0.10402168905217014,0.8884380203732469,0.007540290574582889,0.002540839857837833
0.04,Chlorella,Upper,0.01804515904581704,0.4828986346281866,0.3377249257101852,-0.16040938870315327,0.1656563889140041,0.9475386198764936,0.020607015133654812,0.0026895706165636314
0.07,Brachionus,Lower,9.012330839648062,-0.36130741883860407,0.15838986002784963,-0.09083142725953436,6.616811889915534e-05,0.9503554981483204,0.011045787133468064,1.1207355818953093
0.07,Brachionus,Mean,9.25785514074928,-0.3510284394417688,0.17336755387813788,-0.06444275882648663,0.00025680738565708565,0.9720127145196806,0.027730478094662222,1.2135922789474318
0.07,Brachionus,Upper,9.488255524446972,-0.339316251689012,0.18776539834747,-0.04023451232833884,0.0005013666043349949,0.9893998587024526,0.04828082076627002,1.2994636842473029
0.07,Chlorella,Lower,0.020843567551465055,-0.011622927086209095,-0.0724399840786833,0.054777980113867704,0.07632149003692926,0.36429941671769134,0.3945543318694605,0.00189446658272111
0.07,Chlorella,Mean,0.02141085729552987,0.0021906819509818513,-0.059373714022881136,0.07293341027765816,0.10447559687527935,0.4353460728921466,0.4601783302325741,0.0019853963529609508
0.07,Chlorella,Upper,0.0220154487598009,0.014518026768548522,-0.04735134051636927,0.09175622112495886,0.13616888544346575,0.5124850865347969,0.5198437874539098,0.0020732887133772106
0.12,Brachionus,Lower,7.691843035044429,0.07602721447113062,0.04403151662923552,0.06773363390242118,0.30142514708455054,0.19733716068279272,0.2961719865872488,0.6285589989853898
0.12,Brachionus,Mean,7.914988433039493,0.09544450398062461,0.05458785034413945,0.08216729064641612,0.3739750317220193,0.26521846091820483,0.36080650735977593,0.6602723619563632
0.12,Brachionus,Upper,8.124447269147067,0.11611273807160596,0.06494633669380087,0.09729126883938441,0.4480854399047358,0.3376574173608494,0.42705624413969756,0.6968183944681221
0.12,Chlorella,Lower,0.02298832452443633,0.43966489152243193,0.26818325781155544,0.052622851114576215,0.6446180309914736,0.17554370787015067,0.0006225390896854388,0.002501677503637709
0.12,Chlorella,Mean,0.024164130419766422,0.4572597019809663,0.28398070429872374,0.07262925575330233,0.7334246328361459,0.25704597332363255,0.009529393840221546,0.002745504237972438
0.12,Chlorella,Upper,0.02535368824641556,0.4751451800551428,0.3000129063386715,0.09210024615192278,0.8175897477070476,0.34063206748952607,0.025354884116149903,0.003018001012173068
0.32,Brachionus,Lower,29.44836105507498,-0.07608360212956931,-0.005299263024796746,-0.18122479439573297,0.04103477750529052,0.41667627457815937,0.3800490825956181,2.02604598773726
0.32,Brachionus,Mean,31.247522342864272,-0.06321589835423991,0.011772653312290875,-0.15849000997232282,0.07646911725777991,0.48560054064561703,0.437930342096603,2.2310939873126934
