Realisation number,Variable,Time,Frequency,Empirical
1,Chlorella,159.0,-3.141592653589793,8.718872550694823e-05
1,Chlorella,159.0,-2.9845130209103035,0.00014129344160843265
1,Chlorella,159.0,-2.827433388230814,0.00020086571718563664
1,Chlorella,159.0,-2.6703537555513246,0.00020713886284148985
1,Chlorella,159.0,-2.5132741228718345,0.00032591534743561524
1,Chlorella,159.0,-2.356194490192345,0.00045897548383538265
1,Chlorella,159.0,-2.199114857512855,0.0012585078863727652
1,Chlorella,159.0,-2.0420352248333655,0.0007411124171669122
1,Chlorella,159.0,-1.884955592153876,0.0013799977352916405
1,Chlorella,159.0,-1.7278759594743864,0.0039524320155043735
1,Chlorella,159.0,-1.5707963267948966,0.0038274766956262573
1,Chlorella,159.0,-1.413716694115407,0.00695439738818104
1,Chlorella,159.0,-1.2566370614359172,0.014075657756668164
1,Chlorella,159.0,-1.0995574287564276,0.01656248301245292
1,Chlorella,159.0,-0.942477796076938,0.01968443249935492
1,Chlorella,159.0,-0.7853981633974483,0.02203776303040461
1,Chlorella,159.0,-0.6283185307179586,0.030789598200254908
1,Chlorella,159.0,-0.471238898038469,0.02062436255343241
1,Chlorella,159.0,-0.3141592653589793,0.007897708339503805
1,Chlorella,159.0,-0.15707963267948966,0.00434524901290824
1,Chlorella,159.0,0.0,0.0008476801925485739
1,Chlorella,159.0,0.15707963267948966,0.00434524901290824
1,Chlorella,159.0,0.3141592653589793,0.007897708339503805
1,Chlorella,159.0,0.471238898038469,0.02062436255343241
1,Chlorella,159.0,0.6283185307179586,0.030789598200254908
1,Chlorella,159.0,0.7853981633974483,0.02203776303040461
1,Chlorella,159.0,0.942477796076938,0.01968443249935492
1,Chlorella,159.0,1.0995574287564276,0.01656248301245292
1,Chlorella,159.0,1.2566370614359172,0.014075657756668164
1,Chlorella,159.0,1.413716694115407,0.00695439738818104
1,Chlorella,159.0,1.5707963267948966,0.0038274766956262573
1,Chlorella,159.0,1.7278759594743864,0.0039524320155043735
1,Chlorella,159.0,1.884955592153876,0.0013799977352916405
1,Chlorella,159.0,2.0420352248333655,0.0007411124171669122
1,Chlorella,159.0,2.199114857512855,0.0012585078863727652
1,Chlorella,159.0,2.356194490192345,0.00045897548383538265
1,Chlorella,159.0,2.5132741228718345,0.00032591534743561524
1,Chlorella,159.0,2.6703537555513246,0.00020713886284148985
1,Chlorella,159.0,2.827433388230814,0.00020086571718563664
1,Chlorella,159.0,2.9845130209103035,0.00014129344160843265
1,Chlorella,159.0,3.141592653589793,8.718872550694823e-05
1,Chlorella,169.0,-3.141592653589793,0.00012452801647840176
1,Chlorella,169.0,-2.9845130209103035,0.00015220028753861123
1,Chlorella,169.0,-2.827433388230814,0.00021887580127502728
1,Chlorella,169.0,-2.6703537555513246,0.00015477731133327208
1,Chlorella,169.0,-2.5132741228718345,0.00023173541681620436
1,Chlorella,169.0,-2.356194490192345,0.00047024011308335726
1,Chlorella,169.0,-2.199114857512855,0.0009308979382585497
1,Chlorella,169.0,-2.0420352248333655,0.0007993514217682872
1,Chlorella,169.0,-1.884955592153876,0.0014712757601678026
1,Chlorella,169.0,-1.7278759594743864,0.0042483098024901945
1,Chlorella,169.0,-1.5707963267948966,0.004950876182209647
1,Chlorella,169.0,-1.413716694115407,0.005085043123470857
1,Chlorella,169.0,-1.2566370614359172,0.01736229590992882
1,Chlorella,169.0,-1.0995574287564276,0.02557870362135966
1,Chlorella,169.0,-0.942477796076938,0.03277855200367213
1,Chlorella,169.0,-0.7853981633974483,0.030714259533188796
1,Chlorella,169.0,-0.6283185307179586,0.02519830782553916
1,Chlorella,169.0,-0.471238898038469,0.026018359656855172
1,Chlorella,169.0,-0.3141592653589793,0.011654349662707456
1,Chlorella,169.0,-0.15707963267948966,0.003895355487407637
1,Chlorella,169.0,0.0,0.002598113618062483
1,Chlorella,169.0,0.15707963267948966,0.003895355487407637
1,Chlorella,169.0,0.3141592653589793,0.011654349662707456
1,Chlorella,169.0,0.471238898038469,0.026018359656855172
1,Chlorella,169.0,0.6283185307179586,0.02519830782553916
1,Chlorella,169.0,0.7853981633974483,0.030714259533188796
1,Chlorella,169.0,0.942477796076938,0.03277855200367213
1,Chlorella,169.0,1.0995574287564276,0.02557870362135966
1,Chlorella,169.0,1.2566370614359172,0.01736229590992882
1,Chlorella,169.0,1.413716694115407,0.005085043123470857
1,Chlorella,169.0,1.5707963267948966,0.004950876182209647
1,Chlorella,169.0,1.7278759594743864,0.0042483098024901945
1,Chlorella,169.0,1.884955592153876,0.0014712757601678026
1,Chlorella,169.0,2.0420352248333655,0.0007993514217682872
1,Chlorella,169.0,2.199114857512855,0.0009308979382585497
1,Chlorella,169.0,2.356194490192345,0.00047024011308335726
1,Chlorella,169.0,2.5132741228718345,0.00023173541681620436
1,Chlorella,169.0,2.6703537555513246,0.00015477731133327208
1,Chlorella,169.0,2.827433388230814,0.00021887580127502728
1,Chlorella,169.0,2.9845130209103035,0.00015220028753861123
1,Chlorella,169.0,3.141592653589793,0.00012452801647840176
1,Chlorella,179.0,-3.141592653589793,8.334915143552442e-05
1,Chlorella,179.0,-2.9845130209103035,0.00015663387458832224
1,Chlorella,179.0,-2.827433388230814,0.00021979295125882023
1,Chlorella,179.0,-2.6703537555513246,0.00019255601440151194
1,Chlorella,179.0,-2.5132741228718345,0.00032682155066101655
1,Chlorella,179.0,-2.356194490192345,0.00039984600920583947
1,Chlorella,179.0,-2.199114857512855,0.001070443546157875
1,Chlorella,179.0,-2.0420352248333655,0.0006175068346288366
1,Chlorella,179.0,-1.884955592153876,0.0009705844787184422
1,Chlorella,179.0,-1.7278759594743864,0.0037427062203653086
1,Chlorella,179.0,-1.5707963267948966,0.004390295301088336
1,Chlorella,179.0,-1.413716694115407,0.01011769431312466
1,Chlorella,179.0,-1.2566370614359172,0.01567714595856279
1,Chlorella,179.0,-1.0995574287564276,0.019348805788747918
1,Chlorella,179.0,-0.942477796076938,0.02509509865075817
1,Chlorella,179.0,-0.7853981633974483,0.01722796006907278
1,Chlorella,179.0,-0.6283185307179586,0.02575396376198884
1,Chlorella,179.0,-0.471238898038469,0.018391177987869798
1,Chlorella,179.0,-0.3141592653589793,0.006314783365366484
1,Chlorella,179.0,-0.15707963267948966,0.004220313577394824
1,Chlorella,179.0,0.0,0.0008453961540146941
1,Chlorella,179.0,0.15707963267948966,0.004220313577394824
1,Chlorella,179.0,0.3141592653589793,0.006314783365366484
1,Chlorella,179.0,0.471238898038469,0.018391177987869798
1,Chlorella,179.0,0.6283185307179586,0.02575396376198884
1,Chlorella,179.0,0.7853981633974483,0.01722796006907278
1,Chlorella,179.0,0.942477796076938,0.02509509865075817
1,Chlorella,179.0,1.0995574287564276,0.019348805788747918
1,Chlorella,179.0,1.2566370614359172,0.01567714595856279
1,Chlorella,179.0,1.413716694115407,0.01011769431312466
1,Chlorella,179.0,1.5707963267948966,0.004390295301088336
1,Chlorella,179.0,1.7278759594743864,0.0037427062203653086
1,Chlorella,179.0,1.884955592153876,0.0009705844787184422
1,Chlorella,179.0,2.0420352248333655,0.0006175068346288366
1,Chlorella,179.0,2.199114857512855,0.001070443546157875
1,Chlorella,179.0,2.356194490192345,0.00039984600920583947
1,Chlorella,179.0,2.5132741228718345,0.00032682155066101655
1,Chlorella,179.0,2.6703537555513246,0.00019255601440151194
1,Chlorella,179.0,2.827433388230814,0.00021979295125882023
1,Chlorella,179.0,2.9845130209103035,0.00015663387458832224
1,Chlorella,179.0,3.141592653589793,8.334915143552442e-05
1,Chlorella,189.0,-3.141592653589793,0.0001440459362198291
1,Chlorella,189.0,-2.9845130209103035,0.00018164825396998138
1,Chlorella,189.0,-2.827433388230814,0.00022341411236806024
1,Chlorella,189.0,-2.6703537555513246,0.000165948353969115
1,Chlorella,189.0,-2.5132741228718345,0.0003171212546804878
1,Chlorella,189.0,-2.356194490192345,0.0005899731779637341
1,Chlorella,189.0,-2.199114857512855,0.0009530170323525231
1,Chlorella,189.0,-2.0420352248333655,0.0011156729472652518
1,Chlorella,189.0,-1.884955592153876,0.0015845781776837962
1,Chlorella,189.0,-1.7278759594743864,0.004288754194136257
1,Chlorella,189.0,-1.5707963267948966,0.0053932546508717195
1,Chlorella,189.0,-1.413716694115407,0.007027263799417815
1,Chlorella,189.0,-1.2566370614359172,0.024951949039903054
1,Chlorella,189.0,-1.0995574287564276,0.029019916691957602
1,Chlorella,189.0,-0.942477796076938,0.03657809104277082
1,Chlorella,189.0,-0.7853981633974483,0.04079993938130898
1,Chlorella,189.0,-0.6283185307179586,0.031120208182773085
1,Chlorella,189.0,-0.471238898038469,0.025777288787159288
1,Chlorella,189.0,-0.3141592653589793,0.013214971156449694
1,Chlorella,189.0,-0.15707963267948966,0.0041302618099062
1,Chlorella,189.0,0.0,0.0021938125870571232
1,Chlorella,189.0,0.15707963267948966,0.0041302618099062
1,Chlorella,189.0,0.3141592653589793,0.013214971156449694
1,Chlorella,189.0,0.471238898038469,0.025777288787159288
1,Chlorella,189.0,0.6283185307179586,0.031120208182773085
1,Chlorella,189.0,0.7853981633974483,0.04079993938130898
1,Chlorella,189.0,0.942477796076938,0.03657809104277082
1,Chlorella,189.0,1.0995574287564276,0.029019916691957602
1,Chlorella,189.0,1.2566370614359172,0.024951949039903054
1,Chlorella,189.0,1.413716694115407,0.007027263799417815
1,Chlorella,189.0,1.5707963267948966,0.0053932546508717195
1,Chlorella,189.0,1.7278759594743864,0.004288754194136257
1,Chlorella,189.0,1.884955592153876,0.0015845781776837962
1,Chlorella,189.0,2.0420352248333655,0.0011156729472652518
1,Chlorella,189.0,2.199114857512855,0.0009530170323525231
1,Chlorella,189.0,2.356194490192345,0.0005899731779637341
1,Chlorella,189.0,2.5132741228718345,0.0003171212546804878
1,Chlorella,189.0,2.6703537555513246,0.000165948353969115
1,Chlorella,189.0,2.827433388230814,0.00022341411236806024
1,Chlorella,189.0,2.9845130209103035,0.00018164825396998138
1,Chlorella,189.0,3.141592653589793,0.0001440459362198291
1,Chlorella,199.0,-3.141592653589793,8.423471744565987e-05
