Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.605947810975526,0.3935288933388525,0.3909168313831829,-0.07659285686476162,0.026253801317464447,0.9737434182639819,2.7804185534856865e-06,0.3699415818148442
0.04,Brachionus,2,2.6059478109755254,0.39754557929953155,0.40490517381424956,-0.08928060265441788,7.140580298668469e-08,0.9999999285938359,3.610486545668768e-13,0.4519449153624671
0.04,Brachionus,3,2.605947810975526,0.38861130332935195,0.3898414083748485,-0.07642537150612663,1.0701053927639142e-06,0.9999989298768933,1.771404882176581e-11,0.39919609050976473
0.04,Brachionus,4,2.6059478109755263,0.38297586455169064,0.37683798230190413,-0.08889632125081692,2.7436107396550038e-08,0.9999999725637782,1.1466506357509128e-13,0.4606624385687103
0.04,Brachionus,5,2.6059478109755263,0.3844309869059883,0.3676093746639437,-0.15502322510218697,2.0995775535182656e-06,0.9999979003844869,3.7959652174289227e-11,0.4199418113162219
0.04,Brachionus,6,2.605947810975525,0.3804794451308492,0.38377730428700346,-0.09216498323370037,9.263371997010836e-06,0.9999907363990901,2.2891292131480417e-10,0.4069426646739022
0.04,Brachionus,7,2.605947810975526,0.39391408163608754,0.3828670165537461,-0.17743000530605235,3.8353959330773306e-07,0.9999996162374737,2.2293321672545505e-10,0.4627036867138042
0.04,Brachionus,8,2.605947810975526,0.387821683166001,0.39371407690854626,-0.09516552424672035,8.359355127074434e-08,0.9999999164054304,1.0184030956410623e-12,0.4471604561814346
0.04,Brachionus,9,2.605947810975526,0.38986864061388765,0.39078700549614315,-0.07576790282590133,1.6631231650373202e-07,0.999999833652445,3.5238564201208185e-11,0.3670088059603951
0.04,Brachionus,10,2.605947810975526,0.3870650651346453,0.3976476535066732,-0.23680803101941275,5.288246195144138e-10,0.9999999994696818,1.4936382981406792e-12,0.3968019470146062
0.04,Chlorella,1,0.01794054767916833,0.5006931888738145,0.3590300807397484,-0.20717725339477877,6.044871850129256e-14,0.9999999999999396,1.4471328569026722e-17,0.002860040194037636
0.04,Chlorella,2,0.01794054767916833,0.4900140365863518,0.3554981733856299,-0.29090986433742966,2.779752736237298e-07,0.9999997219809145,4.381178162122449e-11,0.0027582918389065397
0.04,Chlorella,3,0.01794054767916833,0.4857898109542438,0.347730985214267,-0.22249930522719413,2.6495228522695078e-08,0.9999999735006104,4.161095374503615e-12,0.0029602841087140244
0.04,Chlorella,4,0.01794054767916834,0.4955662972083548,0.3445586783337568,-0.21913731372955136,1.4403645876432992e-11,0.9999999999855926,3.705522253128328e-15,0.0031200622465364595
0.04,Chlorella,5,0.01794054767916833,0.4886355709220616,0.3640352596472571,-0.17601128754604503,1.799570322364333e-13,0.9999999999998201,3.467283612808127e-17,0.0028320707705024994
0.04,Chlorella,6,0.017940547679168327,0.4874020929497832,0.3612612024583915,-0.30479298964341145,2.6229306105742824e-07,0.9999997372491616,4.577775398239327e-10,0.0027915543819249044
0.04,Chlorella,7,0.017940547679168334,0.5062987043600748,0.35898039521392167,-0.22597763908895097,7.993435631521924e-11,0.9999999999200344,3.131940493085016e-14,0.0031751956530448543
0.04,Chlorella,8,0.01794054767916834,0.4824064870972816,0.33698112914644074,-0.21741191863867126,2.400508173971073e-09,0.9999999975979623,1.5294076488631825e-12,0.0032303250147935093
0.04,Chlorella,9,0.01794054767916833,0.48972858673010417,0.358989656670859,-0.2335320942483035,6.2954386470007155e-12,0.9999999999937035,1.1280745847161937e-15,0.0036171365570381703
0.04,Chlorella,10,0.017940547679168327,0.49236481402209464,0.3429109570622412,-0.27032017340696135,9.36168196158467e-08,0.9999999063786581,4.5224207132379045e-12,0.0028127300310839616
0.07,Brachionus,1,9.230805354131196,-0.3466250352817166,0.1945105681555435,-0.21961257064999884,5.5031762054572544e-05,0.9565454285651015,0.043399539672843816,0.4913288506198107
0.07,Brachionus,2,9.230805354131197,-0.3533963935473324,0.1864979737794123,-0.03794154961880868,0.02110210563781173,0.1432235948752785,0.8356742994869099,0.548118771582791
0.07,Brachionus,3,9.230805354131203,-0.35295212521465735,0.17846823561393255,-0.15093658930811885,0.009898782566515723,0.7838825861796549,0.20621863125382944,0.7564908850547386
0.07,Brachionus,4,9.230805354131201,-0.3522021731390196,0.18341698605187418,0.011660865820589809,0.0006085714424712403,0.864727819633988,0.13466360892354087,0.5738750394077092
