Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
0.5,1.79821823264161,1.3510743925679543,0.4471438400736558,1.4124905586972203,1.9951295784087852,0.7508544077156228,0.2918533035702141,-0.6090970086336353,1.0454565357897447,0.44670211287034045,-1.5440648665921206,1.1826133959819982e-39,1.0,9.756553615646754e-41,0.7993877167159931,"{'sigma': 1.2316121015050157, 'lam': -1.0812761338917976}","{'sigma': 0.21237979539910357, 'mu': -3.393921872030248e-05, 'w0': 0.5611468152130112, 'delta': 0.5610465415157981, 'psi': 0.2}",{'sigma': 0.6789763593321807},0.7993877167159931
0.51,0.0320630573572534,1.3653748491804525,-1.3333117918231991,1.411372687048814,1.9919728617473895,0.7489995602013874,0.2859808417159224,-0.6212511311504441,1.033664016010169,0.42951929308108305,-1.556718212570533,4.828242660691993e-40,1.0,4.4215826889161916e-41,0.8169958238999054,"{'sigma': 1.2345555133826869, 'lam': -1.0893602949694072}","{'sigma': 0.2097815247824446, 'mu': -5.886708143698627e-05, 'w0': 0.5627218639260373, 'delta': 0.562547940656074, 'psi': 0.2}",{'sigma': 0.6776091594175568},0.8169958238999054
0.52,0.024128463048255926,1.3764657647270686,-1.3523373016788127,1.408144322743403,1.9828704336744771,0.7484220062261397,0.2816361163887743,-0.632112153512854,1.0230305332807543,0.4144817061303543,-1.566526133031133,4.796427642592497e-40,1.0,4.816774000489883e-41,1.6631261662694137,"{'sigma': 1.236655210573316, 'lam': -1.0962482695944917}","{'sigma': 0.2071814864899344, 'mu': -8.545537114335033e-05, 'w0': 0.5641337860527206, 'delta': 0.5638813074649875, 'psi': 0.2}",{'sigma': 0.6762262959994857},0.8315630831347066
0.53,1.1356078019910278,1.3893062781706185,-0.2536984761795906,1.4084299399299731,1.9836748956911479,0.7445842951811645,0.27620613101347913,-0.6428505144897118,1.0137885342710564,0.4039668449968624,-1.5733160827392763,2.784886706136188e-39,1.0,3.100531068150322e-40,1.6939793200670115,"{'sigma': 1.242619036667752, 'lam': -1.1068777582804898}","{'sigma': 0.2038659735129822, 'mu': -0.001347059611502388, 'w0': 0.5657878970656841, 'delta': 0.5618079985086484, 'psi': 0.2}",{'sigma': 0.6761677247499738},0.8469896600335054
0.54,3.46276844216138,1.3989030653359944,2.063865376825386,1.4043468811406281,1.9721901625694094,0.7435559573761308,0.27043193251674763,-0.6542285976806319,1.0038757819003925,0.3922076617140197,-1.5772044645612773,7.402230970376743e-39,1.0,8.865404631820423e-40,1.711941786585019,"{'sigma': 1.2423461575015156, 'lam': -1.1121288391962962}","{'sigma': 0.21381496175402392, 'mu': -0.02850753015111085, 'w0': 0.569621851334011, 'delta': 0.4853961220906573, 'psi': 0.2}",{'sigma': 0.6739965200878159},0.8559708932925092
0.55,1.879355890492926,1.4052144396303294,0.4741414508625965,1.3988784324198438,1.9568608686893993,0.7425769811879926,0.2665860731951007,-0.665553537277813,0.9954882419343114,0.38274033637169397,-1.5808683207220988,7.053237335117608e-38,1.0,9.226135061715911e-39,1.728460551090219,"{'sigma': 1.2447736525316688, 'lam': -1.1218795703526818}","{'sigma': 0.22901403077351, 'mu': -0.046137520811140975, 'w0': 0.5762648343909222, 'delta': 0.4399511546298107, 'psi': 0.2}",{'sigma': 0.6718746822416466},0.8642302755451091
0.56,0.021647301083161614,1.4154565509305308,-1.393809249847369,1.3952077435728847,1.9466046477257404,0.7412079827298138,0.26080876549561105,-0.6786998541507013,0.9856900822558119,0.37051258768334405,-1.5867116640135703,3.6802641938197513e-37,1.0,5.183648460929576e-38,1.7388735181482917,"{'sigma': 1.2458836044167145, 'lam': -1.1297318668819405}","{'sigma': 0.24271296913902085, 'mu': -0.05867241063925954, 'w0': 0.5840528797970431, 'delta': 0.4107047662858987, 'psi': 0.2}",{'sigma': 0.6699083857451941},0.8694367590741455
0.5700000000000001,2.2325267971896485,1.4298684139525253,0.8026583832371232,1.392163230809537,1.9381184612180484,0.7392457030181018,0.25644187191188733,-0.688488671285152,0.9736270450068426,0.3539993457345382,-1.5955207357357877,1.1886556175577434e-36,1.0,1.79140940918215e-37,1.7466704682657326,"{'sigma': 1.2468260860665574, 'lam': -1.1372406478288477}","{'sigma': 0.2541311367780379, 'mu': -0.06817382973249964, 'w0': 0.592990631066018, 'delta': 0.3915704977154528, 'psi': 0.2}",{'sigma': 0.6678364774708188},0.873335234132866
0.5800000000000001,3.468015940565946,1.4343387946682071,2.0336771458977387,1.386051404389791,1.9211384956109119,0.7375029579022985,0.2493176283940182,-0.6997971044325572,0.9663480596872251,0.34870454560919345,-1.5937736318419626,2.950496966241009e-36,1.0,4.730746711223249e-37,1.747547475597076,"{'sigma': 1.2473501882705829, 'lam': -1.1453701463394483}","{'sigma': 0.26361868244782505, 'mu': -0.07581797919176525, 'w0': 0.603972817255524, 'delta': 0.37996798227563344, 'psi': 0.2}",{'sigma': 0.6655165796482402},0.8737737377985376
0.59,0.028668936803351353,1.4411114464131614,-1.41244250960981,1.3798304413924332,1.903932046993237,0.7373278253712133,0.2454357226311673,-0.7120020676786599,0.9574868058195205,0.340438478309845,-1.5935932190210524,3.9520932486501715e-36,1.0,6.666133278230009e-37,1.7417942447032368,"{'sigma': 1.2456451915052598, 'lam': -1.1522138760653857}","{'sigma': 0.2684591332341397, 'mu': -0.08011195548156813, 'w0': 0.6149036817432436, 'delta': 0.37821225895847355, 'psi': 0.2}",{'sigma': 0.6622128893347548},0.8708971223516181
0.6,0.027519857308395904,1.4460905288082553,-1.4185706714998594,1.3689215338834981,1.8739461659299492,0.7376209879923439,0.2394360244917944,-0.7245942980615548,0.9466181236936173,0.3375048242037389,-1.5813429795616571,3.48101694496406e-36,1.0,6.141586772816769e-37,1.72266935634125,"{'sigma': 1.24194901773159, 'lam': -1.1611797695683976}","{'sigma': 0.2691976354246348, 'mu': -0.08190069571376446, 'w0': 0.6280075555645226, 'delta': 0.38603128524350283, 'psi': 0.2}",{'sigma': 0.6568800607340931},0.8613346781706247
0.61,1.8666905813695869,1.4580031596739607,0.4086874216956262,1.3659909795616765,1.8659313562438684,0.7327126784842112,0.23260627706478004,-0.734168611880091,0.9368954332459076,0.31804280237292265,-1.5985415521491968,2.3681401016440624e-36,1.0,4.370889490807571e-37,1.7157292151772974,"{'sigma': 1.2446513292237797, 'lam': -1.1700285248106748}","{'sigma': 0.26689305478684355, 'mu': -0.0805005211214751, 'w0': 0.6401280747226165, 'delta': 0.4022886316005321, 'psi': 0.2}",{'sigma': 0.6558088564710126},0.8578646075886484
0.62,3.4863789022730067,1.4657400277994086,2.0206388744735984,1.3617565371451696,1.854380866457604,0.7296127562366123,0.22633321877495433,-0.7441122128648912,0.9290648345638589,0.3080821781854499,-1.6042920932274058,1.0588565988808007e-36,1.0,2.017526666496765e-37,1.701253855554281,"{'sigma': 1.2446160166087437, 'lam': -1.1773028788114241}","{'sigma': 0.2609784079334927, 'mu': -0.07663893180237968, 'w0': 0.6508908966607377, 'delta': 0.42446055052864584, 'psi': 0.2}",{'sigma': 0.6535738515838082},0.8506269277771402
0.63,0.15155813133138452,1.4732116150699546,-1.32165348373857,1.3532794353738808,1.8313652302058496,0.7281716453892039,0.22072453420546706,-0.7551768751108047,0.9185636665290559,0.29695561439080703,-1.6053175995953333,2.828708709010374e-37,1.0,5.522816600064771e-38,1.6747025276081777,"{'sigma': 1.2424165666842901, 'lam': -1.1854319618385711}","{'sigma': 0.25073017184216484, 'mu': -0.06971263880673861, 'w0': 0.6618531479709547, 'delta': 0.4558865907191587, 'psi': 0.2}",{'sigma': 0.6497568526208032},0.8373512638040885
0.64,0.15402252595769855,1.4788071056987782,-1.3247845797410795,1.3442962469919528,1.8071323996766493,0.7255619887544219,0.21267379398607839,-0.7655653980863794,0.9090482190352738,0.2893378733057677,-1.6038917627309972,5.320721648922179e-38,1.0,1.0594671676164977e-38,1.6442695423893592,"{'sigma': 1.2388791578615528, 'lam': -1.1928682328192621}","{'sigma': 0.2382739256287434, 'mu': -0.060761220406543526, 'w0': 0.6708889032696932, 'delta': 0.49136938434504684, 'psi': 0.2}",{'sigma': 0.6453731170764723},0.8221347711946794
0.65,1.4057436397922187,1.4855985194267771,-0.0798548796345584,1.3363634446152028,1.7858672561038103,0.722975914803085,0.2059482988428201,-0.775654456022754,0.8995550703460728,0.28024807625721904,-1.6039193356212937,5.2927196508810655e-39,1.0,1.072680429239665e-39,1.608822972241745,"{'sigma': 1.2364794453933825, 'lam': -1.2019416012772477}","{'sigma': 0.22308598848366334, 'mu': -0.04838295907548407, 'w0': 0.6792095088502412, 'delta': 0.5362616635096238, 'psi': 0.2}",{'sigma': 0.6412605638165371},0.8044114861208723
0.66,3.0129851522772886,1.49224054195625,1.5207446103210385,1.327330082341571,1.7618051474888818,0.7213065476273127,0.1995439849801686,-0.7856212304381767,0.8894815207730777,0.2702216517007525,-1.6052453456782314,3.509963807569637e-40,1.0,7.214673972679339e-41,1.5692173107785885,"{'sigma': 1.2323982650849636, 'lam': -1.20998897612342}","{'sigma': 0.20726249405301855, 'mu': -0.032520767706222475, 'w0': 0.6858136305390573, 'delta': 0.589730758361386, 'psi': 0.2}",{'sigma': 0.6365572581236005},0.784608655389294
0.67,3.0850792640259597,1.493289098612706,1.5917901654132536,1.3155781817033931,1.7307459521740058,0.7185110940036276,0.19076927238567684,-0.7963134202868131,0.881008079768563,0.26492436009571935,-1.6028810410399015,1.0631788827437452e-41,1.0,2.2188324318157546e-42,1.5213641413836623,"{'sigma': 1.2269498536570203, 'lam': -1.2187409517790893}","{'sigma': 0.19325009908696833, 'mu': -0.00023588093500137575, 'w0': 0.6908731979047471, 'delta': 0.6901762857675053, 'psi': 0.2}",{'sigma': 0.6309433346920393},0.7606820706918309
0.68,3.2816649274834155,1.4984569516025734,1.7832079758808421,1.3060202153458118,1.7056888028919208,0.7146345913527548,0.18124899526258356,-0.8049113115301152,0.8715704203953605,0.25965761711334606,-1.5983229511299506,1.0031507925181781e-42,1.0,2.1253997413151153e-43,1.472898771174067,"{'sigma': 1.2218367841064628, 'lam': -1.2275664682339897}","{'sigma': 0.19470343906701593, 'mu': -1.98119768455296e-05, 'w0': 0.692407331576282, 'delta': 0.6923487969298667, 'psi': 0.2}",{'sigma': 0.6257421747575823},0.7364493855870333
0.6900000000000001,3.253361848315289,1.5010927697099126,1.7522690786053765,1.2932553867277008,1.672509495300215,0.7125365054233145,0.1735177359011704,-0.8143204031399067,0.8615463756295535,0.2521095548832762,-1.5956949864174543,4.97851731735116e-43,1.0,1.0608512271569403e-43,1.4176954049008716,"{'sigma': 1.2181188626431998, 'lam': -1.2380281287909398}","{'sigma': 0.1959819509645866, 'mu': -3.2516438258411995e-05, 'w0': 0.694106467659449, 'delta': 0.69401039757866, 'psi': 0.2}",{'sigma': 0.6208840867812407},0.7088477024504356
0.7000000000000001,2.790380633647532,1.50341897364733,1.286961660000202,1.2811759479066138,1.6414118094944103,0.709474426317407,0.16501790777215133,-0.8233408621742514,0.8521899686151674,0.24636439709908275,-1.594282178405206,7.27757299448377e-43,1.0,1.5609160612695998e-43,1.3573950570692228,"{'sigma': 1.2126881539471397, 'lam': -1.2483271545097363}","{'sigma': 0.19677950324003812, 'mu': -1.4604329232836832e-05, 'w0': 0.6958670908897725, 'delta': 0.6958239422805024, 'psi': 0.2}",{'sigma': 0.6151285532239608},0.6786975285346112
0.7100000000000001,2.54520252263633,1.507824344227414,1.037378178408916,1.267910134996437,1.6075961104266834,0.7062517531553181,0.15663168409120914,-0.8305078764812984,0.8408848597317196,0.2375987882946783,-1.5917535908132256,2.6465179322087693e-42,1.0,5.767077950304556e-43,1.2934099394597345,"{'sigma': 1.2055479337743815, 'lam': -1.2584173370271745}","{'sigma': 0.1970267326441657, 'mu': -1.3832576813532782e-05, 'w0': 0.6976514357967984, 'delta': 0.697610567336316, 'psi': 0.2}",{'sigma': 0.6088240000226213},0.646704969729867
0.72,0.13590959833989003,1.5042759634735043,-1.3683663651336144,1.251991203612029,1.5674819739218973,0.7014202246901706,0.1443631954897228,-0.8387348526965601,0.832293541164773,0.23981397665526236,-1.5815899771610946,1.7165424600318444e-41,1.0,3.82308151543797e-42,1.2194175478667582,"{'sigma': 1.1986355214899742, 'lam': -1.271876117728381}","{'sigma': 0.19680103905107993, 'mu': -3.1059380259268465e-05, 'w0': 0.6996998414761371, 'delta': 0.6996080762850343, 'psi': 0.2}",{'sigma': 0.601618635459214},0.6097087739333789
0.73,3.3563194305160966,1.505449764965718,1.8508696655503787,1.236677981103837,1.5293724289470623,0.6969667657642257,0.13366956540866046,-0.8459817813951966,0.8214525011336348,0.23472850848613375,-1.5762308588295177,9.459311676830777e-41,1.0,2.158527433317233e-41,1.1437097303543207,"{'sigma': 1.189297649647709, 'lam': -1.2836944826178185}","{'sigma': 0.19582197845145988, 'mu': -2.754875524368927e-05, 'w0': 0.7017192482088572, 'delta': 0.7016378551878608, 'psi': 0.2}",{'sigma': 0.5937597618619004},0.5718548651771601
0.74,1.9323724166633487,1.5118319631705102,0.42054045349283853,1.215430571613661,1.4772714744131108,0.6994197738585728,0.1252028935555527,-0.8582056849870386,0.8038827036358733,0.1751811956054484,-1.627247852794643,1.7470319425164872e-40,1.0,4.0799266588574757e-41,1.064929052598371,"{'sigma': 1.175577695995349, 'lam': -1.2929059667035645}","{'sigma': 0.19408822908537138, 'mu': -1.0173919974265644e-05, 'w0': 0.7037781009599615, 'delta': 0.70374804203081, 'psi': 0.2}",{'sigma': 0.5839388771785092},0.5324645262991853
0.75,3.0758865819870143,1.5032605675681532,1.572626014418861,1.2017557364057043,1.4442168499840167,0.6878740056804736,0.10848281818796165,-0.8590040523046583,0.7994216466958511,0.22544158893869068,-1.5693477597402699,6.764865734817571e-40,1.0,1.6596041992729134e-40,0.9781544945316673,"{'sigma': 1.1706703511523466, 'lam': -1.3125411579961903}","{'sigma': 0.19176555510348203, 'mu': -4.0569762855824365e-06, 'w0': 0.7061906217033175, 'delta': 0.706178635333949, 'psi': 0.2}",{'sigma': 0.5771580009822955},0.48907724726583346
0.76,0.40913066334438836,1.4957407233416116,-1.0866100599972233,1.1805167798683394,1.3936198675507134,0.6845368764099972,0.09682705958462805,-0.865009494877871,0.7892479447738159,0.2298270263303407,-1.5548058110980794,5.538211531602767e-40,1.0,1.4273965620096022e-40,0.6046517271110589,"{'sigma': 1.1589689010529427, 'lam': -1.3284171123665396}","{'sigma': 0.1883267357185059, 'mu': -2.658583842052309e-05, 'w0': 0.7085721084936204, 'delta': 0.7084935604181946, 'psi': 0.2}",{'sigma': 0.567364318498032},0.483721381688847
0.77,0.12816587193114198,1.4944452016579393,-1.3662793297267972,1.1600659651678193,1.345753043540744,0.6784936385696094,0.08211770664862279,-0.8697982694009768,0.7762419173994233,0.22593061285823288,-1.5481892363094232,2.1519907636141653e-40,1.0,5.891466776869179e-41,0.6156782580077524,"{'sigma': 1.1465540653219715, 'lam': -1.3449314473650011}","{'sigma': 0.18401201850716364, 'mu': -1.2461596540003228e-05, 'w0': 0.7110841864929383, 'delta': 0.7110473686048029, 'psi': 0.2}",{'sigma': 0.5573458613273272},0.49254260640620184
0.78,0.14683258422237436,1.4882969031636377,-1.3414643189412634,1.138464940479046,1.2961024206999576,0.6734301422747554,0.06762115152407672,-0.8737476702195752,0.7649438457131864,0.22706854625665318,-1.5395328021312,5.163041257419071e-41,1.0,1.5216663543159896e-41,0.6219825240834596,"{'sigma': 1.1329318040181668, 'lam': -1.3621906176537493}","{'sigma': 0.1788535768419084, 'mu': -2.0794486113473454e-05, 'w0': 0.7136072232144495, 'delta': 0.7135457857364265, 'psi': 0.2}",{'sigma': 0.5467824399130655},0.49758601926676754
0.79,2.7090816391328265,1.4821930587027468,1.2268885804300798,1.1119703712520694,1.236478106542465,0.6665816694440174,0.049628942800796196,-0.8776610634243494,0.7502263488151195,0.22581497853426163,-1.529126268214344,8.66690166958496e-42,1.0,2.8101249614825213e-42,0.6246465895870486,"{'sigma': 1.1175052511654713, 'lam': -1.3852848387808647}","{'sigma': 0.17176611369377626, 'mu': -2.4116146762453994e-05, 'w0': 0.7166789188841552, 'delta': 0.716607667532781, 'psi': 0.2}",{'sigma': 0.5341129631202175},0.49971727166963875
0.8,0.2263394224998882,1.473860788559499,-1.2475213660596107,1.085060926658149,1.1773572145602411,0.660567417547785,0.03344435583141301,-0.880179571318268,0.7361895565553938,0.22751450229804743,-1.5184064583712373,6.84090200971846e-42,1.0,2.4423463557360132e-42,0.6202070152897459,"{'sigma': 1.0990610715737597, 'lam': -1.4055305448199944}","{'sigma': 0.16395596009339508, 'mu': -3.390070117204047e-05, 'w0': 0.7196362507870196, 'delta': 0.7195360908902155, 'psi': 0.2}",{'sigma': 0.5209554973605658},0.49616561223179656
0.81,0.37316176050143857,1.4625415107542632,-1.0893797502528246,1.0559539495032602,1.1150387434715339,0.6518543715301431,0.012331375256831908,-0.8813255509465118,0.7219951396657677,0.2346562905857835,-1.5052928473125065,4.380916477103511e-40,1.0,1.7485293689390034e-40,1.2194784296840206,"{'sigma': 1.0814660095979178, 'lam': -1.4333820467492058}","{'sigma': 0.15421347787061723, 'mu': -0.0008647708377209629, 'w0': 0.7230915270233692, 'delta': 0.7205365545634841, 'psi': 0.2}",{'sigma': 0.5069853580034676},0.48779137187360827
0.8200000000000001,3.045304632436646,1.4520003992618546,1.5933042331747913,1.0238888191879174,1.0483483140580276,0.6435470536819815,-0.008520958267812118,-0.8819198774434425,0.7051617703921904,0.23849693630230465,-1.4913157423933137,1.5357712444573728e-37,1.0,6.788466212763805e-38,1.17942923179997,"{'sigma': 1.061445160457982, 'lam': -1.462443206551572}","{'sigma': 0.17571863625774298, 'mu': -0.05443872762825119, 'w0': 0.7379878573522003, 'delta': 0.577148194664302, 'psi': 0.2}",{'sigma': 0.4918252723459195},0.47177169271998803
0.8300000000000001,0.31474308258971917,1.4395165721306948,-1.1247734895409756,0.9895212589614657,0.9791523219366841,0.6338680421105762,-0.031620173039993565,-0.8798751207530566,0.6873961121667024,0.24551867048567225,-1.4769497171237234,4.9645476508292304e-36,1.0,2.419585563092926e-36,1.120053543782812,"{'sigma': 1.0387064644274586, 'lam': -1.4942653847531975}","{'sigma': 0.19171597451130173, 'mu': -0.07838692008715187, 'w0': 0.7657348365802523, 'delta': 0.5341400448713822, 'psi': 0.2}",{'sigma': 0.4753987849887778},0.44802141751312485
0.8400000000000001,2.506796945763818,1.426672720211523,1.080124225552295,0.9523463852075509,0.9069636374178889,0.621754610788181,-0.05813066672518616,-0.8752115763189998,0.6675363251409764,0.25454493315217386,-1.4620643667535431,6.275225606526247e-36,1.0,3.286480576264388e-36,1.0356759041931076,"{'sigma': 1.0126013289414728, 'lam': -1.527954465653201}","{'sigma': 0.1857276920766453, 'mu': -0.07977846432705826, 'w0': 0.801652094683848, 'delta': 0.5659459742222155, 'psi': 0.2}",{'sigma': 0.4575032007855237},0.41427036167724307
0.85,2.2436104935189007,1.4106404862527817,0.832970007266119,0.9078958583412261,0.8242748895931518,0.6118845899103809,-0.08675976548599457,-0.8716584330211674,0.6436080181662192,0.25472328439024483,-1.4491943706572536,8.607661014626986e-38,1.0,4.681835158601565e-38,0.921487923469822,"{'sigma': 0.9773200973998066, 'lam': -1.5596579566293933}","{'sigma': 0.15349404078934703, 'mu': -0.05130016554086447, 'w0': 0.8349702095960145, 'delta': 0.6834034540728005, 'psi': 0.2}",{'sigma': 0.4358964763210507},0.3685951693879288
0.86,0.5009188286238964,1.392620844160048,-0.8917020155361517,0.8609855335635563,0.7412960890057217,0.5981200874578483,-0.11694908622530671,-0.8618203774641078,0.618243927643396,0.26820903519950323,-1.426013405700412,9.036677005835855e-41,1.0,5.025886301372638e-41,0.7854558922988187,"{'sigma': 0.9407154301158274, 'lam': -1.598183910220052}","{'sigma': 0.128525621689201, 'mu': -8.426432727803856e-05, 'w0': 0.8501467337347602, 'delta': 0.8498977740957956, 'psi': 0.2}",{'sigma': 0.4132460772815327},0.3141823569195275
0.87,2.3355433381106425,1.374828082165909,0.9607152559447336,0.8099585345402196,0.6560328276745402,0.5846475933725642,-0.15163966660935219,-0.8498444512200674,0.5891401073566146,0.2736297923821495,-1.4148400386524658,5.381983642869649e-40,1.0,3.08305573241236e-40,0.6345780234642009,"{'sigma': 0.8995633158910277, 'lam': -1.6405715768620452}","{'sigma': 0.12632136841189068, 'mu': -8.66719603198618e-06, 'w0': 0.8563531686713205, 'delta': 0.8563275613702874, 'psi': 0.2}",{'sigma': 0.3888004846364558},0.2538312093856804
0.88,0.5460736132843644,1.3555920561534889,-0.8095184428691244,0.7540099020056429,0.5685309323225591,0.5683660877983852,-0.1891859276367138,-0.8306115509357226,0.55621944083151,0.28752721147244265,-1.3887198771522935,1.8733131342339412e-38,1.0,1.1539953084251644e-38,0.4699766717071605,"{'sigma': 0.8542442520780583, 'lam': -1.6940788579745245}","{'sigma': 0.11980454195920309, 'mu': -5.039344934454348e-06, 'w0': 0.8638251187520958, 'delta': 0.8638102299665797, 'psi': 0.2}",{'sigma': 0.36200732035285166},0.1879906686828642
0.89,0.8492629194813868,1.334137442400955,-0.48487452291956834,0.6885193817208101,0.4740589390052065,0.5516108509300488,-0.23319738340304544,-0.8053188911050785,0.5160686716379854,0.29554684464014686,-1.3650806801686284,1.0119680737129826e-39,1.0,7.2274926863458716e-40,0.2811692198039164,"{'sigma': 0.797396056928758, 'lam': -1.7556838779994683}","{'sigma': 0.10702187267614538, 'mu': -1.318598493083023e-05, 'w0': 0.8725629542527192, 'delta': 0.872523996153203, 'psi': 0.2}",{'sigma': 0.3304023109445696},0.18744614653594432
0.9,2.1755681474218878,1.3158369769453118,0.859731170476576,0.6222517129769378,0.38719719430273347,0.5286347859085881,-0.28297581910399966,-0.7661650588568841,0.4728930324778772,0.31097560808254054,-1.3443276310889352,6.069902882321462e-38,1.0,5.187616075902752e-38,0.5170933133522997,"{'sigma': 0.739728386973255, 'lam': -1.8321653838383012}","{'sigma': 0.09954771318990008, 'mu': -0.03868766755160746, 'w0': 0.8869906468983894, 'delta': 0.7726876190672816, 'psi': 0.2}",{'sigma': 0.2983718173858784},0.17236443778410002
0.91,0.6857065188401821,1.2981133206956594,-0.6124068018554774,0.5498925065898508,0.30238176880366907,0.5073334130814114,-0.33488856293411523,-0.7161014570029198,0.4236088671732739,0.31760871053377887,-1.3366096371966822,3.030532317649617e-36,1.0,2.948809959953187e-36,0.4183070254826606,"{'sigma': 0.6717032058657567, 'lam': -1.9120694929323294}","{'sigma': 0.10744123325707045, 'mu': -0.07889752639826964, 'w0': 0.9614662254368563, 'delta': 0.7283628432369058, 'psi': 0.2}",{'sigma': 0.2635640884171762},0.13943567516088695
0.92,1.9761927206538992,1.284170903613049,0.6920218170408501,0.4729208858440065,0.2236541642674798,0.4834948525763308,-0.3946237636660223,-0.6443212487482144,0.36827204071077396,0.32207426864521854,-1.3248389152037088,1.167781994866067e-41,1.0,1.2010762187408085e-41,0.2826195598750663,"{'sigma': 0.5949908236060254, 'lam': -1.997673329739477}","{'sigma': 0.07248649022622256, 'mu': -5.125257337335043e-05, 'w0': 1.009195256382168, 'delta': 1.00904383023809, 'psi': 0.2}",{'sigma': 0.22690171969166004},0.0942065199583555
0.93,1.8483749620805434,1.2777358711770699,0.5706390909034735,0.4013008190163204,0.16104234734316955,0.4632639489026126,-0.45081441220576424,-0.5626419032243202,0.3140707707449976,0.3112639295814143,-1.3370442183567501,5.49870956464707e-40,1.0,6.043958607544184e-40,0.09598823591063516,"{'sigma': 0.5203642645123729, 'lam': -2.0853270375610515}","{'sigma': 0.06471303623137081, 'mu': -1.9157262336921832e-05, 'w0': 1.0211665800981269, 'delta': 1.0211099798110421, 'psi': 0.2}",{'sigma': 0.1928707614805979},0.054850420520362944
0.9400000000000001,1.289610249894531,1.2755943137555763,0.014015936138954688,0.3281981390303872,0.10771401846300935,0.4440841137186048,-0.5097018539234807,-0.46036996849360845,0.2572909151770163,0.2882315328580545,-1.3686133794957578,3.5495918429785842e-43,1.0,4.426457761341228e-43,0.08210941004965548,"{'sigma': 0.43737026014070207, 'lam': -2.172293113208126}","{'sigma': 0.05058454000040413, 'mu': -4.9929786414049104e-05, 'w0': 1.0336054693165222, 'delta': 1.0334579513572533, 'psi': 0.2}",{'sigma': 0.15759234100759575},0.04691966288551742
0.9500000000000001,1.2566841129537636,1.279293652671848,-0.022609539718084326,0.25827717047119075,0.06670709678660454,0.4288365373510258,-0.5629743613862097,-0.35175623534529904,0.2018911395299563,0.25832173741078257,-1.3856323256806193,4.930077154407317e-38,1.0,6.78448418472292e-38,0.11244080887076069,"{'sigma': 0.3519422261407632, 'lam': -2.245425112502444}","{'sigma': 0.0509805879074281, 'mu': -0.0766273123923713, 'w0': 1.075889792590418, 'delta': 0.8494937760995174, 'psi': 0.2}",{'sigma': 0.12384626147694447},0.03212594539164589
0.9600000000000001,1.1487901587096796,1.2870119350867464,-0.13822177637706679,0.1816537412634162,0.03299808171499616,0.41614348337237184,-0.6148200247330566,-0.23516138423895463,0.14114418755837382,0.19939296946589571,-1.42493565419152,1.5062952225190906e-40,1.0,2.1658043896921454e-40,0.05522702508323061,"{'sigma': 0.2523598063493137, 'lam': -2.308163673220463}","{'sigma': 0.03109206650835694, 'mu': -0.04704998457610121, 'w0': 1.1511257097798195, 'delta': 1.0121161484181438, 'psi': 0.2}",{'sigma': 0.08707267033453212},0.015779150023780164
0.97,1.383446259013888,1.2979221977156996,0.08552406129818846,0.06996172757480926,0.004894643325251825,0.407611521595972,-0.6586279484989135,-0.12565666188289643,0.053902913798601855,0.12071392627805208,-1.1046266291512619,9.241580642308482e-46,1.0,1.3310380433987916e-45,0.007512056393318119,"{'sigma': 0.09877596373077535, 'lam': -2.355494497314572}","{'sigma': 0.011158469003010207, 'mu': -3.186803584465103e-05, 'w0': 1.1676093245387096, 'delta': 1.1675151701681155, 'psi': 0.2}",{'sigma': 0.03358307384410291},0.0021463018266623182
0.98,1.3537423110351285,1.320686982570281,0.0330553284648476,0.015832068096427312,0.0002506543802099115,0.4053406440323875,-0.6416701838050128,-0.11134141433657899,0.011987755356257637,0.04902561978291337,0.05376655426069033,4.0636637617875566e-46,1.0,4.743755983488989e-46,0.0003206299804987318,"{'sigma': 0.022285959465157507, 'lam': -2.3455865609001316}","{'sigma': 0.002882846853680565, 'mu': -0.05070775856492937, 'w0': 1.167668007277128, 'delta': 1.0178515229732197, 'psi': 0.2}",{'sigma': 0.007604662268924653},9.160856585678045e-05
0.99,1.357972783162869,1.3463365477281322,0.011636235434736797,0.011441921221694167,0.00013091756124345536,0.40591212664166626,-0.6117054083107099,-0.12137521209516593,0.008498560368261075,0.03533393154436857,0.13095344316726817,1.9961460397457934e-43,1.0,1.7801469204203158e-43,0.00014398027915210062,"{'sigma': 0.015937066009556286, 'lam': -2.3212116025174057}","{'sigma': 0.002644100993165699, 'mu': -0.09933584154834696, 'w0': 1.159434825210563, 'delta': 0.8659462749902371, 'psi': 0.2}",{'sigma': 0.0054830792088432145},4.1137222614885865e-05
1.0,1.3718901347130636,1.3726756394997657,-0.0007855047867020293,0.0090107700327958,8.119397658393084e-05,0.40054381244877474,-0.5849236918539295,-0.12899622098211527,0.006564384532536958,0.040239187826625195,-0.13454391755559525,2.1685435441136663e-42,1.0,1.4063035452980468e-42,7.812498234302553e-05,"{'sigma': 0.012592330211513106, 'lam': -2.312854482969541}","{'sigma': 0.0024369878575771775, 'mu': -0.1358675742908435, 'w0': 1.1494196633619282, 'delta': 0.7479978122049664, 'psi': 0.2}",{'sigma': 0.004347925087811225},2.232142352657871e-05
