Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
0.21000000000000002,6.745912329455947,19.47100608700771,-12.725093757551761,14.09621395677977,198.70324791531277,0.8167679793915231,0.42707173326913783,-0.28285934013522984,0.7239508612462586,0.8275892382776735,-0.5535818084654768,4.9410170895863624e-29,1.0,1.9175931168993576e-31,112.35803937319756,"{'sigma': 10.897338832046843, 'lam': -0.8698366324923459}","{'sigma': 2.806486085942566, 'mu': -0.08715545978789785, 'w0': 0.4423711207137282, 'delta': 0.18486960727976154, 'psi': 0.2}",{'sigma': 6.785177355454904},74.90535958213172
0.22,13.155237684627538,19.559608794711266,-6.404371110083728,14.303003020887898,204.57589541552835,0.8133707712451603,0.41591860474400805,-0.3029151803884529,0.7312403085890067,0.832298148610873,-0.569145094595668,2.0058126338579084e-29,1.0,1.0914960210487052e-31,116.71542365211978,"{'sigma': 11.084376060844479, 'lam': -0.8834202405855982}","{'sigma': 2.8569291642302814, 'mu': -0.08990873237664121, 'w0': 0.4531356174925432, 'delta': 0.18749953784524886, 'psi': 0.2}",{'sigma': 6.841058361772616},77.81028243474654
0.23,23.787600984604946,19.574005943965762,4.213595040639184,14.670745647556105,215.2307778552864,0.810923505298919,0.4107949372713817,-0.3052779037166625,0.7495064897294021,0.8457294964394859,-0.54994476399264,2.9215396431076804e-29,1.0,1.563602056715695e-31,122.42381115127841,"{'sigma': 11.392731269144456, 'lam': -0.8867058519827418}","{'sigma': 2.94617303769872, 'mu': -0.0911595935869427, 'w0': 0.45640298954236325, 'delta': 0.1870712302952786, 'psi': 0.2}",{'sigma': 7.019708185091377},81.6158741008523
0.24000000000000002,5.389561115648133,19.462487048850985,-14.072925933202852,15.026600269561374,225.79871566118194,0.8092401517495812,0.40836390026947894,-0.30427385662754164,0.7721021974691817,0.8799367320770911,-0.47815646205112977,1.4415840251233351e-28,1.0,8.370276231740857e-31,129.5645990657578,"{'sigma': 11.783892035656343, 'lam': -0.8941326759912598}","{'sigma': 3.0475125974953947, 'mu': -0.09205827204451822, 'w0': 0.45903470228746307, 'delta': 0.1870477902423855, 'psi': 0.2}",{'sigma': 7.2303663279411206},86.3763993771719
0.25,13.336891676705804,19.453969527559597,-6.117077850853793,15.319874172341066,234.69854465636288,0.8072776635446913,0.4029970268126304,-0.3095244253341454,0.7874877487271037,0.8884247837919463,-0.46932819021171035,1.0550419586278336e-28,1.0,5.978765394001084e-31,133.09752502522295,"{'sigma': 11.970796964098689, 'lam': -0.8957952065381227}","{'sigma': 3.098745041769795, 'mu': -0.0925259021422804, 'w0': 0.4603008593445799, 'delta': 0.18693233037964352, 'psi': 0.2}",{'sigma': 7.338728094448986},88.73168335014866
0.26,5.014522250324011,19.33079613504197,-14.316273884717962,15.516403711293203,240.75878413183347,0.8057849691062114,0.3993810626360127,-0.3120111270579045,0.8026412934162348,0.9079597145031881,-0.43445765906387296,7.169686289078223e-29,1.0,3.7494378108884265e-31,135.97041972365858,"{'sigma': 12.168846772178888, 'lam': -0.8982929096762895}","{'sigma': 3.17402153384403, 'mu': -0.09403496127150457, 'w0': 0.4626095315075835, 'delta': 0.18478247509545986, 'psi': 0.2}",{'sigma': 7.4506421967498},90.64694648243908
0.27,7.84503116201361,19.137451601649072,-11.292420439635462,15.877457442395164,252.0936548350696,0.8052547185955198,0.40045684263714254,-0.30482345009640116,0.8296771122633974,0.9343599545837168,-0.3869889756520917,4.412663280342978e-28,1.0,2.388493661678919e-30,142.7002707698761,"{'sigma': 12.455932850046608, 'lam': -0.8983127922300502}","{'sigma': 3.214272651676321, 'mu': -0.09257727130663485, 'w0': 0.4593231369933784, 'delta': 0.18580283741536396, 'psi': 0.2}",{'sigma': 7.630370824599464},95.13351384658411
0.28,4.0143685241532525,19.320636797272645,-15.306268273119393,15.894468881458678,252.6341410236583,0.7997980720926552,0.38485223857150125,-0.3324656392229035,0.8226239273178713,0.9240728649531469,-0.41442735477169174,1.0678017000859302e-28,1.0,9.024560125056533e-31,145.98841092782664,"{'sigma': 12.619845955851089, 'lam': -0.919281644867509}","{'sigma': 3.1748622087122325, 'mu': -0.09080453544297695, 'w0': 0.4791776630668823, 'delta': 0.21089492598835413, 'psi': 0.2}",{'sigma': 7.62966540465867},97.32560728521779
0.29000000000000004,3.274851339938279,19.236966535340787,-15.96211519540251,16.03864560577052,257.238152867502,0.7983110251409382,0.3801119464059748,-0.33747334989159977,0.8337235003602816,0.9366855435282668,-0.3837574540880291,5.278792298623021e-29,1.0,4.316260448247665e-31,146.78627452767827,"{'sigma': 12.711963688261664, 'lam': -0.9223843381193175}","{'sigma': 3.1922758648503446, 'mu': -0.09061355895778789, 'w0': 0.4832596810691726, 'delta': 0.21554118556640067, 'psi': 0.2}",{'sigma': 7.672101082535158},97.85751635178553
0.3,12.469244874417862,19.184602746960532,-6.71535787254267,16.193290749137812,262.2226652861122,0.7969361967854639,0.3760423229980295,-0.3423116560192051,0.8440836730613834,0.9386421806627332,-0.39241989108744435,1.9332572218431453e-29,1.0,1.4965605783536497e-31,148.51972200939665,"{'sigma': 12.872494378745955, 'lam': -0.9262475835439989}","{'sigma': 3.235415217126625, 'mu': -0.09066594509506243, 'w0': 0.4874645025004485, 'delta': 0.21959123172985073, 'psi': 0.2}",{'sigma': 7.751508312479645},99.01314800626446
