Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.56015816732757,0.203625093888642,0.3523843691107099,-0.16601376721217925,0.058981607895400814,0.9410182108975315,1.8120706760588973e-07,0.3580980955754105
0.04,Brachionus,2,2.713854073438063,0.3508515548289915,0.3804512228046842,-0.1365297613561815,4.788162996387525e-10,0.9999999995211821,1.655718104565816e-15,0.3906837174511621
0.04,Brachionus,3,2.6257925338095003,0.3930017173783589,0.39495750804618884,-0.1770964385465766,1.9662417443700825e-07,0.999999803342724,3.310158169940239e-11,0.4732846215236692
0.04,Brachionus,4,2.758576424127011,0.4430918384170082,0.4240185905792309,-0.10948221627707234,0.04115865641255557,0.9588413435838748,3.5696335409002067e-12,0.47787782065018497
0.04,Brachionus,5,2.573290916814654,0.38484055624814995,0.42158834250700494,0.0065200621047455075,0.9881926461912927,0.0014074678722932495,0.010399885936414242,0.24973319185514475
0.04,Brachionus,6,2.654659517649472,0.4292226368636078,0.36494007709672266,-0.18354714930599658,4.3911320117514824e-07,0.9999995608859847,8.140076039440052e-13,0.3789228814802506
0.04,Brachionus,7,2.6257925338095016,0.39422476806376167,0.3941398772257277,-0.06647350718245877,0.999994754278922,5.149818739627035e-06,9.590233827433455e-08,0.28600390534968845
0.04,Brachionus,8,2.6873756052228237,0.5065603163554545,0.41401581024050166,-0.190404099380358,3.2131512675811575e-14,0.9999999999999676,2.309743823041556e-16,0.5611935103878661
0.04,Brachionus,9,2.06322437179213,0.25663270663551946,0.2511618926259308,-0.24072722817273873,3.5482455949085853e-06,0.9999964481577556,3.5966496259037278e-09,0.3012850939325599
0.04,Brachionus,10,2.625792533809501,0.4140887105617235,0.409521689573975,-0.19504372779278137,7.92990058252348e-09,0.9999999920699815,1.1800312877468554e-13,0.4630675378440685
0.04,Brachionus,11,2.671893855439599,0.3757761758544322,0.35252063928611066,-0.07011556773069974,2.2316071112057978e-09,0.9999999977655016,2.8912561464962363e-12,0.40069880603015046
0.04,Brachionus,12,2.4252034980476407,0.25436464849425583,0.31301323379455104,0.04580207512898835,4.903802334259323e-07,0.9999995096136014,6.165165443741489e-12,0.4063885395393158
0.04,Brachionus,13,2.3819346554938265,0.31084111614868865,0.3947890006937035,-0.04999851513819606,0.004334015214441869,0.9950803133343787,0.0005856714511794471,0.2792882544993764
0.04,Brachionus,14,2.6098091921727833,0.3504056889114648,0.36193087364584153,0.21409853610088353,0.0106596635759513,0.9893220500258897,1.8286398159098835e-05,0.36543394533196105
0.04,Brachionus,15,2.6509774246738425,0.32658122993293676,0.37294854836288943,-0.044355565627911965,0.00017908489272504304,0.9998209148168674,2.904075713665189e-10,0.3875103144627851
0.04,Brachionus,16,2.6596909469796546,0.39080873772295494,0.3659345501432357,-0.08031040263820866,0.9999996499137693,3.480046968700172e-07,2.081533706609258e-09,0.2815298059269715
0.04,Brachionus,17,2.7642559216758356,0.27601076981651607,0.3870690993827809,-0.05639295557494697,1.8265144053990977e-05,0.9999817304636959,4.392250031122184e-09,0.5057247010560871
0.04,Brachionus,18,2.4665355739076635,0.3397728936503278,0.36419065217509927,0.0496625695071548,3.9440940874122355e-05,0.9999605558915875,3.1675382377771837e-09,0.36690418572387573
0.04,Brachionus,19,3.0357773749424584,0.38667869658035214,0.43357189605466145,-0.004213086093926977,0.9074517716461786,0.09254741686996629,8.114838552317859e-07,0.3744659189118404
0.04,Brachionus,20,2.807084992973934,0.40215418103367906,0.38879993252149236,-0.2188802957031601,8.251397698631854e-12,0.9999999999917484,1.1616977153226406e-16,0.44874368453568164
0.04,Chlorella,1,0.019723393432952974,0.3650558792489224,0.2954298982869898,-0.2694786083833336,0.9999677165938835,3.1637186384326927e-05,6.462197322381745e-07,0.002202415823512783
0.04,Chlorella,2,0.01839994850977694,0.5556138005019127,0.29996126530444384,-0.2859511173271634,6.119825570960881e-05,0.9999388008116865,9.32603738754484e-10,0.0030979333021638987
0.04,Chlorella,3,0.018333547854433866,0.494884626965057,0.3500379272773803,-0.20597989866338587,1.0985740218589246e-08,0.9999999890141466,1.1316573881779708e-13,0.002884148584344151
0.04,Chlorella,4,0.0159347301926501,0.5049725751120506,0.17770793840130147,-0.07061722570551951,0.00029057385370411524,0.9997087136237192,7.125225767091179e-07,0.00258090020267419
0.04,Chlorella,5,0.016144240918859267,0.509137405864371,0.318889915675487,0.060511574865136024,2.7955452644902356e-12,0.9999999999972042,1.6014091923216222e-16,0.0022135296479037893
0.04,Chlorella,6,0.016323292511477457,0.46375239655016454,0.36694942101432887,-4.903403088865852e-05,0.00010720022826134833,0.9998927997707451,9.935434999646952e-13,0.0028206974875432025
0.04,Chlorella,7,0.01793625747644272,0.4725120343568464,0.3425470747777038,-0.2347953128696228,3.1185692808866986e-07,0.9999996880292247,1.1384723851205956e-10,0.0030372778242500377
0.04,Chlorella,8,0.01795435373212203,0.3569947136663527,0.32740009004997267,-0.35521220587216934,1.9199598661730384e-06,0.9999980796661201,3.7401363683888753e-10,0.002788710626364349
0.04,Chlorella,9,0.018333547854433873,0.49624150336140943,0.3461236013859261,-0.16253504271734834,8.361474420865286e-12,0.999999999991638,3.655193612870872e-16,0.003003361206932753
0.04,Chlorella,10,0.017880462032983865,0.4752937253092362,0.38607387095216805,-0.24157151630559603,3.22758440062654e-08,0.9999999677237464,4.0948973342053753e-13,0.0030245240738467137
0.04,Chlorella,11,0.0176555335505908,0.4605346798082498,0.298020333449178,-0.11367544684565731,0.7224955442818631,0.27750445333938223,2.378754742299828e-09,0.0020777654684494135
0.04,Chlorella,12,0.017004521362124495,0.6157602346037996,0.3577718741202043,-0.14304823361869484,6.026884547297571e-13,0.9999999999993974,1.6356547899981688e-18,0.003189763892357481
0.04,Chlorella,13,0.016721905664895165,0.20601760950887577,0.22085919791852104,-0.12226417543116601,0.18771897166237364,0.09682613247529506,0.7154548958623314,0.001234767800037437
0.04,Chlorella,14,0.02000603455971977,0.4813596210308112,0.30839766031489674,-0.11978595778529003,2.8608098693205234e-11,0.9999999999713896,2.337462002610541e-15,0.0031544218914665904
0.04,Chlorella,15,0.018866420138280215,0.5291420732621758,0.389142591726285,-0.3325885023167155,7.104181194765037e-11,0.9999999999289579,1.923717115556065e-16,0.0038147201630886994
0.04,Chlorella,16,0.017485401922064873,0.40223650735498995,0.33502647181416617,-0.2920773678530457,0.001084807136281714,0.9989151307117929,6.215192550353949e-08,0.0023275833739724674
0.04,Chlorella,17,0.01741689354682284,0.4322773525836651,0.35586451563561095,-0.2078733723536751,0.00032184344594324917,0.9996781546608557,1.8932008572145145e-09,0.0027522696540006318
0.04,Chlorella,18,0.017421271308715982,0.5393596911584703,0.3636552164717285,-0.29564103289299826,5.5391224692817306e-08,0.9999999446076546,1.1206737677167384e-12,0.0028952153353495394
0.04,Chlorella,19,0.018333547854433866,0.5002348887813411,0.36332065625163207,-0.18967154386794896,2.265946329646887e-16,0.9999999999999998,4.326919800273148e-21,0.0039136110653159506
0.04,Chlorella,20,0.01641121812318753,0.36935832520410206,0.33713996652147654,-0.39095824679352414,0.017962754274937393,0.980447475680885,0.0015897700441776896,0.002392713714161104
0.07,Brachionus,1,9.16072638661878,-0.39160517355771307,0.23057247033711456,-0.08133494331889624,1.1759032173561375e-15,0.9999999999997407,2.5817366100010657e-13,1.8276330227149638
0.07,Brachionus,2,9.230805354131201,-0.32001695458006574,0.2018835965087075,-0.13943104540736104,2.2569681915391974e-15,0.9999999999995244,4.73322361474069e-13,1.879122781862233
0.07,Brachionus,3,9.230805354131197,-0.3533963935473324,0.1864979737794123,-0.03794154961880868,3.023841879380896e-11,0.9999999951104099,4.859351535007715e-09,1.506994081065253
0.07,Brachionus,4,6.207658167890158,-0.37681002635589284,0.0955530584670114,0.26277459345558823,5.038958787540359e-11,0.9999993168772311,6.830723791678138e-07,0.597583599990075
0.07,Brachionus,5,9.230805354131197,-0.350658128148816,0.17193861199946375,-0.13195973554244894,5.0679516725165557e-11,0.999999967999838,3.194948243711351e-08,1.5330837523891305
0.07,Brachionus,6,9.230805354131197,-0.33915524673665937,0.1676091541271303,-0.11973416885040401,1.5025882371121094e-08,0.9999977114481505,2.2735259670606694e-06,1.5815943669092931
0.07,Brachionus,7,8.300936966976895,-0.32319135485677863,-0.0209603366006262,0.11272630851639592,5.060066137729893e-05,0.9718264367083308,0.028122962630291758,0.9611661172240289
0.07,Brachionus,8,9.230805354131197,-0.35405303580964886,0.18588616255437607,0.009481307953492977,4.908941635176665e-08,0.9999829266602871,1.702425029643782e-05,1.1616511145534085
0.07,Brachionus,9,8.939831571341184,-0.3937512358227421,0.23460660708104897,-0.0762802201542369,4.5440819490187205e-07,0.9998753441301689,0.00012420146163613318,1.141750896350457
0.07,Brachionus,10,9.230805354131197,-0.33915524673665937,0.1676091541271303,-0.11973416885040401,1.5025882371121094e-08,0.9999977114481505,2.2735259670606694e-06,1.5815943669092931
0.07,Brachionus,11,9.809911002278987,-0.28521894260602254,0.08859611941800709,-0.13432710749847815,1.396543998567915e-07,0.99995355992878,4.630041682006705e-05,1.7851862143722779
0.07,Brachionus,12,9.230805354131197,-0.34551969933654963,0.19417508716338966,-0.03417615421594759,1.0345801943203421e-05,0.9931927938766745,0.006796860321382456,0.8954658994584986
0.07,Brachionus,13,9.230805354131203,-0.35295212521465735,0.17846823561393255,-0.15093658930811885,6.820091805660146e-08,0.999987862170746,1.2069628336066883e-05,1.6701656343775668
