Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.534955281984135,0.3424845994196408,0.32577976067861464,-0.11444068653012748,0.1307059986979282,0.6910639278317544,0.007517669829602,0.2932038042405044
0.04,Brachionus,Mean,2.573428682138667,0.35691935600807206,0.3370813358979716,-0.08723420789763621,0.20193042999289737,0.7675126694731356,0.030556900533967073,0.31091182706737136
0.04,Brachionus,Upper,2.6092936943079863,0.372160180019984,0.3477916295203677,-0.0612667705410117,0.27909362554959305,0.8404416853702825,0.060761691822336365,0.32933930491497465
0.04,Chlorella,Lower,0.017536376337673763,0.4399841850441649,0.2936622208562605,-0.16288349571233057,0.11827317817742425,0.700639398097715,0.010746223967348659,0.002200328223991838
0.04,Chlorella,Mean,0.017909023140889033,0.45719542008472125,0.3069753473314447,-0.13739422063922788,0.18617891701873346,0.7786929589918569,0.035128123989409656,0.002370205932802548
0.04,Chlorella,Upper,0.018225882113748152,0.4746165535118263,0.3186443158294344,-0.11192225550975354,0.25966712492624155,0.8534399990810575,0.06781294288138634,0.0025465580704656728
0.07,Brachionus,Lower,8.940748953929544,-0.3422589334832228,0.13028361006818986,-0.06529399581777821,0.00010473648788479498,0.9378829537677615,0.01826701943260546,1.0759261042462362
0.07,Brachionus,Mean,9.2798026203302,-0.3291152591041264,0.14866318807294937,-0.03722179001401459,0.0007230289564293918,0.9612361208970143,0.03804085014655642,1.1629690984216223
0.07,Brachionus,Upper,9.612773820735377,-0.3154958542129175,0.16637736923382868,-0.007425136892146764,0.0019418072652314536,0.9815012084298518,0.06266286404828164,1.2526550481947274
0.07,Chlorella,Lower,0.020502093726617706,6.9540482015628065e-06,-0.06543323703768879,0.009145185268911218,0.07328897881904205,0.4003899911033908,0.3441204878392411,0.0018151833436477196
0.07,Chlorella,Mean,0.021183533242403053,0.012169286780366299,-0.051070416966224774,0.030467309644496607,0.11192388728690472,0.48016650817614137,0.40790960453695396,0.001933973379793576
0.07,Chlorella,Upper,0.021856018965595816,0.02416225550499222,-0.037262358255906035,0.05254178026112408,0.15455277610186668,0.5617812276416624,0.47547559967365477,0.002066304142617516
0.12,Brachionus,Lower,8.01122440529041,0.059778308217608565,0.02673506620143824,0.050336334009461726,0.2049774923748832,0.2921213252505308,0.28650519209210673,0.6626939090046958
0.12,Brachionus,Mean,8.251186010924767,0.08218267936942349,0.04011707773954204,0.0696217848274145,0.2696854515508808,0.3718539085448729,0.35846063990424626,0.7041495789244416
0.12,Brachionus,Upper,8.479745265802741,0.10270567694179338,0.054311740277478114,0.08690069807689826,0.3404231029626415,0.45184128817365127,0.4266405525923108,0.7484446962027872
0.12,Chlorella,Lower,0.02148284503338668,0.41435499194700426,0.24924298555088178,0.03584116376381658,0.5547645252972683,0.22764021174792032,0.014451082290187644,0.0022861743138536976
0.12,Chlorella,Mean,0.022900535615935337,0.43699564534409013,0.26772242828697523,0.058496352240372536,0.6463577258352555,0.31631762645358985,0.037324647711154596,0.0025585643786918194
0.12,Chlorella,Upper,0.024330922191092938,0.45963735864006905,0.2864002980599003,0.08330122468790664,0.730490702528122,0.4048231748679635,0.06322978690371304,0.002841008368279744
0.32,Brachionus,Lower,27.199294704438874,-0.08260432893087918,-0.04170470915084041,-0.1343242674547722,0.05597651588648369,0.46429563386944495,0.29774726409890784,1.8560826433987598
0.32,Brachionus,Mean,29.01309780004381,-0.06480112905355159,-0.02098066786659826,-0.10633019184050742,0.09865187997459154,0.5391898352149044,0.362158284810504,2.0944525717639806
0.32,Brachionus,Upper,31.115298467961036,-0.047904034312393894,0.000678839356843895,-0.08011567349063085,0.14388148129207703,0.6116992659860112,0.4271928068314322,2.3585486157716655
0.32,Chlorella,Lower,0.01752615351594093,0.24595200185747834,-0.024328443471050967,-0.061928492229341464,0.36262116357335794,0.4045129724159057,0.03520349246036857,0.0015151865234226828
0.32,Chlorella,Mean,0.017885788803876933,0.2593014515066796,-0.008682519495627842,-0.0442428912977238,0.45044243515520066,0.48772521888304665,0.06183234596175282,0.0016383261061900733
0.32,Chlorella,Upper,0.01828178108114753,0.27162639218827245,0.006110588955982671,-0.027271464925925346,0.5425464221280374,0.5779617102423669,0.09274241263322525,0.001760577101563024
0.64,Brachionus,Lower,11.932959571384272,0.6514817782442475,0.584010175924409,0.054599142418074655,0.1201198184857008,0.7283289693509142,2.0304943750302033e-12,2.5615964576926724
0.64,Brachionus,Mean,12.510974231083129,0.6644811437078388,0.6051588272219455,0.08633118749141813,0.1926603890060281,0.8073396108362215,1.577504790239636e-10,2.8798689401813373
0.64,Brachionus,Upper,13.16454458631772,0.6768114290166268,0.623605363841524,0.11701625671158115,0.27102175996609834,0.8798316812674831,4.4652473416701995e-10,3.2844221085152814
0.64,Chlorella,Lower,0.31413499215989404,0.722706185391445,0.590536464890335,-0.041630543369359674,0.23155371431463,0.5920198114291302,5.035659835598119e-09,0.05748039786764808
0.64,Chlorella,Mean,0.3427945894168802,0.7398799469678055,0.6134183333773191,-0.00947156288536169,0.31754919327036146,0.6824388175921734,1.1989137465113607e-05,0.06785920234759958
0.64,Chlorella,Upper,0.3723986919120103,0.7572708349004323,0.6352697503136517,0.02283084002149125,0.41509029697408073,0.771030679303944,3.1896637298493614e-05,0.08070746893568771
0.67,Brachionus,Lower,14.734539427972106,0.46001519355860865,0.34617427867192246,0.0033349711629840815,0.3557798881467673,0.4517864898317904,0.0002550670338361487,1.8176091049551604
0.67,Brachionus,Mean,15.264723827987718,0.4857421334953253,0.3702867632894998,0.026207954627887477,0.4512507353570836,0.5405005395207674,0.00824872512214906,1.9994330253061898
0.67,Brachionus,Upper,15.810062103765365,0.5124241653934022,0.3939033882299161,0.047844168127528515,0.548351059530102,0.6398743178501708,0.02026482325013277,2.1989069937647137
0.67,Chlorella,Lower,0.23175089447337757,0.5752048094860785,0.47407018629070824,0.024475723017021334,0.29205663363963813,0.4962519027070431,0.0021389293568607986,0.03129998450322377
0.67,Chlorella,Mean,0.24671219831774444,0.6017583134323241,0.5016004965160936,0.044774618460025124,0.3827991137100433,0.5902012589429253,0.02699962734703143,0.03526767133777792
0.67,Chlorella,Upper,0.26158799707118985,0.6293976953510503,0.529161143819714,0.06548797022015371,0.47034682415449264,0.6825999143888679,0.058210972592226996,0.03933380791433867
0.69,Brachionus,Lower,18.56880979145397,0.30624527031468707,0.1416790544616645,-0.25706910303520303,0.17898678294960704,0.6080061668373871,0.04212023158565238,2.969456442597763
0.69,Brachionus,Mean,19.147649527177837,0.32364164776962695,0.16228010832633172,-0.21872697872031463,0.24214086605751473,0.6866760978257287,0.07118303611675664,3.144134892175846
0.69,Brachionus,Upper,19.70652533674485,0.3401696170197474,0.18317800651094104,-0.18137537697692593,0.31010026843123023,0.7682740700188241,0.10151405095099662,3.323275453206845
0.69,Chlorella,Lower,0.6246023271421195,0.8194189679699927,0.5852442236230091,-0.3454445611000363,0.05927975788125137,0.8143463981493844,1.2874901658014647e-11,0.17981468931316744
0.69,Chlorella,Mean,0.64512452637759,0.8348689687240803,0.6120972403314952,-0.29217813289654443,0.11866559435841136,0.8813257181939901,8.687447598569906e-06,0.19323824182870425
0.69,Chlorella,Upper,0.6633817956277303,0.8490711561244852,0.6373808810269023,-0.238732803881314,0.1862390745001538,0.9401323044404567,2.60621861072832e-05,0.20549521125452463
0.89,Brachionus,Lower,28.984341840421852,0.4555407254931815,-0.19531053398532186,-0.004135480815651348,0.014294243322741321,0.8937625344361394,0.0003681608570372657,8.372880042899835
