Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.8971625352340706,0.5697330420557352,0.41986574664341364,-0.4547738234400468,2.412718364079338e-28,1.0,7.839697283350091e-31,0.8166272353136984
0.04,Brachionus,2,2.2986191919779495,0.3810372189199609,0.377684343341382,-0.09973261734097835,5.4252808314716486e-30,1.0,5.878099948015833e-32,0.4581727947381885
0.04,Brachionus,3,2.25627421425398,0.29573391125294757,0.2440387851382216,-0.14727649084443895,0.9940513928970297,0.0007090900118510362,0.0052395170911192935,0.12014418600296341
0.04,Brachionus,4,2.188402876788083,0.24003281271600913,0.19473866687070024,-0.014923826912743635,0.9999999996767786,3.852882929869619e-11,2.846926136312006e-10,0.17528385469997226
0.04,Brachionus,5,2.4785028767089434,0.4038812292012202,0.3928348488652014,-0.19290542353971155,2.3273288233808446e-05,0.9999231628141431,5.356389762314781e-05,0.14894326042304737
0.04,Brachionus,6,2.416747714916176,0.1940660785728526,0.23726611495975286,-0.2750053718044505,0.20921522359368655,0.09426366514042454,0.6965211112658888,0.16977442686496816
0.04,Brachionus,7,2.5417528506059885,0.34899908499291354,0.3526116804289229,-0.06089757535932208,5.273143177288468e-17,1.0,6.220592674563688e-19,0.36484075261714444
0.04,Brachionus,8,2.2169017361863412,0.14312570541694833,0.2963625624367488,0.1642399826537352,3.6238769286996315e-13,0.9999999999994269,2.1081192141234768e-13,0.32188671047234724
0.04,Brachionus,9,2.5673905292873123,0.4977305836989041,0.32640472407122173,-0.1792921179551345,4.206447729058276e-11,0.9999999999579299,5.468926215366827e-15,0.3559387295393195
0.04,Brachionus,10,2.836000442428008,0.3807768352125202,0.41889690467977825,-0.10714778263616775,6.00745813588909e-14,0.9999999999999398,2.556641157161837e-23,0.36831950587500184
0.04,Brachionus,11,2.4157551600993883,0.3744924534327445,0.36183728898987955,-0.2721170374044141,0.1373479765479636,0.8470738074568799,0.015578215995156519,0.19966040451926678
0.04,Brachionus,12,2.109795326159872,0.233728087040842,0.2843268455358131,-0.08929632802356073,3.055313967886458e-08,0.9999999694468595,5.89829078557247e-16,0.2852382532199223
0.04,Brachionus,13,2.719087729694512,0.5327485063267279,0.43705824687466277,-0.21211069123893536,2.8507459181807835e-28,1.0,2.4785033380548903e-33,0.6088438836112363
0.04,Brachionus,14,2.1810396541450645,0.2880908853708074,0.29822013133252395,0.04587677793920193,0.9454773915524677,0.006499235737620034,0.048023372709912276,0.152615450993462
0.04,Brachionus,15,2.9248369303216593,0.5108125183032731,0.3911185120920471,-0.13189630448834866,0.003823759093198504,0.9961762389165628,1.990238755999115e-09,0.2802075596947087
0.04,Brachionus,16,2.805291383034771,0.36418875881732155,0.36867288278002325,-0.1088991457208706,2.7790754827559135e-21,1.0,6.399122295700346e-29,0.4688542355163905
0.04,Brachionus,17,2.7117472127460465,0.30617548161324487,0.29448544796369003,-0.10114820573610409,1.1923799869778057e-12,0.9999999999988076,1.9023130818187305e-17,0.2409283891810087
0.04,Brachionus,18,2.404541328453448,0.4652744967121735,0.37580982285071585,-0.31360056043490053,2.6746034580897714e-12,0.9999999999973255,1.3712436022921088e-18,0.2559269359744439
0.04,Brachionus,19,2.5572319013484726,0.31953331485078457,0.33612566164306645,-0.1064623767076387,0.0005213914460561318,0.9994773650421142,1.2435118296480832e-06,0.2695326707907703
0.04,Brachionus,20,2.647374184919215,0.4692708323217307,0.3752074727688,-0.14089493449315343,1.4798107788057027e-22,1.0,6.23377499040387e-26,0.420875256370609
0.04,Brachionus,21,2.423092942713852,0.29235658382649365,0.3808677482487872,-0.015170098522052297,5.101129792724604e-23,1.0,2.7459299652572147e-27,0.38027196065872326
0.04,Brachionus,22,2.7373842070643026,0.3098188109467889,0.322966035476043,0.16774091929502247,0.9941365272940667,0.004589011533492154,0.0012744611724414025,0.17195422665154314
0.04,Brachionus,23,2.4813546434708833,0.3196050544467049,0.3324781256314123,-0.22034235013496367,4.16102225032969e-06,0.9999055548410589,9.028413669061799e-05,0.19527709247280117
0.04,Brachionus,24,2.2448482640829996,0.19454076432648112,0.30305731664188856,-0.11249023869032745,0.14694818447328525,0.8530517789055797,3.662113525695991e-08,0.16879102813979693
0.04,Brachionus,25,2.6000911977193377,0.41852918712207765,0.32960357246450833,-0.13531556015436283,0.9999999131739052,8.682609467749641e-08,6.96608887428887e-18,0.32640260786321906
0.04,Brachionus,26,2.4358590816564636,0.3486438666119054,0.1833766999249716,-0.1101637076778505,1.4131915732994708e-18,1.0,1.2460066961312486e-21,0.4065912472336099
0.04,Brachionus,27,2.804118695216083,0.42959063009514004,0.33213350929598157,0.03490734546946867,0.04408849417598959,0.9512982335708069,0.004613272253203603,0.24712937744405117
0.04,Brachionus,28,2.568932223986557,0.30525952463042755,0.2596902747739921,-0.06166813460501902,0.9990675785042399,0.0009323568568574699,6.463890260150551e-08,0.20516209175076655
0.04,Brachionus,29,2.212370564710035,0.19022048547161233,0.29030897918572135,0.004728654742831178,0.9701500323969178,0.008138412956143863,0.021711554646938445,0.14250932246335563
0.04,Brachionus,30,2.4590254671969953,0.30654934801973793,0.25632499087396626,0.030493534738398432,3.672562496092746e-17,1.0,1.6815151769797637e-18,0.28622094510612994
0.04,Brachionus,31,2.6638912249930202,0.4103895903161002,0.30872782216314987,-0.3604791593355662,0.00320252838532672,0.9967973991292776,7.248539568354813e-08,0.29073714160895875
0.04,Brachionus,32,2.609745712304847,0.3933095217066128,0.3996061233289155,-0.11113329975907822,1.6856481448480804e-09,0.9999999983117156,2.6363468596402476e-12,0.3993239174128543
0.04,Brachionus,33,2.7325344955622723,0.31115286371348994,0.3833920182076655,0.19917193156495858,0.013998138750956103,0.9858214340638766,0.00018042718516721987,0.24619776245292202
0.04,Brachionus,34,2.649878354808317,0.28661526971252,0.27609642463608713,0.18674210563435253,1.5990494635918933e-15,0.9999999999999984,2.3506124376193424e-17,0.34237906637690935
0.04,Brachionus,35,2.544815527613442,0.35747123538451037,0.31710162939926934,-0.12103900223452335,0.05135599855587919,0.9486406538034974,3.3476406234533723e-06,0.29593848916917553
0.04,Brachionus,36,2.7850077288302098,0.34903124039216216,0.25727258838102046,0.19914763751203463,0.23786745479934143,0.09084825296124682,0.6712842922394118,0.1749608571892488
0.04,Brachionus,37,2.249499785087107,0.288543594288165,0.21753487309810346,-0.04453708468510647,0.3742478733126754,0.07459133608701407,0.5511607906003105,0.16604784199505088
0.04,Brachionus,38,2.6775984870744933,0.4429365892374631,0.4041339711889193,-0.31330289832110064,5.2525676000436955e-21,1.0,2.8940918468715616e-28,0.5980089145876376
0.04,Brachionus,39,2.2227281303026465,0.3611394999794927,0.3198455328246003,-0.1446710359642661,3.860290237521016e-14,0.9999999999999614,3.122434778016735e-17,0.3077681595016424
0.04,Brachionus,40,2.4836618758716535,0.3770972875119739,0.3976748301432928,-0.33507287095679006,1.2057516703492386e-24,1.0,6.419837710866076e-29,0.41595450464046024
