Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.5151555800588934,0.3241362035365063,0.3232011368919028,-0.1261255460685743,0.33486991297853314,0.42770853341446835,0.026802422032798204,0.33552046594130286
0.04,Brachionus,Mean,2.5633778998357064,0.3458220166696308,0.3371982598625042,-0.098039011226134,0.4202836576663678,0.5230880786634517,0.05662826367018058,0.3565569457325946
0.04,Brachionus,Upper,2.6103953637917123,0.36571183105413674,0.35021435023054237,-0.07075877483957115,0.5017924919730951,0.6156641426977063,0.08862262293298766,0.37839652074887037
0.04,Chlorella,Lower,0.017489335430036963,0.4391931577500339,0.30495056118037234,-0.15287638861577182,0.27123478914924715,0.5284748448223152,0.00010074970027205204,0.002458030316773608
0.04,Chlorella,Mean,0.017816986132885654,0.4579699089738878,0.3174115803152514,-0.12666363513097453,0.35937205265919864,0.6205080500302361,0.020119897310565425,0.002604497227119967
0.04,Chlorella,Upper,0.018102204916524096,0.47678382791299917,0.33034508982207794,-0.10054734341523813,0.4580350914199351,0.7154483720816538,0.04589426305031793,0.0027330597744909648
0.07,Brachionus,Lower,8.734798981761344,-0.35154704043853263,0.1278904565735875,-0.08730163326676298,0.000159539238154598,0.9038922142657237,0.03168119685440696,1.1193438431444196
0.07,Brachionus,Mean,9.097770491739906,-0.3385161371115009,0.14710291581044788,-0.04657129033274376,0.0006778073286245613,0.9389088939106637,0.0604132987607118,1.2197076967767801
0.07,Brachionus,Upper,9.457793428734227,-0.32365893769607446,0.1658151048327833,-0.008793645840043433,0.0013417689982798597,0.9697682821729382,0.09316321984263284,1.32450162690858
0.07,Chlorella,Lower,0.02098425821007649,-0.001401774102534292,-0.06560665791446578,-0.005243988973408237,0.09156895245084384,0.3926506186906915,0.34000824406477553,0.002154462043487277
0.07,Chlorella,Mean,0.021718982328329473,0.01734607853741186,-0.04543296355950406,0.019295854429991068,0.13135471165864276,0.4626374802720279,0.4060078080693292,0.0023039379426740276
0.07,Chlorella,Upper,0.022527249638096474,0.033983948880334916,-0.026597569797520766,0.04189399852375122,0.1756749232964104,0.5420984628863251,0.4713417081201976,0.002471967495467192
0.12,Brachionus,Lower,7.909220131979663,0.06290922611258878,0.03969190924562091,0.04179052831550042,0.2806828814575195,0.250199693706662,0.24983819380945563,0.7803720897762593
0.12,Brachionus,Mean,8.204616468259504,0.08632784108710818,0.051403768762462915,0.06246924792921757,0.36159584173792964,0.32652975510223664,0.3118744031598337,0.8354310682752009
0.12,Brachionus,Upper,8.514655425320788,0.11068074932155991,0.06261500994879783,0.08499826473263292,0.44040437777188185,0.4119448811678731,0.3745615838141942,0.8942555115492432
0.12,Chlorella,Lower,0.019863239993085317,0.39216183353685297,0.25299893990860134,-0.012021340528446032,0.5843754769586685,0.18472085377011058,0.043544781858129614,0.002487661264283135
0.12,Chlorella,Mean,0.021419560099679033,0.41518046383013035,0.2720118832641859,0.014982636727213816,0.6651165780378305,0.25755010530146905,0.07733331666070063,0.002813262928754861
