Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.480860349021616,0.38008029957467315,0.3857989969405356,-0.05835937275322307,0.9997864033488202,0.00021358516269220852,1.1488487575707739e-08,0.3024055937005522
0.04,Brachionus,2,2.560273654651542,0.37883567330056983,0.3602552092805144,-0.23638336770373372,3.200458175075438e-22,1.0,3.423720651367103e-27,0.4345745983648967
0.04,Brachionus,3,2.5766685216364666,0.33483805279796613,0.35015290806673066,-0.12337895114833855,0.007538567695739327,0.992461431742817,5.614436469452728e-10,0.27721561370911296
0.04,Brachionus,4,2.3520219945960075,0.3273109748232186,0.3525340573152569,-0.012684080841887983,0.9516690762685854,0.04832812317520348,2.8005562110813334e-06,0.2746653822379839
0.04,Brachionus,5,2.6651291161453727,0.46266084074493824,0.414539110846674,-0.01573293814598484,0.1210828455553591,0.8789171498871929,4.557447985689462e-09,0.18581202126786142
0.04,Brachionus,6,2.3911391563901585,0.3409958748511996,0.3971454179043914,-0.2057016337871941,2.7310201014126927e-26,1.0,1.8099511517062424e-29,0.41705020525390074
0.04,Brachionus,7,2.553155469737263,0.4581341774538141,0.42360128596372004,-0.4014469853272215,3.1703428903350044e-30,1.0,9.35438787797912e-35,0.4680236832835901
0.04,Brachionus,8,2.3557584957699373,0.3294899044496198,0.3152833318696719,-0.004961257155780031,0.9968386252364991,0.003161210467386013,1.6429611478481152e-07,0.29439926301542185
0.04,Brachionus,9,2.610570198646667,0.340253958369246,0.3814009555870947,-0.160091722824049,2.4172152189810926e-29,1.0,7.174607444607892e-33,0.46247077205972176
0.04,Brachionus,10,2.561088083379761,0.35681523322349495,0.3609874790388695,-0.07479618498500723,3.5303682723729016e-10,0.9999999996469608,2.1473250125424816e-15,0.3625782842924387
0.04,Brachionus,11,2.8063112158621872,0.47246797727367656,0.4208317685604884,-0.33655055117221133,5.8202756615324e-26,1.0,6.675049232311003e-31,0.45066841527752954
0.04,Brachionus,12,2.4764126960978214,0.3431766944426845,0.3796997447798441,-0.20815890251145927,8.226069599505603e-29,1.0,3.365270034625877e-32,0.4562990576269189
0.04,Brachionus,13,2.6786607889961407,0.4745678842923239,0.4613339192976112,-0.25890545715489655,5.8202756615324e-26,1.0,6.675049232311003e-31,0.45066841527752954
0.04,Brachionus,14,2.6276370293662517,0.4362438455576593,0.39666477999031213,-0.16660474397049482,8.198714819073e-30,1.0,1.574702126959341e-33,0.46726294635133675
0.04,Brachionus,15,2.650816310761331,0.3438535895377939,0.33423190482891174,-0.019090412822220227,0.9999553400481579,4.465950458255426e-05,4.4725956342074857e-10,0.32204272950404816
0.04,Brachionus,16,2.663394254335647,0.3831810117578763,0.4147735102751451,-0.033376414960093595,1.9534247853716687e-07,0.9999998046571024,4.193018462655661e-13,0.3419936240039449
0.04,Brachionus,17,2.79585372029316,0.4129761154131784,0.4246320485457888,-0.1837785854788578,1.757859955692796e-11,0.9999999999824214,2.498933282330673e-18,0.3644821015446121
0.04,Brachionus,18,2.595232157583578,0.35301133746154056,0.35755621990903247,-0.13294982457083984,7.068935196616488e-14,0.9999999999999294,6.655618391081465e-20,0.36946353107624597
0.04,Brachionus,19,2.63090121348758,0.368926584449089,0.3798889395178321,-0.09500752270480563,3.9857007298115495e-20,1.0,1.5878000307023554e-24,0.3767375479959689
