Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.5520898435337567,0.3677142492547633,0.3629711870778558,-0.15457515045207273,0.18017479748904372,0.658505597417253,0.002062630140909279,0.3090877122650928
0.04,Brachionus,Mean,2.5794224771617427,0.3810684048566783,0.37157012055232364,-0.12669337101229525,0.25548968146416784,0.7358458522387746,0.008664466297057586,0.3312464619608098
0.04,Brachionus,Upper,2.6094443879956506,0.39631065747167143,0.38037479368832205,-0.09680017916393921,0.34268448114858246,0.8226839494224251,0.019157550399794793,0.35213068143766246
0.04,Chlorella,Lower,0.017183583303005612,0.4484168632633735,0.31244556070069,-0.19330617139141165,0.08394912645617052,0.7635763336464014,0.0004897576746742329,0.0022165492146988108
0.04,Chlorella,Mean,0.017494540542297786,0.4641096026970938,0.3212383613679504,-0.1639847526186057,0.1423458885183246,0.8343760853047317,0.023278026176943828,0.002381534980953324
0.04,Chlorella,Upper,0.017812252214643415,0.4805674577022029,0.3294380876153832,-0.1362683201568184,0.21088919383574464,0.8986343836951115,0.04746461294803786,0.0025442158231686286
0.07,Brachionus,Lower,9.107639416568565,-0.360842061816988,0.15198670883045018,-0.09991049579635937,0.00024116434063508753,0.9124101534764574,0.022196939537356766,1.1162419034658042
0.07,Brachionus,Mean,9.426857104809681,-0.3473735648826697,0.16841993268937575,-0.07164690966428079,0.0006745836115589958,0.9473345480505067,0.05199086833793421,1.2224004489676397
0.07,Brachionus,Upper,9.71593177342047,-0.33381826660691005,0.18607321219448927,-0.0408914974771317,0.0011920825098062867,0.9779463190532397,0.0869794395669711,1.3369712293037976
0.07,Chlorella,Lower,0.02096259647621157,-0.002407015841677446,-0.07206986022109939,0.04605471543767487,0.056957648249261854,0.36150406522035183,0.4225452884868007,0.0019051493240117615
0.07,Chlorella,Mean,0.021559022339984413,0.008276220420090831,-0.05704241443430424,0.06322022300782548,0.0764905905176569,0.43044841815871765,0.4930609913236254,0.002020060922464236
0.07,Chlorella,Upper,0.022182926814812022,0.018815792653247447,-0.044502503928407565,0.08046025589379037,0.09606077848605503,0.5057406951823837,0.5549292855656175,0.0021375773605358563
0.12,Brachionus,Lower,7.876248220942109,0.06344220904891225,0.04858006830265025,0.0847962136192898,0.1823969417204398,0.2559462091023884,0.35837413370523347,0.6302362576558042
0.12,Brachionus,Mean,8.149638888620872,0.08350189865291714,0.05946179187744918,0.09540676760746905,0.24766403989432473,0.32573561412723767,0.42660034597843755,0.6717494729582859
0.12,Brachionus,Upper,8.40370889794712,0.10386512388547792,0.07076789322382411,0.1070483569081616,0.31716200157910474,0.39822174608536387,0.49625063213816994,0.7190712512708672
0.12,Chlorella,Lower,0.022940337873077928,0.42979932418466293,0.2674597404462467,0.029583435332140154,0.5097168128028049,0.2714095442927955,0.01578215769437108,0.0027213738016294677
0.12,Chlorella,Mean,0.024422183590107328,0.45159515961599106,0.28188359471245716,0.048441567310044314,0.5954597597102194,0.3585633652705317,0.045976875019248874,0.003008738918654839
0.12,Chlorella,Upper,0.025961362576280546,0.471066675677217,0.29615680267378974,0.06738732250570838,0.6834669534551548,0.44616484518237237,0.08185823212636613,0.003299762295247609
0.32,Brachionus,Lower,26.141714879774458,-0.07189184759403588,-0.04884753507590726,-0.1609543841573916,0.04998014141315312,0.4029305638561465,0.34972200645475837,1.8451866844185634
0.32,Brachionus,Mean,28.314524861124504,-0.05624485582518363,-0.026576259320545782,-0.13088496662302115,0.09915372256408465,0.4818296838706299,0.4190165935652855,2.0897121422425915
0.32,Brachionus,Upper,30.58242419860626,-0.0385613606785808,-0.005900352895775075,-0.10057711873986985,0.1531778582708845,0.5603955972656072,0.49370419895211587,2.3618246384167785
0.32,Chlorella,Lower,0.017462644468809654,0.2735855225441768,-0.029165970312320776,-0.10394887616101628,0.15311781473777789,0.6359173867883418,0.02776952947741975,0.0018059352006372948
0.32,Chlorella,Mean,0.017784540711850857,0.2836399633739027,-0.016860650422072583,-0.08701974828130302,0.22715430209485635,0.7201324497717917,0.05271324813335192,0.001946129378003742
0.32,Chlorella,Upper,0.018124600473286588,0.2934916505088839,-0.0036391831645076244,-0.07131181766405639,0.3031876985682722,0.805955637027252,0.08260804931720964,0.002094192097320753
0.64,Brachionus,Lower,11.289716542809604,0.6762062183643104,0.6265384395141778,0.08362110639239456,0.1373906232445113,0.7035053587203972,8.250692017757079e-16,2.691661064675396
0.64,Brachionus,Mean,11.975322361651221,0.6875501921277747,0.6447914495617769,0.10658183227030267,0.2098765892519179,0.7901233411470736,6.960100848149347e-08,3.042250481105743
