Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.694964613370852,0.21799539518458852,0.3456737132530644,-0.04254181387603614,0.9612366697178607,0.004620690724593331,0.03414263955754589,0.2428507352164285
0.04,Brachionus,2,2.4958559074272912,0.33800406986959913,0.2703536525125054,0.001785345777844627,1.129268907381697e-06,0.9999988707183375,1.2755168179504919e-11,0.3880621861243683
0.04,Brachionus,3,2.5811801613075303,0.2533103680178137,0.34055567262186703,0.10960863978994145,0.24806492800998092,0.7519265617469142,8.51024310490777e-06,0.37323414162925905
0.04,Brachionus,4,2.591920964991988,0.32729173167543607,0.36543691777824433,-0.006242782394194524,0.0002770601870523818,0.9997183197368271,4.620076120455383e-06,0.3472084722729649
0.04,Brachionus,5,2.625953350667073,0.2676053176419155,0.32036375790671834,-0.13238026765898106,8.009592366632562e-08,0.9999999199032428,8.335729848211692e-13,0.4702698222416309
0.04,Brachionus,6,2.5808310889970607,0.37227842760013513,0.38592633440008856,-0.1421515192414703,1.7784692772804025e-05,0.9999822152753355,3.1891686797653085e-11,0.4118818280594234
0.04,Brachionus,7,2.7313885190375937,0.31419831230805007,0.3969628277999061,-0.11398098150103415,3.8948586162881194e-18,1.0,1.5137087370369034e-22,0.5308554440883837
0.04,Brachionus,8,2.2427848350303385,0.40401531617461095,0.3859646680894308,-0.11849708905221665,4.205182893397973e-08,0.9999999579481711,1.6331200063329123e-17,0.45896736617733147
0.04,Brachionus,9,2.257421040075305,0.37367965499362155,0.3439551125690243,-0.29866626558246995,4.283873009410196e-15,0.9999999999999958,6.793401779678869e-20,0.4619924112641339
0.04,Brachionus,10,2.6059478109755263,0.3740807965132206,0.41109462487061754,-0.126235201672559,4.873411573350788e-07,0.9999995124903237,1.6851883972613635e-10,0.4424047290065157
0.04,Brachionus,11,2.440974118183741,0.27575495345755013,0.30728228874783,-0.15421538373634258,0.0017729940484768833,0.998227004553112,1.3984110906259898e-09,0.33173280633441043
0.04,Brachionus,12,2.605947810975526,0.3898686406138876,0.3907870054961431,-0.07576790282590128,9.096727708902595e-07,0.9999990902896603,3.756879758190152e-11,0.3670088059603951
0.04,Brachionus,13,2.6059478109755263,0.38997024110131234,0.3891401712330757,-0.16767011222697262,0.00035910961553592755,0.9996408900966913,2.87772893343228e-10,0.36644181367080036
0.04,Brachionus,14,2.225640040890562,0.3557903491613483,0.41420146146055165,-0.019245922291879054,0.9999987026344926,1.5464950711918205e-07,1.1427160002777359e-06,0.29067375691448327
0.04,Brachionus,15,2.367266267152586,0.26043013621083944,0.4479967581306355,-0.11370950253364549,0.4574828769337381,0.06466951474068942,0.47784760832557255,0.2818568816642827
0.04,Brachionus,16,2.368143994673906,0.2786355270039675,0.3078133735327329,-0.13664524950574705,0.9591133332796944,0.04087157860428046,1.5088116025324612e-05,0.25547515547948657
0.04,Brachionus,17,2.646905691499473,0.393492426755977,0.4144091276349571,0.01354324948125901,0.7137630790688351,0.286233058667453,3.862263711968438e-06,0.36290870710397655
0.04,Brachionus,18,2.4530942345491704,0.33955437431093266,0.35515060845897206,-0.0011813719065765429,3.0397314275740956e-12,0.9999999999969602,1.0039373898668542e-16,0.4227357926528363
0.04,Brachionus,19,2.539136014984116,0.26378836956136126,0.41036801481052165,-0.04323934676290839,0.9394875142363821,0.01968702757509643,0.04082545818852151,0.27087100632521416
0.04,Brachionus,20,2.5364625268979397,0.40044315273489356,0.39227365057403113,-0.16910722331847391,0.9999997478895266,2.505038348230875e-07,1.6066383987229298e-09,0.31048907413661625
0.04,Brachionus,21,2.4737285546917747,0.3971614470764564,0.3628488924331096,0.15384327959832686,0.00012442342024713993,0.9998754424186541,1.3416109856700067e-07,0.3155616079312689
0.04,Brachionus,22,2.1246793395421686,0.26165195687838333,0.3403991141292572,-0.1393911496274023,4.673025623769814e-05,0.9999532620414909,7.702271466469113e-09,0.3584066457423473
0.04,Brachionus,23,2.6059478109755263,0.38435305047800683,0.36452054493101965,-0.14710369115066477,7.137419079262735e-07,0.9999992862540027,4.089328904955459e-12,0.42349984807351987
0.04,Brachionus,24,2.501904863002449,0.250353858035654,0.3812289437504083,0.12803027570250808,0.15246624157467306,0.654460661973591,0.19307309645173587,0.291129502762044
0.04,Brachionus,25,2.621434912940017,0.3208293781710995,0.3579675487855077,-0.015297091297505453,0.9984419910138288,0.0015565151656794323,1.4938204915567851e-06,0.3503868270018266
