Delta,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Lag-6 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax
0.11,17.331190956599755,17.19129802490103,0.13989293169872496,0.11946059270899233,0.014270833210383752,0.6125143473161163,0.22701458754323875,-0.013795695421697944,-0.14721621329684095,0.006948892898103473,-0.00690755701478498,0.00969300204843166,0.8793954546878604,0.1206045453026206,9.518902163057183e-12,0.001000047844230455,"{'sigma': 0.09212439184246317, 'lam': -0.9573258549870123}","{'sigma': 0.024857849287245992, 'mu': -0.13539544515130242, 'w0': 0.40002694196968314, 'delta': 1.8803714141313321e-10, 'psi': 0.2}",{'sigma': 0.057389244350175096},0.00200009568846091
0.12,18.093885766388546,18.259334297407392,-0.16544853101884627,0.11632152241682818,0.013530696577368662,0.5644378983902196,0.190023015230327,-0.0511493797121562,-0.1173655100694859,0.006370525042408217,0.019384953159866873,-0.12414779264535103,0.9999738276235267,2.6172373102044085e-05,3.371271903255645e-12,0.0008611426237479863,"{'sigma': 0.09370459985071325, 'lam': -1.0278714956699342}","{'sigma': 0.02770765113861895, 'mu': -0.17192027346165517, 'w0': 0.507939843714949, 'delta': 1.9748314095124897e-10, 'psi': 0.2}",{'sigma': 0.05635824020909914},0.0017222852474959725
0.13,19.11866596368341,19.25298304781265,-0.13431708412923982,0.11374094126549451,0.012937001719960673,0.5237767661152938,0.01793756698667082,-0.17825700735989353,0.04539721286610126,0.00590770509168036,-0.01788235304114605,0.03323872023048591,0.9630262707222215,0.036973540415317474,1.888624610593594e-07,0.0026360445402451656,"{'sigma': 0.10789729867479421, 'lam': -1.3321302741847787}","{'sigma': 0.044449652672915896, 'mu': -0.3412027077776034, 'w0': 1.0080861698673709, 'delta': 1.27631238910908e-12, 'psi': 0.2}",{'sigma': 0.054796901832735584},0.0015063111658543803
0.14,20.23402584548729,20.17891099039004,0.055114855097251336,0.12430122671328814,0.015450794962428257,0.4855096254953321,-0.13890511582857187,-0.3833850856589536,0.24866895810054318,0.006159959882522329,-0.024751394398525146,-0.04144445841737263,2.8937670817252653e-11,0.9999999999709459,1.162567171536623e-13,0.005080883412419192,"{'sigma': 0.1357471733061602, 'lam': -1.6501060317265914}","{'sigma': 0.033338001752662993, 'mu': -0.17924825714923065, 'w0': 1.0781615317905828, 'delta': 0.5485711009827483, 'psi': 0.2}",{'sigma': 0.05964697315417153},0.002903361949953824
0.15000000000000002,20.65579087417757,21.03351116315731,-0.3777202889797415,0.31267960762176894,0.09776853702250339,0.4812967295042328,-0.4779117940625958,-0.9150693752486139,0.8935754992730328,0.014865783030426329,-0.01977007871741811,-0.8768842679766126,1.0245572359373913e-46,1.0,1.0670451178473803e-46,0.14497830926226074,"{'sigma': 0.4021025798346519, 'lam': -2.0678421627181054}","{'sigma': 0.04710720884527486, 'mu': -0.010125861679311843, 'w0': 1.035053096273836, 'delta': 1.0051361557449092, 'psi': 0.2}",{'sigma': 0.14949844579355356},0.041422374074931614
0.16,22.772361002988376,21.58382142321432,1.188539579774055,1.5449269207146477,2.3867991903488432,0.5233081688637414,-0.43141807251741277,-0.9711485874174884,0.96742095602126,0.07157813941503964,0.010829225496673802,-1.4756202519585022,3.707598017755852e-43,1.0,3.731622428846587e-43,2.7995455896941803,"{'sigma': 1.9319559277108116, 'lam': -1.9633889594019291}","{'sigma': 0.2533377620135209, 'mu': -2.5204664628741824e-06, 'w0': 1.016777515310271, 'delta': 1.0167700685716463, 'psi': 0.2}",{'sigma': 0.7413053893439885},0.933181863231394
0.17,24.683718469864306,21.95529372917507,2.728424740689235,2.6503328087107514,7.024263996928619,0.5800582242358532,-0.30063040947259556,-0.9146229851926339,0.7675050647417404,0.12071477110668366,0.03392456598826948,-1.4745607870052166,5.674716835202506e-38,1.0,4.991400641784866e-38,10.285521141809719,"{'sigma': 3.119984576233387, 'lam': -1.7870160267141706}","{'sigma': 0.529006513318431, 'mu': -0.07763466145115827, 'w0': 0.9209164306743868, 'delta': 0.6915441932120725, 'psi': 0.2}",{'sigma': 1.2703293024014928},3.4285070472699086
0.18000000000000002,15.007543531214369,20.11079215194496,-5.103248620730591,10.317195270553704,106.4445182507357,0.7988005678803535,0.34534137470266074,-0.12951728987178898,-0.7734082415254234,0.5130242909804018,0.5695029015487555,-1.0069576235757483,3.453440508441655e-35,1.0,9.279688428130666e-37,55.16198376413434,"{'sigma': 8.647695388986811, 'lam': -0.9992134717706511}","{'sigma': 1.580310902754817, 'mu': -1.3195986461767006e-05, 'w0': 0.5451064443711291, 'delta': 0.5450674567220084, 'psi': 0.2}",{'sigma': 4.958132537427278},36.77465584275624
0.19,24.69714832146728,19.786579942037804,4.910568379429478,12.299276846411345,151.2722109446702,0.8128893042541371,0.4025014076409877,-0.021197673915670213,-0.6974792063004427,0.6215750086300176,0.7026062235557368,-0.7892765765401085,6.670297807738935e-32,1.0,7.337120492707131e-34,89.9007523866591,"{'sigma': 9.757583319016847, 'lam': -0.9150752424107296}","{'sigma': 2.421672299624885, 'mu': -0.0849371908462706, 'w0': 0.4962959091112117, 'delta': 0.24534828927223806, 'psi': 0.2}",{'sigma': 5.890274214093727},59.93383492443942
0.2,7.361497849993137,19.529086435285688,-12.16758858529255,13.388932574327034,179.26351547987557,0.8173473507012834,0.4237883067770085,0.021659167904609415,-0.6503028444329988,0.6855827325772798,0.7857409866969908,-0.6418228620132713,1.0418000717687413e-29,1.0,5.565133425849297e-32,103.39804389584252,"{'sigma': 10.418091443074436, 'lam': -0.8807622088716003}","{'sigma': 2.7215441666825115, 'mu': -0.09123595474973034, 'w0': 0.4541835076602633, 'delta': 0.18462613873785538, 'psi': 0.2}",{'sigma': 6.434712469679152},68.93202926389503
0.21,6.745912329455947,19.471006087007705,-12.725093757551758,14.09621395677977,198.70324791531277,0.816767979391523,0.4270717332691378,0.03327483169858467,-0.628872972411238,0.7239508612462585,0.8275892382776735,-0.5535818084654763,4.9410186046932136e-29,1.0,1.9175931077573138e-31,112.35803937319757,"{'sigma': 10.898922462218682, 'lam': -0.8700116153271544}","{'sigma': 2.806474149258062, 'mu': -0.08715476114328524, 'w0': 0.44237026182130645, 'delta': 0.184870812538519, 'psi': 0.2}",{'sigma': 6.785177326793439},74.90535958213174
0.22,13.155237684627538,19.55960879471127,-6.404371110083732,14.3030030208879,204.57589541552838,0.8133707712451603,0.4159186047440081,0.015511662487957397,-0.6417555947462991,0.7312403085890068,0.8322981486108727,-0.5691450945956689,2.0058131104216417e-29,1.0,1.0914960210487983e-31,116.71542365211978,"{'sigma': 11.086791521496414, 'lam': -0.8836749948200837}","{'sigma': 2.856929164491237, 'mu': -0.08990873238764441, 'w0': 0.45313561749980064, 'delta': 0.1874995378199973, 'psi': 0.2}",{'sigma': 6.841058320327402},77.81028243474654
0.23,23.787600984604946,19.574005943965762,4.213595040639184,14.670745647556103,215.23077785528636,0.810923505298919,0.4107949372713816,0.010756432463160723,-0.6371118796711771,0.749506489729402,0.845729496439486,-0.54994476399264,2.921539665560593e-29,1.0,1.5636020404835628e-31,122.42381115127837,"{'sigma': 11.392549397767295, 'lam': -0.8866718656771875}","{'sigma': 2.946165249761248, 'mu': -0.0911592017140519, 'w0': 0.4564021586161175, 'delta': 0.1870715571606698, 'psi': 0.2}",{'sigma': 7.019708089261832},81.61587410085227
0.24,5.3895611156481324,19.462487048850985,-14.072925933202853,15.026600269561369,225.79871566118183,0.8092401517495812,0.40836390026947894,0.0097402355413352,-0.6345359285206645,0.7721021974691813,0.8799367320770909,-0.47815646205112927,1.4415840333336274e-28,1.0,8.370276186061552e-31,129.5645990657578,"{'sigma': 11.78348659884835, 'lam': -0.8940919551406146}","{'sigma': 3.047507491585411, 'mu': -0.09205802977033528, 'w0': 0.45903411103605685, 'delta': 0.18704791479201943, 'psi': 0.2}",{'sigma': 7.230366317696606},86.3763993771719
0.25,13.336891676705804,19.453969527559597,-6.117077850853793,15.319874172341066,234.69854465636286,0.8072776635446913,0.4029970268126304,0.0032407591552876336,-0.6346227720532677,0.7874877487271037,0.8884247837919466,-0.4693281902117094,1.0550420177686627e-28,1.0,5.978765380097678e-31,133.09752502522295,"{'sigma': 11.97151412961551, 'lam': -0.8958662094233572}","{'sigma': 3.0987421510090005, 'mu': -0.09252576982787519, 'w0': 0.46030051742622613, 'delta': 0.18693237938527396, 'psi': 0.2}",{'sigma': 7.338728015381305},88.73168335014866
0.26,5.014522250324012,19.33079613504197,-14.31627388471796,15.5164037112932,240.75878413183344,0.8057849691062113,0.3993810626360127,-0.0006399210478590893,-0.632050364262738,0.8026412934162346,0.9079597145031882,-0.43445765906387346,7.16968656924598e-29,1.0,3.7494378072657345e-31,135.97041972365855,"{'sigma': 12.168535234175442, 'lam': -0.8982625725500752}","{'sigma': 3.174018825453733, 'mu': -0.09403484712296706, 'w0': 0.4626092325499312, 'delta': 0.18478251339058827, 'psi': 0.2}",{'sigma': 7.450642125559161},90.64694648243906
0.27,7.84503116201361,19.137451601649072,-11.292420439635462,15.877457442395167,252.0936548350697,0.8052547185955198,0.40045684263714254,0.003530539750676098,-0.6243404429355524,0.8296771122633974,0.9343599545837168,-0.3869889756520912,4.412663267063145e-28,1.0,2.3884936548006674e-30,142.7002707698761,"{'sigma': 12.455935571339273, 'lam': -0.898313051074656}","{'sigma': 3.2142687424301606, 'mu': -0.09257709748268228, 'w0': 0.4593227198402186, 'delta': 0.18580293382648305, 'psi': 0.2}",{'sigma': 7.630370824583996},95.13351384658411
0.28,4.0143685241532525,19.320636797272645,-15.306268273119393,15.894468881458678,252.6341410236583,0.7997980720926552,0.3848522385715014,-0.020307753539207107,-0.6439212418682864,0.8226239273178713,0.9240728649531471,-0.41442735477168985,1.067801699973488e-28,1.0,9.024560124156113e-31,145.98841092782664,"{'sigma': 12.619844187349095, 'lam': -0.9192814731831409}","{'sigma': 3.1748618135038598, 'mu': -0.09080452925214999, 'w0': 0.4791775763198986, 'delta': 0.21089485753221893, 'psi': 0.2}",{'sigma': 7.629665325614991},97.32560728521779
0.29000000000000004,3.274851339938279,19.236966535340787,-15.96211519540251,16.03864560577052,257.238152867502,0.7983110251409381,0.3801119464059748,-0.02649056138159299,-0.6423942044790422,0.8337235003602819,0.9366855435282672,-0.38375745408803,5.278792298396097e-29,1.0,4.316260447935456e-31,146.78627452767827,"{'sigma': 12.711962859107139, 'lam': -0.9223842543339318}","{'sigma': 3.192276703228397, 'mu': -0.09061359579277006, 'w0': 0.4832595986712679, 'delta': 0.21554099433924212, 'psi': 0.2}",{'sigma': 7.672101102612927},97.85751635178553
0.3,12.469244874417862,19.184602746960532,-6.71535787254267,16.19329074913781,262.22266528611215,0.7969361967854639,0.3760423229980295,-0.03196956590936978,-0.642737461385634,0.8440836730613832,0.9386421806627331,-0.3924198910874453,1.9332572886672912e-29,1.0,1.4965605780350216e-31,148.51972200939665,"{'sigma': 12.87205119947578, 'lam': -0.9261933190879157}","{'sigma': 3.235417076002186, 'mu': -0.09066602526098277, 'w0': 0.4874643763679222, 'delta': 0.21959086874646205, 'psi': 0.2}",{'sigma': 7.751508247713731},99.01314800626446
0.31,21.98246528081607,19.118387991106307,2.864077289709762,16.289653670951857,265.3528167195553,0.7939137394996018,0.368439868554049,-0.042737259764495356,-0.6503012619567886,0.8520390682838518,0.9490736903369552,-0.3730215951705683,4.0466573986763025e-29,1.0,4.14029612526906e-31,152.23235853760272,"{'sigma': 13.049881512033693, 'lam': -0.9381846646988059}","{'sigma': 3.1650200747759305, 'mu': -0.0855308968124806, 'w0': 0.4957507558328667, 'delta': 0.24304902689727537, 'psi': 0.2}",{'sigma': 7.802238251569802},101.48823902506851
0.32,6.219901301729262,19.04852506236281,-12.828623760633548,16.402006926169438,269.0258312061102,0.7925188494884909,0.3637838918976637,-0.04883375154056462,-0.6507475679572164,0.8610713918076595,0.9595161305878305,-0.3469173799221346,2.4287602743786008e-29,1.0,2.4464026053415986e-31,153.49835457380186,"{'sigma': 13.186377975190416, 'lam': -0.9426341549168833}","{'sigma': 3.1701469445825596, 'mu': -0.08390776149185486, 'w0': 0.5001482867555542, 'delta': 0.2522421243006676, 'psi': 0.2}",{'sigma': 7.864506320201616},102.3322363825346
0.33,10.880744016087828,19.042348903068923,-8.161604886981095,16.419400936644365,269.5967271182779,0.7902637227025279,0.3564078120369859,-0.06026522410741952,-0.6569277909658345,0.8622883031303038,0.953378957000554,-0.3751314600236969,9.553587267239197e-30,1.0,9.928283666143116e-32,152.41370567357353,"{'sigma': 13.279929814655365, 'lam': -0.9512100014491764}","{'sigma': 3.1141409053645583, 'mu': -0.0789233492175021, 'w0': 0.5089607307426531, 'delta': 0.27578105481366166, 'psi': 0.2}",{'sigma': 7.878355537698319},101.60913711571571
0.34,6.232611244889856,19.11672049025883,-12.884109245368975,16.464346772967637,271.0747146605299,0.7862564740554924,0.34523632903742896,-0.07672681888882597,-0.6690206201829786,0.861227793516355,0.9534663442600554,-0.370189687070564,1.3550308052361363e-29,1.0,1.9228337180251002e-31,154.0503126562302,"{'sigma': 13.433104445629777, 'lam': -0.9664709834864125}","{'sigma': 2.9016746335475156, 'mu': -0.0647941489826136, 'w0': 0.5198943507645992, 'delta': 0.32845951162437026, 'psi': 0.2}",{'sigma': 7.897586516630546},102.70020843748684
0.35000000000000003,24.27591453868712,19.15168979669295,5.124224741994169,16.449506737578268,270.5862719096329,0.7845061427500276,0.337179552183008,-0.09074821958934738,-0.6793763909859095,0.858965523467666,0.9430681736653403,-0.413009793432775,1.2820881805298768e-29,1.0,2.1388277263464746e-31,152.59702640442944,"{'sigma': 13.544851405566156, 'lam': -0.9794042478993306}","{'sigma': 2.700316686814427, 'mu': -0.04927082808694738, 'w0': 0.5287498488554785, 'delta': 0.38317878731315314, 'psi': 0.2}",{'sigma': 7.901164402594223},101.73135093628632
0.36000000000000004,6.369447285812758,19.171486032074213,-12.802038746261456,16.513594186751693,272.69879296471925,0.7799854917361237,0.32747419634113384,-0.10410020619754094,-0.6841027758690764,0.8613692599915971,0.9512739193228937,-0.38017254939311446,8.827903868675232e-30,1.0,1.5316576950889327e-31,151.07057736041085,"{'sigma': 13.647380615924707, 'lam': -0.9875652217122339}","{'sigma': 2.598528520501451, 'mu': -0.03939583723719231, 'w0': 0.5329695972322371, 'delta': 0.4165742763164513, 'psi': 0.2}",{'sigma': 7.9270276338063},100.71371824027393
0.37,29.424871826444026,19.201872921315843,10.222998905128183,16.524200461189245,273.0492008815669,0.7782520394592184,0.32034092863060615,-0.11585666478713963,-0.6910096854355465,0.8605599069704286,0.9447343998449672,-0.40580729844964747,1.0963332490622696e-29,1.0,2.16785676877464e-31,148.67488174346983,"{'sigma': 13.75909696471837, 'lam': -0.9996538632995668}","{'sigma': 2.4135457598319214, 'mu': -0.01510429447060968, 'w0': 0.5380956455527114, 'delta': 0.49346988492911414, 'psi': 0.2}",{'sigma': 7.9349564603104135},99.11658782897992
0.38,2.8354136420112526,19.158651785382652,-16.323238143371398,16.558809893689798,274.19418509535916,0.7751601513750679,0.3139058840426976,-0.12452553598617626,-0.6943914793374256,0.8643122914573066,0.9535659602256227,-0.3769770156927074,1.1122863088833157e-29,1.0,2.321072936442425e-31,147.20242577798538,"{'sigma': 13.848435022827767, 'lam': -1.0067766416872814}","{'sigma': 2.3977460797198757, 'mu': -8.217212179983946e-05, 'w0': 0.5396920865727196, 'delta': 0.5394493083718239, 'psi': 0.2}",{'sigma': 7.956750632041069},98.13495051865695
0.39,7.188431594637648,19.189089616309623,-12.000658021671974,16.549472318627554,273.8850340250197,0.7747812189120775,0.30752419290081706,-0.13563072402308365,-0.7003500080778722,0.8624276629755956,0.9374413421426818,-0.4339091851071608,1.5904622586444494e-29,1.0,3.5303584400773937e-31,144.4940351625872,"{'sigma': 13.895069752487329, 'lam': -1.0127418113502569}","{'sigma': 2.425104426316279, 'mu': -4.1143520104869324e-05, 'w0': 0.541161940150344, 'delta': 0.5410403812862088, 'psi': 0.2}",{'sigma': 7.952417939782537},96.32935677505816
0.4,19.17375128139594,19.24542044266041,-0.0716691612644702,16.523064239922633,273.0116518766101,0.7711332589516546,0.29797942207263417,-0.15030664035363098,-0.7057233767286792,0.8585262013546754,0.9368980882632417,-0.4282025731561781,2.6070399718855527e-29,1.0,6.461686614989185e-31,137.84651249140688,"{'sigma': 14.003451899604988, 'lam': -1.0275834081614148}","{'sigma': 2.4621504311469242, 'mu': -1.644098951580908e-05, 'w0': 0.5440081406910282, 'delta': 0.5439595656540428, 'psi': 0.2}",{'sigma': 7.9487760012341635},91.89767499427128
0.41,15.334047911977956,19.363665869339716,-4.02961795736176,16.528435638189432,273.1891846457705,0.7683703171698613,0.28843349879455804,-0.16493540707280832,-0.7104708371257632,0.8535576510384221,0.9205721750656122,-0.4724128029571145,3.9054163445861516e-29,1.0,1.0736178544476337e-30,132.34610341358626,"{'sigma': 14.081699329573455, 'lam': -1.0383026289855866}","{'sigma': 2.484156030581176, 'mu': -1.1210429834873636e-05, 'w0': 0.5462422559736839, 'delta': 0.5462091346677354, 'psi': 0.2}",{'sigma': 7.944248669965845},88.23073560905753
0.42,42.999208112065375,19.29970961873018,23.699498493335195,16.5116862205551,272.63578184606916,0.7669082104307019,0.2839171520113431,-0.17228994543866272,-0.7134441556178279,0.8555382053157783,0.9224319527120693,-0.47194545701001245,4.487650860381047e-29,1.0,1.3213532250313645e-30,129.08425065238623,"{'sigma': 14.138997450927965, 'lam': -1.0449711114538127}","{'sigma': 2.4948951166300386, 'mu': -1.2878802992499772e-05, 'w0': 0.5475542600752691, 'delta': 0.5475162095472832, 'psi': 0.2}",{'sigma': 7.94676986875265},86.05616710159084
0.43,16.923510028862946,19.371852365240816,-2.44834233637787,16.527663555852726,273.1636626154624,0.7646010683218567,0.27633041677010756,-0.18429080683398738,-0.7155762187120204,0.8531651373415405,0.9142297848806474,-0.48793404492978326,3.3868907444147413e-29,1.0,1.0928126366825413e-30,123.78782165505436,"{'sigma': 14.210182348644658, 'lam': -1.0542535550650127}","{'sigma': 2.5029327296336334, 'mu': -8.048494154699881e-06, 'w0': 0.5494859684587075, 'delta': 0.5494621891173932, 'psi': 0.2}",{'sigma': 7.945735877630643},82.52521443670292
0.44,55.273147080749204,19.391218173469724,35.88192890727948,16.521057120288976,272.945328371851,0.7633744746233162,0.2713888662680092,-0.19289200646560958,-0.7177666745224267,0.851995500928767,0.9072656322067418,-0.5099091088095415,1.9475372760094132e-29,1.0,6.9319697188509825e-31,84.50170484529305,"{'sigma': 14.262681924737826, 'lam': -1.0632183735653866}","{'sigma': 2.503275451302321, 'mu': -1.778058981760644e-05, 'w0': 0.551110675781994, 'delta': 0.5510581428850427, 'psi': 0.2}",{'sigma': 7.935571231655949},84.50170484529305
0.45,5.995065912569647,19.333264329099297,-13.33819841652965,16.485226456372533,271.76269131788496,0.7619913301252778,0.26685926738162163,-0.20030969498100532,-0.7187920343334023,0.8526822262416811,0.9116892335515134,-0.49894091079675723,1.239328169393422e-29,1.0,4.816651265460162e-31,87.63844425051965,"{'sigma': 14.312446953371852, 'lam': -1.070700542848853}","{'sigma': 2.500608945888038, 'mu': -7.779307776623057e-06, 'w0': 0.5526180994677201, 'delta': 0.552595115439745, 'psi': 0.2}",{'sigma': 7.931093602427215},87.63844425051965
0.46,24.12441084141939,19.462563188429804,4.661847652989586,16.460017138931402,270.93216421391554,0.7595064232807506,0.25792875078356886,-0.21485427292204234,-0.7206209604871707,0.8457286673052153,0.8934828093435241,-0.5424648455723969,3.0137172028722784e-30,1.0,1.3448956316599246e-31,91.87571167009544,"{'sigma': 14.360260862411172, 'lam': -1.0816814635352272}","{'sigma': 2.4864011192930513, 'mu': -1.001084747165315e-05, 'w0': 0.554853355628132, 'delta': 0.5548237784980132, 'psi': 0.2}",{'sigma': 7.909328972646975},91.87571167009544
0.47,3.8567999704945946,19.446993792465502,-15.590193821970907,16.44056107798165,270.29204855884507,0.7590696292476528,0.2549641973286224,-0.22107872841894294,-0.7217806026789486,0.8453801081114393,0.888136450678379,-0.5596703815647562,1.1913500300388201e-30,1.0,5.787615304003035e-32,94.2884044104221,"{'sigma': 14.391697807981187, 'lam': -1.0878981858071985}","{'sigma': 2.476164111632414, 'mu': -1.751372601876966e-05, 'w0': 0.5561235029047618, 'delta': 0.5560717584590704, 'psi': 0.2}",{'sigma': 7.899077391580568},94.2884044104221
0.48,28.10600789843258,19.458480511982447,8.647527386450133,16.384867523260265,268.4638837547889,0.7568951725164907,0.2483035515911483,-0.23141036819357583,-0.7214453303128608,0.8420471678136063,0.885324525293175,-0.5635221428265783,2.7195260732493507e-31,1.0,1.4924286258419515e-32,97.3655880049673,"{'sigma': 14.428259259922076, 'lam': -1.0975549854118123}","{'sigma': 2.4533199775800285, 'mu': -1.712918713181466e-05, 'w0': 0.5579704288420964, 'delta': 0.557919820519668, 'psi': 0.2}",{'sigma': 7.878513537299364},97.3655880049673
0.49,14.448445801476867,19.524462952747427,-5.076017151270561,16.355456271880893,267.50094986140806,0.7553474720729192,0.24249567057104934,-0.24082238134116843,-0.7213556990599647,0.8376711056151795,0.8752412814321094,-0.586997731667108,7.859040785172611e-32,1.0,4.812890551624689e-33,99.94285471824043,"{'sigma': 14.457159589328686, 'lam': -1.1057539821905693}","{'sigma': 2.429213355446191, 'mu': -1.823525592126174e-05, 'w0': 0.559601978424453, 'delta': 0.5595481022128077, 'psi': 0.2}",{'sigma': 7.859425620062269},99.94285471824043
