Realisation number,Variable,index,Lag-3 AC,Lag-6 AC,Smax,Standard deviation,Lag-1 AC,Coefficient of variation,Variance,Skewness,Kurtosis
16,Brachionus,0,-0.860129329435734,0.6158207104260786,0.8528138528138528,0.8705819824608028,-0.6918238993710693,0.837983878111436,0.8705819824608028,-0.5421206484188149,0.14855168748339093
17,Chlorella,0,-0.7233590220568696,0.375143945433608,0.7662337662337663,0.773319160244486,-0.845336167951103,0.8703162370449111,0.773319160244486,0.4015413234121712,0.36345114713437865
17,Brachionus,0,-0.7004163344848969,0.2348303658428559,0.6103896103896104,0.47949331207370016,-0.6158207104260786,0.42288953848879446,0.47949331207370016,-0.5539906103286386,0.4177517937815573
18,Chlorella,0,-0.8648241651164853,0.8586234387456818,0.645021645021645,0.7383293471520951,-0.8310744972982551,0.90442023208433,0.7383293471520951,0.18256710071751267,0.29949508370980604
18,Brachionus,0,-0.8872353618566747,0.8506510762689345,0.6536796536796536,0.536628576490389,-0.5949154043759413,0.49570378244308627,0.536628576490389,-0.16936841172823103,0.6977588803259812
19,Chlorella,0,-0.8446275135087254,0.3852422712374879,0.567099567099567,0.5552307556027993,-0.8813003809017629,0.7803171228629641,0.5552307556027993,0.6634777216759679,0.18150411905394637
19,Brachionus,0,-0.81672424484011,0.45061564354681555,0.43722943722943725,0.346532022322615,-0.8600407476304368,0.2521923996811056,0.346532022322615,-0.6716272477633095,0.20170077066170614
20,Chlorella,0,-0.9023828505624946,0.8911329612897512,0.8614718614718614,0.9294003011781382,-0.8828062715918152,0.9618212419169105,0.9294003011781382,0.5687837718132697,-0.47125520418106126
20,Brachionus,0,-0.9230224111967403,0.8834263442288954,0.8614718614718614,0.8525998759854726,-0.5717955531933742,0.8157498449818409,0.8525998759854726,-0.6563911772521925,-0.4607139693506955
21,Chlorella,0,-0.9008769598724424,0.5941181681282666,0.8095238095238095,0.8633182744264329,-0.8535742758437418,0.9361325183807249,0.8633182744264329,0.2584817078572062,0.4084507042253522
21,Brachionus,0,-0.8304544246611747,0.5327309770573125,0.6709956709956709,0.5613429001683056,-0.6997962618478166,0.46434582336788033,0.5613429001683056,-0.21667109575693158,0.4446806625919037
22,Chlorella,0,-0.8438302772610506,0.8652670741429711,0.7142857142857142,0.7408096377004164,-0.8960935423863939,0.8673930374701037,0.7408096377004164,0.7796970502258838,-0.09611125874745328
22,Brachionus,0,-0.8274426432810702,0.8590663477721676,0.5757575757575758,0.5554965010186909,-0.8176100628930819,0.49703250952254413,0.5554965010186909,-0.7168925502701746,-0.17016564797590578
23,Chlorella,0,-0.8678359464965897,0.7674727610948712,0.7835497835497836,0.8042342102932059,-0.8309859154929579,0.9134555762246436,0.8042342102932059,0.5336167951102844,0.12162281867304459
23,Brachionus,0,-0.8627867835946499,0.7396580742315529,0.6536796536796536,0.6511648507396582,-0.6587828859952166,0.5957126406236161,0.6511648507396582,-0.607228275312251,0.3326246788909558
24,Chlorella,0,-0.9075205952697317,0.8611037292940031,0.8874458874458874,0.87855434493755,-0.8190273717778369,0.9196563025954471,0.87855434493755,0.3118965364514129,-0.6027106032420941
24,Brachionus,0,-0.9087607405438924,0.8558774027814688,0.8701298701298701,0.815838426787138,-0.41314553990610337,0.7864292674284703,0.815838426787138,-0.6133404198777572,-0.8110550093010898
25,Chlorella,0,-0.9191248117636639,0.7564000354327223,0.6277056277056278,0.609088493223492,-0.9026485959783861,0.8498538400212597,0.609088493223492,0.6377889981397822,0.04048188502081673
