Dilution rate,Species,,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,Lower,2.5502350120324886,0.3550988176965381,0.35653616858003395,-0.1208366086156802,0.17193488088238099,0.6623260018709716,0.0014286171218066389,0.3106225449230678
0.04,Brachionus,Mean,2.5830671931256064,0.36845027860426555,0.36424881357139965,-0.09289582750750347,0.24689688068989174,0.7376735296949336,0.01542958961517451,0.33088184525335584
0.04,Brachionus,Upper,2.6165645603882615,0.3819967436174795,0.37167309318366154,-0.06526031268054303,0.33090012098850796,0.8144413063901255,0.035182503075378846,0.35195826172549577
0.04,Chlorella,Lower,0.01707265853757876,0.4422370411710209,0.31272936004544427,-0.18566631047783802,0.09561749967274645,0.7224213279480661,0.011593743516426383,0.0022040154574118165
0.04,Chlorella,Mean,0.017364257616970215,0.4600674267478069,0.32052902941226447,-0.15586689449166755,0.15829481384688585,0.8027087675487046,0.03899641860440989,0.0023544981305922167
0.04,Chlorella,Upper,0.017665783920799528,0.477309332949761,0.327871992555819,-0.1253444457227058,0.22566664790909324,0.8734023965068103,0.07403052634987434,0.0025274321166501254
0.07,Brachionus,Lower,9.038409183446056,-0.36890113551955117,0.1653155088458828,-0.11245254564770207,5.5361612922715526e-05,0.9567752189506983,0.007264532773964999,1.1682408306603318
0.07,Brachionus,Mean,9.333492998420606,-0.3568043612947555,0.18107795806474347,-0.08344325393515223,0.0003729526227213834,0.9765371462195247,0.023089901157753872,1.273828615140621
0.07,Brachionus,Upper,9.635128453697439,-0.34354023434830055,0.196118582244461,-0.05460385988302815,0.0008208627631508086,0.9938569677368616,0.04207199856114944,1.3701483444888138
0.07,Chlorella,Lower,0.02090123461296178,-0.008446002702663404,-0.07658425540779785,0.061478229891078914,0.07115437700741331,0.37040975994530717,0.39213813944093584,0.00193846551226163
0.07,Chlorella,Mean,0.021447356921856935,0.003528526948714914,-0.0635316783346486,0.08033734418844801,0.09468593340967639,0.4463626882305269,0.4589513783597968,0.002067893216740492
0.07,Chlorella,Upper,0.022055525179988777,0.016329106851758708,-0.05077523973624713,0.09937583583232797,0.12009027859900262,0.5249595010181968,0.5228565562554294,0.0021867847712883732
0.12,Brachionus,Lower,7.545683092501042,0.08986401329504498,0.056791371663198045,0.07672597393166959,0.17350263207442065,0.29807579030302395,0.32185095812026465,0.6084429983836789
0.12,Brachionus,Mean,7.803015429054938,0.10761635127634403,0.066803269996865,0.08877770549954069,0.236389446675276,0.3753167913044439,0.38829376202028015,0.646825712530729
0.12,Brachionus,Upper,8.06485730952063,0.1279679276844389,0.07705540164160671,0.10180493869382733,0.3045077909572973,0.44913073060794684,0.4629855448065158,0.6860202277952376
0.12,Chlorella,Lower,0.020826353113201457,0.4279630579922651,0.28920099973147767,0.07712649245094935,0.6251545804405686,0.14935931708025113,0.03226162084234341,0.0023851013792280467
0.12,Chlorella,Mean,0.022291063312418643,0.45252543267412115,0.30596507140101664,0.09561012653346007,0.710209071801095,0.22432220084459747,0.06546872735430712,0.0027040884801278085
0.12,Chlorella,Upper,0.023798281591643645,0.47618666903322737,0.3228324944888931,0.11358307537040901,0.7929591805817232,0.3032510933518651,0.10307055741114095,0.003023248612070577
0.32,Brachionus,Lower,27.372880373548917,-0.08470350112889839,-0.041937577300960815,-0.18615457871734709,0.06622331046970907,0.3683580837041156,0.3922762036348244,1.7150391744023228
0.32,Brachionus,Mean,29.24664142967582,-0.06628692371648434,-0.020904155811906567,-0.15818546946959225,0.10703682032382239,0.43870240785654796,0.45426077181962987,1.8863540175655522
0.32,Brachionus,Upper,31.342311663460563,-0.049414451364050295,-0.0002835705682103191,-0.1298650448434959,0.15291886132824886,0.5083091306905732,0.5156509913692534,2.073913557708224
0.32,Chlorella,Lower,0.01750610891350681,0.26926652380043525,-0.02117657285691048,-0.08922399612127947,0.1917340866509097,0.5926041041188586,0.028748657468553766,0.0016993011681379897
0.32,Chlorella,Mean,0.017877441187853872,0.280172650498472,-0.009459287926448482,-0.07373468207120389,0.2671478393250949,0.6760440408332055,0.05680811984169977,0.0018309972820701572
0.32,Chlorella,Upper,0.01824818614174604,0.29157596560578647,0.0022129280841655698,-0.05778484311843722,0.34037164891545024,0.7598407577585813,0.08907977264697428,0.001981010168557412
0.64,Brachionus,Lower,12.428876282869398,0.6808003776522206,0.6374890723833869,0.08762602408443207,0.15236351663302006,0.6846046958805717,2.7123053807742094e-13,3.2015552264067764
0.64,Brachionus,Mean,13.236627373318061,0.6916931805674266,0.6532442619670451,0.10961453881879954,0.23782130423952558,0.762178639511952,5.624852256532439e-08,3.6551018117309377
0.64,Brachionus,Upper,14.024752629142563,0.7012949274846045,0.6678290531879526,0.13053180438041218,0.32275495410534705,0.8434633601436328,1.6593524518988202e-07,4.08085070185052
0.64,Chlorella,Lower,0.3192444881254739,0.744671403879558,0.6438433396843379,0.010450824212873331,0.1845747415275072,0.6311889675844128,8.563867457435786e-11,0.06333049974510972
0.64,Chlorella,Mean,0.3484380868570726,0.7674425498900077,0.6669757627195392,0.041234278038830396,0.2721759196633045,0.7226679233261153,0.005156157010580186,0.07602873298648578
0.64,Chlorella,Upper,0.3809255291369149,0.7887919601180049,0.6888403332118445,0.07389518379391202,0.35771204722691935,0.807416301243911,0.01540514003528681,0.09048465692162411
0.67,Brachionus,Lower,14.030499978062451,0.4684396159467147,0.3506662140058355,0.018676745188145712,0.4211604985303428,0.37944112533118135,5.595537809039224e-05,1.73930631900726
0.67,Brachionus,Mean,14.674995842174448,0.49342596235620056,0.3767123599417652,0.04046887251456902,0.5187791641981674,0.4783219230694034,0.0028989127324290597,1.9015511421006912
0.67,Brachionus,Upper,15.338356510961036,0.5164569651180426,0.40042377743456786,0.06358751227249448,0.614130283933199,0.5781691859218117,0.007240559464981403,2.0752226378410543
0.67,Chlorella,Lower,0.23323529239238425,0.5778499851899263,0.5023054614347291,0.03308199405402599,0.2660811004941991,0.5026566071054902,0.008641811680591449,0.03584793937255653
0.67,Chlorella,Mean,0.24812970799814824,0.6130082646256566,0.5321782914868115,0.049606960533563976,0.3638391951266302,0.5982751137072566,0.03788569116611312,0.04019121668044567
0.67,Chlorella,Upper,0.26510308301817936,0.6441447385095296,0.5602029715368823,0.06552427664775623,0.45331310216105086,0.6875724373346979,0.07565553840355807,0.044581480660608644
0.69,Brachionus,Lower,19.034442253382874,0.33687319356765394,0.18325980755044236,-0.3061967918468783,0.14095477288951364,0.6943535110582694,0.02079721472752313,3.111874195586605
0.69,Brachionus,Mean,19.28067836587064,0.34300918350128456,0.1904422064958996,-0.2814104367728276,0.19941518298079014,0.7690407511402416,0.03154406587896791,3.1895662420556237
0.69,Brachionus,Upper,19.520828087875937,0.3496744264318946,0.19847341182473868,-0.2579532192523284,0.26007022557425225,0.8359778508212983,0.04443667611541143,3.274225019061732
0.69,Chlorella,Lower,0.6598264950533995,0.8602269099199681,0.6731522963836978,-0.4546535031907479,2.2201925416753077e-14,0.9999999996133265,9.519388228258838e-25,0.20170533403438087
0.69,Chlorella,Mean,0.6638675251438619,0.8667229473431298,0.6797371557121573,-0.4339637667727092,1.295777995404399e-10,0.9999999998704222,1.916657011828512e-21,0.21019348755264106
0.69,Chlorella,Upper,0.6673820988950866,0.8729075543410774,0.6859368068192659,-0.4134616268492959,3.8642190272616146e-10,0.9999999999999748,5.740564831249049e-21,0.21976157201587804
0.89,Brachionus,Lower,30.335893204533992,0.48937048424977847,-0.20595417711904218,0.04385111721255548,0.08152731478129442,0.7904190169371157,0.00043771828647644676,8.016013821561446
0.89,Brachionus,Mean,30.335893204533964,0.49642640784699077,-0.18778750935666544,0.13704588738227172,0.141327271636711,0.857863391504351,0.000809336858937749,8.65429163682669
0.89,Brachionus,Upper,30.335893204533996,0.5046106373734014,-0.16915789779652418,0.22363527959975787,0.2107846112165425,0.9173504390948191,0.0012119299522868664,9.27022509896427
0.89,Chlorella,Lower,0.9332815402200874,0.4166167190323305,-0.029785692056798364,0.385031706823791,3.794721481622548e-08,0.9999998494207294,1.9152046020075458e-08,0.2704313655520686
0.89,Chlorella,Mean,0.9332815402200889,0.433105569052381,-0.005963502967847991,0.44113538628136356,6.635751889541518e-08,0.999999898725036,3.491744585307088e-08,0.28586344732055324
0.89,Chlorella,Upper,0.9332815402200876,0.45314998334222845,0.019056866074389434,0.4967926797976424,1.0050231649983804e-07,0.9999999431260654,5.1736328263498966e-08,0.2994028791797904
0.95,Brachionus,Lower,3.4625859344342405,0.7836031363231966,0.6381311975140024,-0.4724918518892427,1.2316869398272113e-05,0.9449593705452987,1.3041684694237983e-19,1.046850196308586
0.95,Brachionus,Mean,3.586572753184774,0.7900253153168824,0.6516878283544796,-0.43511986113619977,0.02249016230410399,0.977509837695896,3.913908967165083e-17,1.1117391285051843
0.95,Brachionus,Upper,3.701364567035588,0.7963537698390454,0.6636543633894871,-0.3970664051748876,0.052455853675374885,0.9999902058429138,1.1646715527031652e-16,1.1793356701308109
0.95,Chlorella,Lower,0.6099387068272515,0.8021921193897996,0.48590620560108194,-0.23032169068437017,1.632841462974397e-11,0.9999999318843796,6.9236586427264e-20,0.1609247684878735
0.95,Chlorella,Mean,0.6234914555160013,0.8096718946013226,0.5035392146061627,-0.18397440517098587,2.83322339721599e-08,0.999999971667766,1.5641866413603833e-16,0.17055365471644973
0.95,Chlorella,Upper,0.6370495359044839,0.8170519229653742,0.5205457855724596,-0.13401653382886503,6.607484487136328e-08,0.9999999999913889,4.729239868099871e-16,0.17967534369552962
1.0,Brachionus,Lower,10.09411779174698,0.34770492344215365,-0.16218427763830107,-0.11283765173263567,0.34203384103638895,0.46288037387564707,0.007094171585287603,1.6777546947455353
1.0,Brachionus,Mean,10.094117791746973,0.35507241131381184,-0.14460161037582037,-0.08989939223103324,0.43468757501683436,0.5552989324019255,0.01001349258123954,1.8050461699297122
1.0,Brachionus,Upper,10.094117791746982,0.36175749449613587,-0.12608269216724485,-0.06659067582571805,0.5301164282998756,0.6464125152548714,0.013286655928865347,1.9567784148279306
