Dilution rate,Species,Sample,Variance,Lag-1 AC,Lag-2 AC,Lag-10 AC,AIC fold,AIC hopf,AIC null,Smax
0.04,Brachionus,1,2.6984234409689827,0.4793067465126248,0.4362450136810659,0.04257620379186375,6.738191073662073e-14,0.9999999999999327,7.251810466309354e-17,0.5220390566082956
0.04,Brachionus,2,2.5917817728462897,0.40216937273497183,0.39612779356203215,-0.0450027753761638,0.9997729232066089,0.000227031773170351,4.502022066151814e-08,0.2834327165488361
0.04,Brachionus,3,2.4016814199075784,0.4182126608629188,0.370026332974242,-0.321065743092172,1.4118713149137501e-14,0.9999999999999858,2.1557293209911495e-19,0.44390577134912185
0.04,Brachionus,4,2.617661873202507,0.3549558415261618,0.3695366053064645,-0.1795705462869446,1.0806284291518723e-06,0.9999989191903333,1.81237387599706e-10,0.4756743720807873
0.04,Brachionus,5,2.4560947080900757,0.3444375863592534,0.3351659155090988,-0.04439467002667539,0.9999997708082199,2.7320273944104108e-08,2.0187150606413972e-07,0.22309410036718438
0.04,Brachionus,6,2.4494535345334087,0.1864036782116313,0.32631949411931227,0.15403273630438852,0.9935479010188705,0.00643012104778798,2.1977933341687862e-05,0.32826728098416974
0.04,Brachionus,7,2.6855447234513687,0.38474939847065037,0.3147141807192113,-0.3006825259033039,2.1559034161475303e-08,0.9999999784409577,8.15720409202347e-15,0.46300474854751544
0.04,Brachionus,8,2.551356665475261,0.39913551224225935,0.3239523305518157,-0.2250420980888568,0.09167058323819782,0.9083281535497568,1.2632120453724442e-06,0.34035043641243884
0.04,Brachionus,9,2.445005415923223,0.34935392620178973,0.3681025887818189,-0.09184575367042754,8.896505374139301e-05,0.9999079587586719,3.0761875866994044e-06,0.346544746528834
0.04,Brachionus,10,2.6854173034401527,0.35969810944573194,0.36913034431069736,-0.09002392387832554,6.603187727490376e-12,0.9999999999933944,2.40804696030982e-15,0.41648244595831
0.04,Brachionus,11,2.732645512204016,0.5110504356973166,0.4465810800230716,-0.3446463009834526,6.504329727639864e-08,0.9999999349566957,7.201072631835038e-15,0.44349159645605135
0.04,Brachionus,12,2.7726524229106273,0.45939473426959093,0.3366746202570304,-0.23854440378478642,6.689096054489459e-09,0.9999999933105788,3.2499291907580867e-13,0.43615429879484546
